**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	21	0	0	0	0	32
1	1	2	-21	0	0	28	30	30
2	1	3	19	0	0	26	28	33
3	1	4	22	0	0	29	31	-33
3.5	1	4.5	-22	0	0	-29	-31	32
4	2	1	-22	0	0	-29	-31	31
4.5	2	1.5	21	0	0	28	30	-31
5	2	2	20	0	0	27	29	32
5.5	2	2.5	-20	0	0	-27	-29	32
6	2	3	21	0	0	28	30	32
6.5	2	3.5	-21	0	0	28	30	31
7	2	4	-21	0	0	28	30	30
7.5	2	4.5	20	0	0	27	29	-30
8	3	1	19	0	0	26	28	33
8.5	3	1.5	-19	0	0	-26	-28	33
9	3	2	-19	0	0	26	28	33
9.5	3	2.5	-19	0	0	-26	-28	32
10	3	3	22	0	0	0	0	31
10.5	3	3.5	-22	0	0	29	31	-31
11	3	4	-22	0	0	29	31	31
11.5	3	4.5	21	0	0	28	30	-31
12	4	1	20	0	0	27	29	0
12.5	4	1.5	-20	0	0	-27	-29	32
13	4	2	-20	0	0	27	29	32
13.5	4	2.5	-20	0	0	-27	-29	31
14	4	3	21	0	0	0	0	30
14.5	4	3.5	-21	0	0	0	0	30
15	4	4	-21	0	0	28	30	32
15.5	4	4.5	-21	0	0	28	30	32
16	5	1	21	0	0	28	30	32
17	5	2	20	0	0	27	29	32
17.5	5	2.5	21	0	0	28	30	32
18	5	3	17	0	0	24	31	33
18.5	5	3.5	18	0	0	25	-31	-33
19	5	4	19	0	0	26	28	31
19.5	5	4.5	20	0	0	27	-28	-31
20	6	1	21	0	0	28	-28	-31
20.5	6	1.5	-21	0	0	-28	29	-31
21	6	2	21	0	0	28	30	30
21.5	6	2.5	-21	0	0	-28	-30	31
22	6	3	-21	0	0	-28	-30	32
22.5	6	3.5	-21	0	0	-28	-30	32
23	6	4	20	0	0	27	29	32
23.5	6	4.5	21	0	0	28	30	-32
24	7	1	22	0	0	29	31	-32
24.5	7	1.5	-22	0	0	29	31	-32
25	7	2	22	0	0	29	31	31
25.5	7	2.5	-22	0	0	-29	-31	32
26	7	3	-22	0	0	-29	-31	33
26.5	7	3.5	-22	0	0	-29	-31	33
27	7	4	21	0	0	28	30	35
27.5	7	4.5	22	0	0	29	31	-35
28	8	1	23	0	0	30	32	-35
29	8	2	-23	0	0	-30	33	34
29.5	8	2.5	-23	0	0	-30	-33	33
30	8	3	-23	0	0	30	-33	34
31	8	4	-23	0	0	-30	32	-34
32	9	1	19	0	0	0	33	33
35	9	4	20	0	0	0	-33	-33
36	10	1	21	0	0	0	0	0
37	10	2	-21	0	0	0	0	33
38	10	3	22	0	0	0	0	-33
39	10	4	-22	0	0	0	0	31
39.5	10	4.5	-22	0	0	0	0	31
40	11	1	19	0	0	0	0	30
42	11	3	26	26	28	30	0	30
43	11	4	-26	-26	-28	-30	30	-30
44	12	1	-26	-26	-28	-30	30	0
45	12	2	24	24	29	26	31	0
45.5	12	2.5	-24	24	29	26	-31	0
46	12	3	23	23	30	27	32	0
47	12	4	-23	-23	-30	28	33	0
47.75	12	4.75	-23	-23	-30	29	-33	0
48	13	1	23	23	-30	27	30	0
49	13	2	-23	23	27	25	-30	37
50	13	3	-23	23	0	25	30	-37
51	13	4	19	24	0	26	-30	35
51.5	13	4.5	-19	-24	0	-26	-30	35
52	14	1	23	25	0	27	0	34
53	14	2	-23	26	30	30	0	-34
54	14	3	-23	26	-30	23	0	34
55	14	4	-23	25	27	23	0	-34
55.5	14	4.5	-23	-25	27	-23	0	-34
56	15	1	26	26	28	0	0	0
57	15	2	-26	-26	-28	26	30	33
58	15	3	-26	-26	26	26	28	-33
59	15	4	22	-26	-26	27	29	31
59.5	15	4.5	-22	-26	-26	-27	-29	31
60	16	1	26	0	0	28	30	30
61	16	2	-26	0	0	29	26	-30
62	16	3	19	26	0	29	26	30
63	16	4	-19	-26	26	28	26	-30
64	17	1	22	-26	26	29	33	0
65	17	2	-22	24	27	-29	-33	0
65.5	17	2.5	-22	24	-27	-29	-33	0
66	17	3	19	23	28	0	-33	0
67	17	4	-19	22	29	0	31	0
67.5	17	4.5	-19	-22	-29	0	31	0
68	18	1	-19	26	29	0	30	0
69	18	2	-19	-26	28	26	-30	0
70	18	3	22	0	29	26	29	33
71	18	4	-22	0	-29	27	29	-33
72	19	1	19	0	0	28	26	33
73	19	2	20	0	0	29	27	32
74	19	3	21	0	0	26	28	32
75	19	4	22	0	0	-26	29	31
76	20	1	19	0	0	-26	29	30
77	20	2	-19	0	0	-26	28	-30
78	20	3	22	0	0	22	29	29
79.5	20	4.5	-22	0	26	-22	-29	-29
80	21	1	22	0	29	0	0	0
80.5	21	1.5	-22	0	29	0	0	0
81	21	2	22	0	29	0	0	0
81.5	21	2.5	-22	22	-29	29	31	33
82	21	3	25	25	-29	27	32	34
82.5	21	3.5	-25	25	27	27	32	34
83	21	4	25	25	27	29	32	34
83.5	21	4.5	-25	-25	27	-29	-32	-34
84	22	1	-25	-25	27	-29	-32	-34
84.5	22	1.5	23	23	-27	30	32	34
85	22	2	23	23	-27	30	32	34
85.5	22	2.5	23	23	28	30	32	34
85.75	22	2.75	-23	-23	29	-30	-32	-34
86	22	3	23	23	30	27	32	34
87	22	4	-23	-23	-30	-27	30	-34
87.5	22	4.5	22	22	-30	-27	-30	-34
88	23	1	23	23	25	-27	30	-34
89	23	2	-23	-23	26	26	-30	35
90	23	3	-23	-23	-26	27	-30	34
91	23	4	-23	-23	25	-27	-30	-34
92	24	1	19	19	26	28	30	33
93.5	24	2.5	-19	-19	-26	29	-30	-33
94	24	3	19	-19	26	30	28	-33
95	24	4	20	-19	27	-30	29	-33
96	25	1	21	0	28	0	30	0
97	25	2	20	0	27	0	29	0
97.5	25	2.5	21	0	28	0	30	0
98	25	3	22	22	29	0	31	0
98.5	25	3.5	-22	-22	29	0	31	0
99	25	4	23	23	28	0	30	0
99.5	25	4.5	-23	-23	27	0	29	0
100	26	1	24	24	26	0	28	0
101	26	2	23	23	25	0	-28	0
101.5	26	2.5	24	24	-25	0	-28	0
102	26	3	25	25	27	0	27	29
102.5	26	3.5	-25	25	-27	0	-27	-29
103	26	4	24	24	28	0	-27	30
103.5	26	4.5	23	23	-28	0	-27	-30
104	27	1	22	22	29	26	0	31
105	27	2	22	22	-29	-26	0	30
105.5	27	2.5	-22	-22	-29	29	0	31
106	27	3	23	23	0	27	0	32
106.5	27	3.5	-23	-23	0	-27	0	32
107	27	4	24	24	0	-27	0	31
107.5	27	4.5	-24	-24	0	-27	0	30
108	28	1	25	25	27	0	25	29
109	28	2	-25	-25	26	0	26	29
109.5	28	2.5	-25	24	-26	0	-26	-29
110	28	3	23	23	25	0	27	30
111	28	4	-23	-23	-25	0	-27	31
112	29	1	21	0	0	0	0	32
113	29	2	21	21	25	28	32	35
113.5	29	2.5	-21	21	25	28	32	35
114	29	3	24	24	26	28	31	33
114.5	29	3.5	22	22	24	29	31	33
115	29	4	23	23	25	27	30	32
115.5	29	4.5	25	25	25	27	29	32
116	30	1	22	22	25	26	29	33
117	30	2	-22	-22	24	-26	-29	-33
118	30	3	18	18	25	25	29	34
