**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	26	0	0
2	1	2	0	0	26	0	0
3	1	2.5	0	0	-26	30	0
4	1	3	0	0	-26	28	0
5	1	3.5	0	0	25	29	0
6	1	4	0	0	28	30	0
7	1	4.5	0	0	28	32	0
8	2	1	0	0	29	31	0
9	2	1.5	0	0	-29	30	0
9.5	2	1.75	0	0	-29	29	0
10	2	2	26	0	30	28	0
10.5	2	2.25	-26	0	-30	27	0
11	2	2.5	-26	0	30	28	0
12	2	3	26	0	-30	-28	0
12.5	2	3.25	-26	0	29	29	0
13	2	3.5	-26	0	28	30	35
13.5	2	3.75	-26	0	27	-30	-35
14	2	4	-26	0	28	-30	33
15	2	4.5	25	0	29	32	34
16	3	1	28	0	30	32	35
16.5	3	1.25	-28	0	31	-32	-35
17	3	1.5	28	0	32	35	37
17.5	3	1.75	-28	0	33	-35	-37
18	3	2	29	0	31	33	38
19	3	2.5	-29	0	-31	-33	37
19.5	3	2.75	-29	0	-31	-33	36
20	3	3	26	0	30	33	35
20.5	3	3.25	-26	0	-30	-33	34
21	3	3.5	-26	0	30	-33	35
22	3	4	28	0	-30	32	-35
22.5	3	4.25	-28	0	-30	-32	36
23	3	4.5	-28	0	30	-32	37
23.5	3	4.75	27	0	-30	-32	-37
24	4	1	26	0	30	35	-37
24.5	4	1.25	25	0	-30	-35	-37
25	4	1.5	26	0	-30	33	35
26	4	2	-26	0	30	-33	35
26.5	4	2.25	-26	0	-30	33	-35
27	4	2.5	22	0	29	33	38
28	4	3	26	0	28	33	37
29	4	3.5	-26	30	26	35	-37
30	4	4	23	-30	26	35	37
31	4	4.5	23	30	25	34	39
32	5	1	21	30	28	35	-39
32.5	5	1.25	-21	-30	29	-35	-39
33	5	1.5	21	-30	30	-35	39
33.5	5	1.75	-21	-30	31	-35	-39
34	5	2	-21	30	32	35	39
34.5	5	2.25	21	-30	-32	-35	-39
35	5	2.5	25	29	-32	34	-39
36	5	3	28	28	30	35	39
36.5	5	3.25	-28	-28	-30	32	-39
37	5	3.5	-28	26	33	35	38
38	5	4	-28	26	33	-35	37
38.5	5	4.25	-28	-26	-33	34	-37
38.75	5	4.375	-28	-26	-33	33	-37
39	5	4.5	29	25	29	34	39
40	6	1	30	28	28	35	39
40.5	6	1.25	-30	29	-28	-35	-39
41	6	1.5	-30	30	-28	-35	-39
41.5	6	1.75	29	31	29	-35	-39
42	6	2	28	32	30	0	37
42.5	6	2.25	-28	-32	31	0	-37
43	6	2.5	27	-32	32	0	36
43.5	6	2.75	-27	-32	29	0	-36
44	6	3	28	32	30	0	-36
44.5	6	3.25	-28	-32	-30	0	35
45	6	3.5	-28	-32	-30	0	35
45.5	6	3.75	-28	-32	29	0	-35
45.75	6	3.875	-28	-32	28	0	-35
46	6	4	25	-32	29	0	-35
46.5	6	4.25	-25	-32	-29	0	34
46.75	6	4.375	-25	-32	-29	0	33
47	6	4.5	-25	-32	-29	0	34
48	7	1	0	0	28	30	35
50	7	2	0	0	-28	32	0
51	7	2.5	0	0	-28	33	35
52	7	3	0	0	0	32	37
53	7	3.5	0	0	0	31	38
54	7	4	0	0	0	32	37
55	7	4.5	27	32	0	-32	36
56	8	1	28	32	0	0	37
57	8	1.5	28	30	0	0	-37
58	8	2	26	31	0	0	0
58.5	8	2.25	-26	30	0	0	0
59	8	2.5	-26	30	0	35	0
59.5	8	2.75	25	-30	0	-35	0
60	8	3	24	-30	0	35	0
60.5	8	3.25	-24	29	0	-35	0
60.75	8	3.375	-24	28	0	-35	0
61	8	3.5	-24	29	0	33	0
62	8	4	23	25	0	35	0
62.5	8	4.25	-23	-25	0	34	0
63	8	4.5	23	25	0	34	37
64	9	1	22	26	0	-34	38
64.5	9	1.25	-22	-26	0	33	-38
64.75	9	1.375	-22	-26	0	32	-38
65	9	1.5	22	29	26	33	38
66	9	2	23	27	30	-33	37
67	9	2.5	-23	-27	-30	32	-37
67.5	9	2.75	-23	-27	30	-32	36
68	9	3	26	28	30	0	35
69	9	3.5	-26	26	31	0	-35
70	9	4	0	30	32	0	34
71	9	4.5	23	-30	-32	0	34
71.5	9	4.75	-23	30	-32	0	-34
72	10	1	26	30	0	0	35
73	10	1.5	-26	-30	0	0	35
73.5	10	1.75	26	-30	0	0	-35
74	10	2	26	31	0	0	33
75	10	2.5	27	32	0	0	36
76	10	3	28	0	0	0	37
77	10	3.5	-28	0	0	30	39
78	10	4	0	0	0	33	38
79	10	4.5	0	0	0	-33	37
79.5	10	4.75	0	0	0	33	-37
80	11	1	0	0	0	33	38
81	11	1.5	0	29	0	34	-38
82	11	2	0	28	0	35	37
83	11	2.5	23	27	0	32	-37
84	11	3	26	28	0	31	0
85	11	3.5	-26	-28	0	30	0
85.5	11	3.75	26	-28	0	-30	0
86	11	4	26	26	0	31	0
87	11	4.5	27	29	29	-31	0
88	12	1	28	32	-29	30	0
89	12	1.5	-28	32	28	30	0
90	12	2	25	32	-28	29	0
90.5	12	2.25	-25	-32	-28	28	0
91	12	2.5	-25	-32	27	29	0
91.75	12	2.875	-25	-32	-27	30	0
92	12	3	24	33	28	31	0
92.5	12	3.25	-24	-33	-28	28	0
93	12	3.5	23	32	-28	30	0
94	12	4	24	0	26	-30	0
