**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	28	0
8	2	1	0	0	24	0	31	0
12	2	3	0	0	-24	0	31	0
16	3	1	0	0	27	0	29	31
20	3	3	0	0	-27	0	29	-31
24	4	1	0	0	25	0	32	34
28	4	3	0	0	25	0	32	-34
32	5	1	0	0	28	0	30	32
36	5	3	0	0	-28	0	-30	32
38	5	4	0	0	28	0	29	-32
39	5	4.5	0	0	-28	0	28	-32
40	6	1	21	0	26	0	28	35
44	6	3	-21	0	-26	0	-28	35
46	6	4	-21	0	25	0	-28	-35
47	6	4.5	-21	0	24	0	-28	-35
48	7	1	24	0	24	0	0	33
52	7	3	-24	0	0	0	28	-33
54	7	4	-24	0	0	0	-28	32
55	7	4.5	-24	0	0	0	-28	31
56	8	1	22	0	24	0	31	31
60	8	3	22	0	27	0	-31	0
62	8	4	-22	0	-27	0	-31	31
64	9	1	25	0	-27	0	29	34
68	9	3	-25	0	25	0	29	-34
70	9	4	25	0	-25	0	-29	-34
72	10	1	23	0	25	0	32	32
76	10	3	-23	0	28	0	32	32
78	10	4	22	0	-28	0	-32	-32
79	10	4.5	21	0	-28	0	-32	-32
80	11	1	21	0	-28	0	30	35
82	11	2	-21	0	27	0	-30	-35
84	11	3	21	0	26	0	28	-35
86	11	4	-21	0	-26	0	-28	35
87	11	4.5	-21	0	25	0	-28	-35
87.5	11	4.75	-21	0	24	0	-28	-35
88	12	1	22	0	24	0	31	33
91	12	2.5	-22	0	-24	0	-31	31
92	12	3	-22	0	27	0	-31	31
96	13	1	21	0	25	28	30	32
104	14	1	17	0	24	28	0	0
108	14	3	24	0	-24	28	31	33
112	15	1	-24	0	0	29	-31	-33
114	15	2	22	0	0	-29	31	33
116	15	3	22	0	24	-29	31	33
120	16	1	25	0	27	-29	32	34
124	16	3	25	0	-27	-29	32	34
128	17	1	26	0	26	28	30	35
134	17	4	-26	0	-26	-28	-30	33
136	18	1	22	24	-26	29	31	33
140	18	3	-22	-24	0	-29	24	-33
142	18	4	-22	-24	26	-29	-24	-33
144	19	1	0	24	-26	-29	26	-33
145	19	1.5	0	-24	25	-29	-26	-33
146	19	2	0	-24	24	-29	-26	-33
147	19	2.5	0	-24	23	-29	-26	-33
148	19	3	24	24	22	-29	-26	-33
150	19	4	-24	-24	-22	-29	27	-33
152	20	1	23	25	21	30	28	0
156	20	3	21	-25	23	-30	-28	32
162	21	2	-21	-25	23	-30	-28	32
164	21	3	-21	-25	23	-30	-28	32
168	22	1	17	24	24	0	28	33
170	22	2	-17	-24	-24	0	-28	33
172	22	3	-17	-24	21	0	26	-33
174	22	4	-17	-24	-21	0	-26	32
175	22	4.5	-17	-24	-21	0	-26	31
176	23	1	21	25	0	0	25	30
178	23	2	-21	-25	21	0	-25	-30
179	23	2.5	-21	-25	-21	0	26	-30
180	23	3	20	-25	22	0	27	29
182	23	4	21	-25	21	0	25	30
184	24	1	-21	-25	23	0	-25	-30
186	24	2	20	-25	-23	0	28	29
187	24	2.5	19	-25	-23	0	-28	28
