**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	29	0	0
4	1	3	-29	29	36
6	1	4	25	-29	-36
7	1	4.5	-25	29	36
8	2	1	28	30	35
10	2	2	27	31	36
12	2	3	25	32	34
16	3	1	28	0	33
18	3	2	-28	30	32
19	3	2.5	27	-30	-32
20	3	3	26	-30	35
21	3	3.5	-26	29	-35
22	3	4	-26	28	-35
24	4	1	25	29	34
26	4	2	24	-29	33
27	4	2.5	-24	29	-33
28	4	3	23	30	32
29	4	3.5	-23	28	-32
30	4	4	22	31	31
32	5	1	22	-31	36
34	5	2	-22	30	-36
35	5	2.5	22	29	36
36	5	3	26	30	35
38	5	4	27	29	36
40	6	1	25	32	34
43	6	2.5	-25	32	-34
44	6	3	0	31	33
46	6	4	21	32	32
48	7	1	-21	30	35
49	7	1.5	22	-30	-35
50	7	2	23	-30	-35
51	7	2.5	24	-30	-35
52	7	3	25	29	34
54	7	4	26	28	33
55	7	4.5	-26	-28	32
56	8	1	27	29	31
57	8	1.5	-27	-29	32
58	8	2	24	28	33
61	8	3.5	-24	-28	32
62	8	4	25	27	32
64	9	1	22	26	-32
66	9	2	-22	-26	31
68	9	3	0	25	32
72	10	1	28	0	-32
74	10	2	28	0	-32
75	10	2.5	28	0	-32
76	10	3	29	31	0
78	10	4	29	31	0
79	10	4.5	-29	31	0
80	11	1	28	32	0
82	11	2	27	32	0
84	11	3	26	31	0
85	11	3.5	27	-31	0
86	11	4	28	30	0
87	11	4.5	26	-30	0
88	12	1	27	29	34
89	12	1.5	28	30	-34
90	12	2	29	31	34
91	12	2.5	-29	29	34
92	12	3	-29	30	35
93	12	3.5	-29	31	-35
94	12	4	28	32	35
96	13	1	29	-32	34
97	13	1.5	-29	31	-34
98	13	2	-29	31	33
99	13	2.5	-29	30	-33
99.5	13	2.75	-29	31	-33
100	13	3	0	32	32
101	13	3.5	0	-32	33
102	13	4	0	-32	34
103	13	4.5	0	-32	32
104	14	1	24	0	33
105	14	1.5	-24	0	34
106	14	2	24	0	35
107	14	2.5	24	0	-35
108	14	3	25	27	-35
110	14	4	25	27	34
111	14	4.5	-25	27	-34
112	15	1	24	28	33
113	15	1.5	-24	-28	32
114	15	2	23	28	32
116	15	3	22	27	-32
117	15	3.5	-22	-27	31
118	15	4	-22	26	31
119	15	4.5	-22	-26	30
119.5	15	4.75	-22	-26	31
120	16	1	0	25	32
122	16	2	0	32	34
126	16	4	29	31	33
127	16	4.5	-29	30	32
128	17	1	29	31	33
129	17	1.5	29	-31	-33
130	17	2	29	-31	-33
132	17	3	30	32	0
134	17	4	28	-32	0
136	18	1	29	0	36
138	18	2	27	31	36
139	18	2.5	-27	-31	36
140	18	3	-27	31	36
141	18	3.5	-27	31	-36
142	18	4	0	32	37
144	19	1	0	33	35
146	19	2	27	31	36
148	19	3	25	32	34
150	19	4	28	30	33
151	19	4.5	-28	-30	32
152	20	1	-28	30	35
153	20	1.5	27	29	-35
154	20	2	25	32	34
156	20	3	27	-32	-34
158	20	4	24	31	33
160	21	1	28	-31	32
162	21	2	-28	30	-32
164	21	3	24	29	31
166	21	4	-24	28	-31
168	22	1	27	29	31
171	22	2.5	27	29	32
172	22	3	24	28	33
174	22	4	24	29	33
176	23	1	25	27	29
178	23	2	25	-27	36
180	23	3	24	26	-36
181	23	3.5	-24	-26	35
182	23	4	25	25	34
184	24	1	21	28	33
186	24	2	23	-28	32
188	24	3	22	27	-32
190	24	4	-22	26	31
192	25	1	0	25	32
196	25	3	25	27	-32
198	25	4	25	27	-32
199	25	4.5	25	27	-32
200	26	1	24	28	0
202	26	2	23	28	32
204	26	3	23	27	32
205	26	3.5	-23	-27	32
206	26	4	24	26	31
208	27	1	21	25	30
210	27	2	0	-25	29
212	27	3	25	27	-29
213	27	3.5	-25	-27	28
214	27	4	25	27	29
215	27	4.5	25	27	30
216	28	1	24	28	31
218	28	2	23	28	32
220	28	3	22	27	-32
221	28	3.5	-22	-27	31
221.5	28	3.75	-22	-27	30
222	28	4	22	26	31
224	29	1	25	25	32
226	29	2	-25	32	-32
227	29	2.5	26	-32	-32
228	29	3	27	32	36
229	29	3.5	28	32	-36
230	29	4	29	31	36
231	29	4.5	27	-31	36
232	30	1	28	30	35
234	30	2	25	29	34
236	30	3	29	-29	33
237	30	3.5	-29	30	-33
238	30	4	-29	31	-33
239	30	4.5	-29	32	34
240	31	1	0	33	35
242	31	2	0	34	36
244	31	3	29	-34	-36
246	31	4	29	33	35
247	31	4.5	29	32	34
248	32	1	29	31	33
250	32	2	30	32	32
252	32	3	28	-32	33
253	32	3.5	-28	31	-33
253.5	32	3.75	-28	30	-33
254	32	4	29	31	-33
256	33	1	25	32	0
258	33	2	-25	29	0
260	33	3	27	29	36
261	33	3.5	-27	29	-36
262	33	4	27	29	36
263	33	4.5	27	-29	36
264	34	1	27	31	36
266	34	2	25	32	37
268	34	3	26	30	35
270	34	4	27	29	36
272	35	1	25	32	34
273	35	1.5	-25	31	-34
274	35	2	28	30	33
275	35	2.5	27	29	32
276	35	3	26	-29	35
277	35	3.5	-26	28	-35
278	35	4	25	29	34
279	35	4.5	24	31	33
280	36	1	28	-31	32
281	36	1.5	-28	30	-32
282	36	2	24	31	31
284	36	3	27	29	31
285	36	3.5	27	29	32
286	36	4	26	28	33
287	36	4.5	24	29	33
288	37	1	25	27	29
290	37	2	22	26	31
291	37	2.5	23	25	32
292	37	3	24	28	33
293	37	3.5	21	-28	32
294	37	4	22	27	-32
295	37	4.5	-22	26	31
296	38	1	25	25	32
298	38	2	-25	29	-32
300	38	3	27	29	36
301	38	3.5	-27	29	-36
302	38	4	27	29	36
303	38	4.5	27	-29	36
304	39	1	27	31	36
306	39	2	25	32	37
308	39	3	26	30	35
310	39	4	27	29	36
312	40	1	25	32	34
313	40	1.5	-25	31	-34
314	40	2	28	30	33
315	40	2.5	27	29	32
316	40	3	26	-29	35
317	40	3.5	-26	28	-35
318	40	4	25	29	34
319	40	4.5	24	31	33
320	41	1	28	-31	32
321	41	1.5	-28	30	-32
322	41	2	24	31	31
324	41	3	27	29	31
325	41	3.5	27	29	32
326	41	4	26	28	33
327	41	4.5	24	29	33
328	42	1	25	27	29
330	42	2	22	26	31
331	42	2.5	23	25	32
332	42	3	24	28	33
333	42	3.5	21	-28	32
334	42	4	22	27	-32
335	42	4.5	-22	26	31
336	43	1	25	25	32
*-	*-	*-	*-	*-	*-
