**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	63	1	0	0	0	0	35
6	63	4	0	0	0	0	36
8	64	1	0	0	31	0	35
10	64	2	0	0	-31	0	33
12	64	3	0	0	-31	0	35
14	64	4	0	0	32	0	34
16	65	1	0	31	31	0	33
18	65	2	0	-31	29	0	-33
19	65	2.5	0	-31	-29	0	32
20	65	3	0	-31	31	0	33
21	65	3.5	0	-31	-31	0	34
22	65	4	0	32	30	0	35
24	66	1	0	31	29	0	34
25	66	1.5	0	-31	-29	0	33
26	66	2	0	29	-29	0	36
27	66	2.5	0	-29	28	0	-36
28	66	3	0	31	27	0	-36
30	66	4	0	30	28	0	35
32	67	1	0	29	25	32	-35
34	67	2	0	-29	-25	-32	34
36	67	3	0	30	28	-32	35
38	67	4	0	28	-28	33	-35
39	67	4.5	0	29	-28	-33	-35
40	68	1	28	30	0	32	-35
41	68	1.5	-28	31	0	-32	-35
42	68	2	-28	32	0	30	-35
44	68	3	-28	30	0	32	0
46	68	4	29	33	0	31	0
48	69	1	28	-33	0	30	35
49	69	1.5	-28	32	0	31	-35
49.5	69	1.75	-28	-32	0	32	-35
50	69	2	26	31	0	33	-35
52	69	3	28	30	0	-33	-35
53	69	3.5	-28	-30	0	32	-35
54	69	4	27	29	0	32	36
56	70	1	28	30	0	-32	35
58	70	2	29	31	0	31	33
60	70	3	28	-31	0	32	35
62	70	4	-28	30	28	-32	-35
63	70	4.5	-28	-30	-28	-32	34
64	71	1	24	31	-28	0	33
66	71	2	-24	-31	29	0	-33
68	71	3	24	0	28	0	33
70	71	4	-24	28	26	33	-33
72	72	1	-24	26	28	-33	0
74	72	2	25	27	27	32	0
76	72	3	24	28	26	33	38
77	72	3.5	-24	-28	-26	32	-38
78	72	4	22	24	29	31	-38
79	72	4.5	-22	25	-29	30	-38
80	73	1	24	26	-29	29	-38
82	73	2	23	25	28	30	39
84	73	3	22	26	-28	31	38
86	73	4	-22	25	27	-31	36
87	73	4.5	-22	24	-27	-31	-36
88	74	1	21	25	28	30	37
90	74	2	-21	32	-28	-30	-37
91	74	2.5	-21	-32	-28	29	38
92	74	3	0	-32	-28	28	39
93	74	3.5	0	-32	-28	-28	37
94	74	4	0	33	24	-28	38
96	75	1	0	32	28	0	37
98	75	2	0	30	-28	32	-37
99	75	2.5	0	-30	-28	-32	36
99.5	75	2.75	0	-30	-28	-32	35
100	75	3	0	31	24	33	36
101	75	3.5	0	-31	-24	-33	35
102	75	4	0	-31	24	-33	35
104	76	1	0	29	25	32	-35
106	76	2	0	32	-25	-32	34
108	76	3	0	-32	28	30	35
110	76	4	0	33	-28	28	-35
111	76	4.5	0	-33	-28	29	-35
112	77	1	0	32	0	30	-35
113	77	1.5	0	-32	0	31	-35
114	77	2	0	30	28	32	-35
116	77	3	24	31	-28	33	0
118	77	4	-24	-31	29	-33	0
119	77	4.5	-24	-31	-29	32	0
120	78	1	-24	-31	28	33	0
122	78	2	25	29	27	34	0
124	78	3	24	31	28	33	0
126	78	4	22	-31	29	-33	38
127	78	4.5	-22	30	-29	-33	-38
128	79	1	24	28	-29	0	-38
129	79	1.5	-24	-28	28	0	-38
130	79	2	23	30	28	32	39
132	79	3	24	29	-28	33	38
134	79	4	25	-29	27	32	36
136	80	1	24	0	28	33	38
138	80	2	-24	33	24	35	-38
140	80	3	0	33	26	-35	37
141	80	3.5	0	32	-26	-35	-37
142	80	4	0	31	27	34	36
143	80	4.5	0	30	-27	-34	-36
144	81	1	0	31	24	33	-36
145	81	1.5	0	-31	-24	-33	35
146	81	2	0	31	-24	-33	35
148	81	3	0	29	25	32	-35
150	81	4	0	-29	-25	-32	34
152	82	1	0	30	28	-32	35
156	82	3	24	31	-28	33	35
158	82	4	-24	-31	28	-33	-35
160	83	1	-24	-31	24	-33	-35
162	83	2	24	31	-24	33	35
164	83	3	20	31	0	34	36
166	83	4	-20	-31	31	34	-36
168	84	1	0	-31	27	-34	-36
170	84	2	27	-31	29	31	-36
172	84	3	-27	0	-29	32	0
174	84	4	24	0	28	33	0
176	85	1	25	0	27	34	0
178	85	2	26	0	28	33	0
179	85	2.5	-26	0	-28	32	0
180	85	3	27	0	29	31	0
182	85	4	-27	31	-29	29	0
183	85	4.5	-27	-31	28	30	0
184	86	1	-27	-31	29	31	0
185	86	1.5	-27	-31	30	32	0
186	86	2	26	28	31	33	0
188	86	3	25	29	-31	34	0
190	86	4	-25	30	30	-34	0
192	87	1	24	31	29	-34	0
194	87	2	-24	-31	28	33	35
195	87	2.5	-24	-31	-28	32	-35
196	87	3	0	-31	28	33	-35
198	87	4	28	30	-28	32	32
200	88	1	-28	29	0	0	33
202	88	2	27	-29	31	0	34
204	88	3	26	28	-31	0	35
206	88	4	26	-28	28	30	-35
208	89	1	25	0	29	32	-35
210	89	2	-25	0	30	32	34
212	89	3	24	0	31	28	33
214	89	4	-24	0	-31	29	-33
216	90	1	25	0	-31	-29	32
218	90	2	-25	0	30	28	-32
220	90	3	25	0	29	-28	-32
222	90	4	-25	32	-29	27	-32
224	91	1	0	-32	28	28	0
226	91	2	28	31	-28	26	0
228	91	3	-28	32	0	25	0
230	91	4	27	-32	32	-25	0
231	91	4.5	-27	31	-32	-25	0
232	92	1	28	30	-32	28	0
234	92	2	26	28	31	-28	0
236	92	3	25	29	32	0	0
238	92	4	24	31	33	0	35
240	93	1	25	30	32	0	-35
242	93	2	-25	29	-32	0	34
243	93	2.5	-25	-29	31	0	-34
244	93	3	26	28	30	0	35
246	93	4	-26	-28	28	35	33
247	93	4.5	27	-28	29	-35	-33
248	94	1	28	0	30	-35	32
249	94	1.5	-28	0	28	-35	-32
250	94	2	29	0	31	34	31
252	94	3	28	0	-31	35	32
254	94	4	-28	0	30	-35	-32
256	95	1	24	0	31	33	35
259	95	2.5	-24	0	30	-33	-35
259.5	95	2.75	-24	0	29	-33	-35
260	95	3	0	0	30	32	35
262	95	4	0	31	31	31	-35
264	96	1	0	-31	28	32	0
266	96	2	0	30	-28	32	35
268	96	3	0	31	0	33	-35
270	96	4	0	29	0	31	34
272	97	1	0	28	0	32	35
274	97	2	0	27	31	34	36
278	97	4	0	28	30	33	35
280	98	1	0	29	31	-33	-35
282	98	2	0	-29	29	32	34
283	98	2.5	0	-29	-29	31	-34
284	98	3	0	28	30	32	35
286	98	4	24	-28	31	33	-35
290	99	2	23	25	28	32	-35
292	99	3	24	26	-28	31	0
294	99	4	22	24	27	-31	0
296	100	1	21	25	28	0	0
298	100	2	20	27	29	31	0
300	100	3	21	26	-29	-31	0
302	100	4	-21	25	28	30	0
304	101	1	22	24	-28	31	0
306	101	2	-22	31	27	-31	0
307	101	2.5	-22	-31	-27	32	0
308	101	3	21	-31	28	33	0
310	101	4	-21	30	-28	32	35
311	101	4.5	-21	-30	27	-32	-35
312	102	1	0	31	26	33	-35
314	102	2	0	32	25	29	34
316	102	3	0	-32	26	0	35
