**absq	**bar	**beat	**b7	**b7
0	1	1	23	0
4	1	2	21	0
6	1	2.5	22	0
8	2	1	23	0
10	2	1.5	23	0
12	2	2	19	0
14	2	2.5	-19	37
16	3	1	23	37
18	3	1.5	20	36
20	3	2	21	35
21.5	3	2.375	21	-35
22	3	2.5	21	35
23	3	2.75	21	-35
24	4	1	22	33
26	4	1.5	19	-33
28	4	2	0	32
30	4	2.5	19	33
32	5	1	23	34
33.5	5	1.375	23	34
34	5	1.5	26	35
35	5	1.75	19	35
36	5	2	23	34
38	5	2.5	19	33
40	6	1	22	33
43	6	1.75	18	34
44	6	2	21	35
46	6	2.5	21	35
48	7	1	0	0
49	7	1.25	21	32
51	7	1.75	19	35
52	7	2	18	34
54	7	2.5	-18	36
56	8	1	19	35
58	8	1.5	20	34
60	8	2	21	-34
61	8	2.25	-21	33
62	8	2.5	-21	33
63	8	2.75	22	-33
64	9	1	23	-33
66	9	1.5	-23	32
68	9	2	19	33
72	10	1	0	0
76	10	2	0	31
80	11	1	0	30
82	11	1.5	0	30
85	11	2.25	0	30
86	11	2.5	0	33
88	12	1	0	32
90	12	1.5	0	33
92	12	2	0	34
94	12	2.5	0	0
95	12	2.75	0	36
96	13	1	0	37
98	13	1.5	19	35
100	13	2	19	33
101	13	2.25	20	-33
102	13	2.5	21	32
104	14	1	-21	30
105	14	1.25	22	-30
106	14	1.5	23	30
107	14	1.75	-23	31
108	14	2	-23	32
110	14	2.5	23	-32
111	14	2.75	-23	33
112	15	1	0	34
114	15	1.5	0	34
116	15	2	0	0
117	15	2.25	0	34
119	15	2.75	0	33
120	16	1	0	34
122	16	1.5	0	35
123	16	1.75	26	-35
124	16	2	-26	34
125	16	2.25	25	-34
126	16	2.5	26	33
128	17	1	24	33
130	17	1.5	23	0
132	17	2	22	0
134	17	2.5	19	0
136	18	1	0	0
140	18	2	0	0
142	18	2.5	22	33
144	19	1	22	33
147	19	1.75	20	36
148	19	2	21	35
149	19	2.25	18	34
150	19	2.5	22	33
152	20	1	18	34
154	20	1.5	-18	36
158	20	2.5	0	36
160	21	1	0	37
166	21	2.5	0	36
168	22	1	0	35
170	22	1.5	0	36
173	22	2.25	0	35
173.5	22	2.375	0	34
174	22	2.5	0	35
176	23	1	22	36
182	23	2.5	22	0
184	24	1	23	0
188	24	2	23	0
190	24	2.5	23	0
192	25	1	23	0
196	25	2	22	0
198	25	2.5	-22	33
200	26	1	0	35
204	26	2	0	32
208	27	1	0	31
216	28	1	19	30
220	28	2	21	0
224	29	1	18	0
228	29	2	20	0
236	30	2	19	0
238	30	2.5	-19	33
242	31	1.5	0	33
244	31	2	0	34
250	32	1.5	0	33
252	32	2	0	32
254	32	2.5	0	33
257	33	1.25	0	32
257.5	33	1.375	0	31
258	33	1.5	0	32
260	33	2	0	33
268	34	2	0	0
270	34	2.5	0	33
272	35	1	0	35
276	35	2	0	32
280	36	1	0	31
288	37	1	19	30
292	37	2	21	-30
296	38	1	19	-30
300	38	2	19	-30
304	39	1	16	-30
*-	*-	*-	*-	*-
