**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	36	0	0	0
1	1	1.5	0	35	0	0	0
1.5	1	1.75	0	34	0	0	0
2	1	2	0	33	0	0	0
3	1	2.5	0	32	0	0	0
4	1	3	0	31	33	0	0
5	1	3.5	0	32	32	0	0
5.5	1	3.75	0	-32	31	0	0
6	1	4	0	33	30	0	0
7	1	4.5	0	34	29	0	0
8	2	1	0	33	28	0	33
9	2	1.5	0	-33	-28	0	32
9.5	2	1.75	0	-33	-28	0	31
10	2	2	0	-33	-28	33	30
11	2	2.5	0	-33	29	32	29
11.5	2	2.75	0	-33	-29	31	-29
12	2	3	0	-33	30	30	28
13	2	3.5	0	-33	31	29	29
14	2	4	0	-33	30	28	30
15	2	4.5	0	-33	29	29	31
16	3	1	0	-33	0	30	30
17	3	1.5	0	-33	0	31	29
18	3	2	0	-33	0	30	-29
19	3	2.5	0	-33	0	-30	28
20	3	3	0	33	22	29	29
21.5	3	3.75	0	-33	23	-29	-29
22	3	4	22	-33	24	-29	-29
23.5	3	4.75	21	-33	-24	-29	-29
24	4	1	20	0	24	-29	0
25	4	1.5	-20	0	24	-29	0
26	4	2	20	29	25	-29	0
27	4	2.5	20	-29	-25	-29	0
27.5	4	2.75	-20	30	-25	-29	0
28	4	3	19	31	26	0	0
30	4	4	-19	31	-26	0	0
31	4	4.5	-19	31	-26	0	0
32	5	1	18	32	29	0	0
33.5	5	1.75	-18	-32	28	0	0
34	5	2	-18	29	27	0	29
35	5	2.5	-18	36	-27	0	-29
35.5	5	2.75	-18	-36	-27	0	30
36	5	3	0	36	27	0	31
37	5	3.5	0	36	27	0	-31
38	5	4	0	29	26	0	31
39	5	4.5	0	29	-26	0	31
40	6	1	0	34	25	29	32
41.5	6	1.75	0	-34	-25	30	-32
42	6	2	22	33	0	31	33
43	6	2.5	-22	33	29	-31	33
44	6	3	22	33	29	31	33
45	6	3.5	22	-33	29	31	-33
46	6	4	18	32	29	32	34
47	6	4.5	25	-32	29	-32	-34
48	7	1	24	35	31	33	35
49	7	1.5	-24	-35	30	33	35
49.5	7	1.75	-24	-35	29	-33	-35
50	7	2	-24	33	28	33	35
51	7	2.5	23	33	29	-33	-35
51.5	7	2.75	22	-33	-29	34	-35
52	7	3	21	-33	30	35	-35
53	7	3.5	-21	32	31	35	34
53.5	7	3.75	-21	31	-31	-35	33
54	7	4	-21	32	-31	35	32
55	7	4.5	-21	-32	30	-35	-32
56	8	1	17	31	31	-35	33
58	8	2	-17	-31	-31	35	33
59	8	2.5	-17	-31	-31	-35	33
59.5	8	2.75	-17	-31	-31	-35	33
60	8	3	0	0	0	0	33
61	8	3.5	0	0	0	0	33
62	8	4	0	36	31	33	33
62.5	8	4.25	0	-36	-31	-33	32
63	8	4.5	0	36	31	33	31
63.5	8	4.75	0	36	31	33	30
64	9	1	0	36	31	33	29
65	9	1.5	0	36	31	33	29
66	9	2	0	35	30	33	0
66.5	9	2.25	0	34	29	32	0
67	9	2.5	0	33	28	31	0
67.5	9	2.75	0	32	27	30	0
68	9	3	0	31	28	31	0
69	9	3.5	0	31	28	31	0
70	9	4	0	0	31	35	33
71	9	4.5	0	31	31	35	33
71.5	9	4.75	0	-31	31	35	33
72	10	1	0	31	31	35	33
73	10	1.5	0	31	-31	35	33
74	10	2	0	32	0	34	32
74.5	10	2.25	0	-32	0	33	31
75	10	2.5	0	32	0	32	30
75.5	10	2.75	0	-32	0	31	29
76	10	3	0	33	0	30	28
77	10	3.5	0	-33	30	-30	28
78	10	4	0	33	30	-30	0
78.5	10	4.25	0	-33	29	-30	0
79	10	4.5	0	-33	28	-30	28
79.5	10	4.75	0	-33	27	-30	-28
80	11	1	0	0	26	30	28
81	11	1.5	0	33	26	-30	28
82	11	2	22	33	0	31	29
83	11	2.5	22	33	24	31	-29
83.5	11	2.75	22	-33	-24	31	-29
84	11	3	22	33	24	31	-29
85	11	3.5	22	34	24	31	29
86	11	4	21	35	25	30	30
86.5	11	4.25	20	-35	-25	29	-30
87	11	4.5	19	-35	26	28	30
87.5	11	4.75	18	-35	-26	27	-30
88	12	1	17	35	26	26	0
89	12	1.5	17	-35	26	-26	0
90	12	2	0	35	24	-26	33
91	12	2.5	17	35	24	-26	33
91.5	12	2.75	-17	35	24	-26	33
92	12	3	17	35	24	26	33
93	12	3.5	17	35	31	-26	33
94	12	4	18	34	29	0	32
94.5	12	4.25	-18	33	28	0	31
95	12	4.5	18	32	27	0	30
95.5	12	4.75	-18	31	27	0	29
96	13	1	19	30	26	0	28
97	13	1.5	-19	30	26	30	-28
98	13	2	-19	33	0	30	28
98.5	13	2.25	-19	-33	0	29	-28
99	13	2.5	-19	33	30	28	-28
99.5	13	2.75	-19	33	-30	27	-28
100	13	3	19	33	30	26	0
100.5	13	3.25	-19	-33	29	-26	0
101	13	3.5	-19	33	28	26	28
