**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	30	32
2	1	2	25	27	0	30	32
3	1	2.5	-25	-27	0	30	32
4	1	3	25	27	0	29	34
5	1	3.5	25	27	0	-29	-34
6	1	4	27	25	0	-29	-34
7	1	4.5	23	25	0	32	35
8	2	1	22	29	0	31	33
10	2	2	22	29	0	31	-33
11	2	2.5	-22	-29	26	-31	33
12	2	3	0	0	29	0	34
12.5	2	3.25	0	0	30	0	35
13	2	3.5	22	26	31	0	36
13.5	2	3.75	-22	-26	30	0	35
14	2	4	25	27	29	0	34
14.5	2	4.25	26	28	28	0	33
15	2	4.5	27	29	27	0	32
15.5	2	4.75	26	28	28	0	31
16	3	1	25	27	29	0	32
16.5	3	1.25	24	26	-29	0	-32
17	3	1.5	23	25	29	0	-32
17.5	3	1.75	22	24	-29	0	-32
18	3	2	23	25	28	0	-32
18.5	3	2.25	-23	-25	27	0	-32
19	3	2.5	22	29	27	0	31
20	3	3	24	28	-27	0	31
21	3	3.5	-24	-28	26	0	-31
22	3	4	20	29	27	0	31
24	4	1	0	0	27	29	0
26	4	2	22	24	27	29	31
27	4	2.5	-22	-24	27	29	-31
28	4	3	22	24	26	31	31
29	4	3.5	22	24	-26	-31	31
30	4	4	24	22	-26	-31	33
31	4	4.5	20	22	29	32	29
32	5	1	19	23	28	30	33
34	5	2	19	-23	28	-30	33
35	5	2.5	-19	23	-28	30	-33
36	5	3	0	26	0	31	0
36.5	5	3.25	0	27	0	32	0
37	5	3.5	19	28	23	33	0
37.5	5	3.75	-19	27	-23	32	0
38	5	4	22	26	24	31	0
38.5	5	4.25	23	25	25	30	0
39	5	4.5	24	24	26	29	0
39.5	5	4.75	23	25	25	28	0
40	6	1	22	26	24	29	0
40.5	6	1.25	21	-26	23	-29	0
41	6	1.5	20	26	22	-29	0
41.5	6	1.75	19	-26	21	-29	0
42	6	2	20	25	22	-29	0
42.5	6	2.25	-20	24	-22	-29	0
43	6	2.5	19	24	26	28	0
44	6	3	21	-24	25	28	0
45	6	3.5	-21	23	-25	-28	35
46	6	4	17	24	26	28	-35
47	6	4.5	-17	-24	-26	-28	31
48	7	1	0	0	29	31	33
49	7	1.5	0	0	26	28	-33
50	7	2	0	0	27	29	-33
51	7	2.5	0	0	-27	-29	32
51.5	7	2.75	0	0	-27	-29	31
52	7	3	0	0	-27	-29	32
53	7	3.5	0	0	28	30	-32
53.5	7	3.75	0	0	29	31	-32
54	7	4	0	0	28	30	32
54.5	7	4.25	0	0	-28	-30	32
55	7	4.5	0	0	28	30	35
55.5	7	4.75	0	0	28	30	-35
56	8	1	0	0	31	33	33
57	8	1.5	0	0	30	32	35
58	8	2	0	0	31	33	-35
59	8	2.5	0	0	-31	-33	31
60	8	3	0	0	-31	29	33
61	8	3.5	0	0	28	32	-33
62	8	4	0	0	29	-32	33
63	8	4.5	0	29	-29	31	-33
64	9	1	0	-29	25	32	0
65	9	1.5	0	25	-25	-32	34
66	9	2	0	27	25	0	-34
67	9	2.5	22	-27	22	0	31
68	9	3	-22	26	24	31	33
69	9	3.5	19	-26	-24	28	-33
70	9	4	20	0	-24	29	-33
71	9	4.5	-20	29	23	-29	32
71.5	9	4.75	-20	-29	22	-29	31
72	10	1	-20	25	23	-29	30
72.5	10	1.25	-20	-25	-23	-29	31
73	10	1.5	19	28	-23	28	32
73.5	10	1.75	18	-28	-23	27	-32
74	10	2	19	-28	21	26	-32
74.5	10	2.25	-19	-28	-21	27	-32
75	10	2.5	-19	27	-21	28	31
75.5	10	2.75	-19	26	-21	-28	-31
76	10	3	18	29	0	-28	32
77	10	3.5	-18	29	25	27	-32
77.5	10	3.75	-18	29	-25	-27	-32
78	10	4	0	30	28	28	-32
79	10	4.5	21	-30	-28	-28	-32
80	11	1	24	28	26	0	0
81	11	1.5	23	30	28	32	32
82	11	2	24	-30	-28	33	35
83	11	2.5	-24	29	24	31	33
84	11	3	-24	28	26	31	35
85	11	3.5	21	-28	-26	32	37
85.5	11	3.75	-21	27	-26	-32	-37
86	11	4	22	26	-26	31	36
88	12	1	18	29	27	32	36
90	12	2	0	25	29	32	34
91	12	2.5	0	27	29	31	34
92	12	3	0	23	30	32	34
94	12	4	22	24	29	31	34
95	12	4.5	24	24	28	33	35
96	13	1	20	27	31	34	36
98	13	2	24	28	31	33	35
100	13	3	0	0	28	0	0
101	13	3.5	0	0	26	0	0
101.5	13	3.75	0	0	29	0	0
102	13	4	24	0	28	33	0
103	13	4.5	22	0	27	31	0
103.5	13	4.75	25	0	-27	34	0
104	14	1	24	0	28	33	0
105	14	1.5	23	0	-28	32	0
106	14	2	24	0	26	33	35
107	14	2.5	-24	0	-26	31	33
107.5	14	2.75	25	0	-26	-31	36
108	14	3	26	0	0	31	35
109	14	3.5	25	0	0	29	34
109.5	14	3.75	-25	0	0	32	-34
110	14	4	0	26	0	31	35
111	14	4.5	21	25	0	30	-35
111.5	14	4.75	-21	28	0	-30	-35
