**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	22	0	0	0	0
4	1	3	22	20	0	22	0	0
6	1	4	-22	18	0	-22	0	0
8	2	1	20	22	0	24	0	0
10	2	2	18	-22	0	25	0	0
12	2	3	22	-22	29	26	0	0
16	3	1	-22	18	27	27	0	0
18	3	2	-22	-18	25	-27	0	0
19	3	2.5	-22	19	-25	-27	0	0
20	3	3	0	20	29	25	0	29
21	3	3.5	0	21	-29	-25	0	-29
22	3	4	0	22	-29	27	0	-29
24	4	1	0	-22	-29	26	0	31
25	4	1.5	0	21	-29	-26	0	-31
26	4	2	0	20	-29	25	0	32
28	4	3	0	19	0	-25	0	33
30	4	4	0	19	0	24	0	-33
32	5	1	22	18	25	25	0	34
35	5	2.5	-22	-18	26	-25	0	-34
36	5	3	20	-18	27	-25	29	32
37	5	3.5	-20	-18	28	-25	-29	-32
38	5	4	18	-18	29	-25	-29	34
40	6	1	22	0	-29	0	31	33
41	6	1.5	-22	0	28	0	-31	-33
42	6	2	-22	18	27	0	32	32
44	6	3	-22	22	26	29	33	-32
46	6	4	-22	22	26	-29	-33	31
48	7	1	0	18	25	27	34	32
50	7	2	0	-18	27	25	-34	-32
52	7	3	0	-18	-27	29	32	-32
54	7	4	22	-18	26	-29	34	-32
55	7	4.5	-22	-18	25	-29	-34	-32
56	8	1	-22	0	24	29	33	0
57	8	1.5	-22	0	-24	-29	32	0
58	8	2	23	0	25	28	32	0
60	8	3	22	0	26	29	-32	0
62	8	4	-22	0	-26	-29	31	0
64	9	1	18	0	25	27	32	0
66	9	2	-18	22	-25	-27	-32	0
68	9	3	0	24	0	29	0	33
70	9	4	22	24	0	-29	0	-33
72	10	1	24	22	0	29	33	33
74	10	2	24	-22	26	29	-33	33
76	10	3	22	0	24	29	33	33
78	10	4	-22	22	22	-29	33	-33
80	11	1	0	24	26	-29	33	0
82	11	2	22	24	-26	-29	-33	33
84	11	3	24	22	0	-29	0	31
86	11	4	24	-22	29	-29	33	29
88	12	1	22	0	31	-29	31	33
90	12	2	-22	22	-31	-29	29	-33
91	12	2.5	-22	-22	30	-29	-29	-33
92	12	3	-22	24	29	0	33	-33
93	12	3.5	-22	-24	28	0	-33	-33
94	12	4	22	-24	31	0	-33	31
96	13	1	21	0	30	0	0	33
98	13	2	20	0	29	29	29	34
100	13	3	23	25	0	27	32	32
102	13	4	-23	-25	0	25	-32	-32
104	14	1	22	27	0	29	0	31
106	14	2	-22	-27	29	-29	0	-31
107	14	2.5	-22	26	-29	-29	0	32
108	14	3	0	26	31	0	0	33
109	14	3.5	0	-26	-31	0	0	34
110	14	4	0	25	-31	0	0	35
111	14	4.5	0	24	30	0	0	-35
112	15	1	0	25	29	0	0	-35
113	15	1.5	0	-25	-29	0	0	34
114	15	2	0	-25	28	29	0	34
115	15	2.5	0	-25	27	-29	0	-34
116	15	3	0	24	28	31	0	-34
118	15	4	0	-24	-28	-31	33	33
120	16	1	22	0	29	-31	31	34
122	16	2	-22	22	-29	-31	29	0
123	16	2.5	-22	-22	-29	-31	-29	33
124	16	3	24	-22	0	0	33	31
126	16	4	24	24	29	29	-33	29
128	17	1	22	24	31	-29	-33	33
129	17	1.5	-22	-24	-31	28	-33	-33
130	17	2	-22	22	-31	31	31	-33
131	17	2.5	22	-22	-31	-31	-31	-33
132	17	3	21	0	0	30	33	0
134	17	4	20	24	0	29	34	36
136	18	1	23	25	0	-29	32	34
138	18	2	-23	25	0	28	-32	32
140	18	3	22	27	0	29	31	36
142	18	4	-22	-27	29	-29	-31	-36
143	18	4.5	-22	-27	-29	-29	32	-36
