**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	36
2	1	2	0	0	0	36	32
3	1	2.5	0	0	0	-36	33
4	1	3	0	0	0	32	34
5	1	3.5	0	0	29	33	35
6	1	4	0	29	25	34	36
7	1	4.5	0	-29	26	35	-36
8	2	1	0	25	27	36	34
9	2	1.5	0	26	28	-36	36
10	2	2	0	27	29	34	36
11	2	2.5	0	28	-29	32	35
12	2	3	0	29	25	36	34
13	2	3.5	0	-29	25	35	33
14	2	4	0	25	29	34	32
15	2	4.5	0	25	28	33	-32
15.5	2	4.75	0	-25	-28	-33	33
16	3	1	0	29	27	32	34
17	3	1.5	0	28	26	-32	35
18	3	2	0	27	25	-32	36
19	3	2.5	0	26	-25	33	-36
20	3	3	0	25	-25	34	36
21	3	3.5	0	-25	26	-34	-36
22	3	4	0	25	27	34	36
23	3	4.5	0	25	28	34	-36
24	4	1	0	27	29	34	34
25	4	1.5	0	-27	31	-34	34
25.5	4	1.75	0	28	-31	34	-34
26	4	2	0	29	29	31	33
27	4	2.5	0	29	-29	-31	34
27.5	4	2.75	0	-29	30	31	-34
28	4	3	0	28	31	32	35
29	4	3.5	0	-28	30	-32	-35
30	4	4	0	24	31	33	35
32	5	1	24	26	28	35	33
33	5	1.5	-24	-26	28	-35	-33
35	5	2.5	24	26	28	35	33
36	5	3	24	26	28	35	33
38	5	4	22	-26	29	36	31
40	6	1	-22	26	-29	33	-31
42	6	2	21	26	30	-33	30
44	6	3	22	24	31	33	29
47	6	4.5	-22	25	-31	-33	-29
48	7	1	19	26	30	33	28
49	7	1.5	-19	-26	-30	-33	30
50	7	2	-19	0	30	-33	33
51	7	2.5	-19	26	-30	-33	-33
52	7	3	0	24	29	0	-33
53	7	3.5	0	25	29	36	32
54	7	4	0	26	33	35	30
56	8	1	0	22	31	36	33
57	8	1.5	0	29	29	-36	31
58	8	2	0	28	26	33	30
59	8	2.5	0	29	29	-33	29
60	8	3	0	26	28	33	30
61	8	3.5	0	22	29	31	33
61.5	8	3.75	0	26	29	-31	33
62	8	4	0	26	30	30	33
63	8	4.5	0	29	31	29	33
64	9	1	0	30	30	28	33
66	9	2	22	26	31	29	33
67	9	2.5	-22	-26	-31	29	33
68	9	3	20	0	-31	29	34
68.5	9	3.25	-20	0	-31	28	33
69	9	3.5	-20	27	31	29	34
69.5	9	3.75	-20	-27	-31	30	35
70	9	4	-20	27	29	31	36
70.5	9	4.25	-20	26	28	-31	-36
71	9	4.5	-20	25	27	-31	-36
71.5	9	4.75	-20	26	28	-31	-36
72	10	1	20	27	29	31	34
72.5	10	1.25	21	-27	-29	30	-34
73	10	1.5	22	-27	29	31	34
73.5	10	1.75	23	-27	29	32	-34
74	10	2	24	26	28	33	31
74.5	10	2.25	-24	-26	27	34	32
75	10	2.5	-24	24	26	35	33
75.5	10	2.75	-24	-24	27	-35	34
76	10	3	24	24	28	33	35
76.5	10	3.25	-24	25	-28	-33	-35
77	10	3.5	-24	26	28	35	33
77.5	10	3.75	-24	27	-28	-35	-33
78	10	4	17	28	28	35	33
78.5	10	4.25	-17	-28	-28	34	-33
79	10	4.5	-17	26	28	35	33
79.5	10	4.75	-17	26	27	36	32
80	11	1	17	26	28	35	33
80.5	11	1.25	16	25	29	-35	34
81	11	1.5	17	26	28	35	33
81.5	11	1.75	18	27	-28	-35	-33
82	11	2	17	28	28	33	33
83	11	2.5	-17	-28	24	-33	35
83.5	11	2.75	-17	27	25	32	-35
84	11	3	-17	28	26	33	-35
84.5	11	3.25	-17	29	25	34	34
85	11	3.5	17	28	26	33	35
85.5	11	3.75	-17	-28	27	-33	36
86	11	4	17	28	28	33	35
87	11	4.5	-17	26	28	31	35
88	12	1	17	26	28	31	33
88.5	12	1.25	-17	25	-28	30	-33
89	12	1.5	-17	26	28	31	33
89.5	12	1.75	-17	27	27	32	32
90	12	2	-17	26	28	31	33
90.5	12	2.25	-17	-26	29	-31	34
91	12	2.5	-17	26	28	31	33
92	12	3	-17	28	28	33	33
92.5	12	3.25	-17	27	-28	32	-33
93	12	3.5	-17	28	26	33	31
93.5	12	3.75	-17	29	25	34	30
94	12	4	-17	28	26	33	31
94.5	12	4.25	-17	-28	27	-33	32
95	12	4.5	-17	28	26	33	31
96	13	1	0	28	26	35	31
97	13	1.5	0	-28	-26	33	35
97.5	13	1.75	0	-28	-26	-33	34
98	13	2	0	27	29	31	33
98.5	13	2.25	0	-27	-29	-31	32
99	13	2.5	0	-27	-29	31	31
99.5	13	2.75	0	-27	-29	32	-31
100	13	3	24	26	28	33	31
100.5	13	3.25	-24	-26	-28	34	-31
101	13	3.5	23	-26	-28	35	31
101.5	13	3.75	22	-26	31	-35	-31
102	13	4	21	28	30	-35	32
103	13	4.5	17	26	31	35	33
104	14	1	0	27	0	0	0
105	14	1.5	0	-27	29	34	31
106	14	2	0	28	30	32	30
107	14	2.5	0	-28	28	-32	-30
107.5	14	2.75	0	-28	-28	33	31
108	14	3	0	25	29	34	32
109	14	3.5	0	-25	29	-34	32
110	14	4	0	29	29	33	31
111	14	4.5	0	29	-29	-33	-31
112	15	1	0	25	0	34	-31
113	15	1.5	0	28	0	35	32
114	15	2	0	28	0	35	32
115	15	2.5	0	26	28	35	31
116	15	3	0	25	29	34	32
117	15	3.5	0	-25	30	35	-32
118	15	4	0	-25	29	-35	-32
119	15	4.5	0	-25	-29	34	-32
120	16	1	0	28	30	35	32
122	16	2	20	27	29	0	0
124	16	3	20	27	29	0	0
125	16	3.5	20	27	27	0	0
126	16	4	24	26	28	0	0
128	17	1	20	27	29	0	0
129	17	1.5	20	-27	29	0	34
130	17	2	27	0	29	0	32
131.5	17	2.75	26	0	28	0	33
132	17	3	25	0	29	0	34
133	17	3.5	24	0	29	0	33
134	17	4	0	0	29	0	32
135	17	4.5	0	26	29	36	31
135.5	17	4.75	0	-26	29	-36	-31
136	18	1	0	27	29	32	0
137.5	18	1.75	0	26	28	33	0
138	18	2	0	25	29	34	0
139	18	2.5	0	24	29	33	0
140	18	3	0	25	29	32	0
141	18	3.5	0	22	29	31	33
142	18	4	24	26	28	33	31
143.5	18	4.75	23	-26	-28	-33	32
144	19	1	22	24	29	33	31
145	19	1.5	20	-24	-29	-33	31
145.5	19	1.75	-20	24	29	34	-31
146	19	2	21	28	28	32	30
146.5	19	2.25	20	-28	-28	-32	-30
147	19	2.5	19	21	-28	33	-30
147.5	19	2.75	18	-21	-28	-33	-30
148	19	3	17	24	-28	35	31
148.5	19	3.25	-17	23	-28	-35	-31
149	19	3.5	-17	24	26	-35	-31
149.5	19	3.75	-17	25	-26	-35	-31
150	19	4	-17	26	28	-35	0
151	19	4.5	-17	-26	28	34	31
151.5	19	4.75	-17	27	-28	33	-31
152	20	1	21	28	0	32	35
153	20	1.5	-21	-28	28	31	-35
153.5	20	1.75	-21	-28	-28	-31	34
154	20	2	-21	28	31	0	33
155	20	2.5	-21	-28	-31	0	32
155.5	20	2.75	-21	-28	30	0	-32
156	20	3	18	0	32	36	34
157	20	3.5	-18	0	32	-36	-34
158	20	4	22	24	31	-36	33
159	20	4.5	-22	-24	-31	33	33
