**absq	**bar	**beat	**b7	**b7
0	1	1	22	0
2	1	3	-22	36
4	2	1	24	-36
6	2	3	-24	33
6.5	2	3.5	-24	33
7	2	4	-24	33
7.5	2	4.5	-24	33
8	3	1	-24	33
9.5	3	2.5	-24	34
10	3	3	25	34
10.5	3	3.5	-25	35
10.75	3	3.75	-25	36
11	3	4	25	35
11.25	3	4.25	-25	35
11.5	3	4.5	-25	34
12	4	1	24	35
12.5	4	1.5	-24	36
12.75	4	1.75	-24	37
13	4	2	-24	36
13.25	4	2.25	-24	36
13.5	4	2.5	-24	35
14	4	3	-24	36
14.5	4	3.5	-24	37
14.75	4	3.75	-24	38
15	4	4	-24	37
15.25	4	4.25	-24	37
15.5	4	4.5	-24	37
15.75	4	4.75	-24	36
15.875	4	4.875	-24	37
16	5	1	17	38
17.5	5	2.5	-17	34
18	5	3	-17	35
20	6	1	17	35
24	7	1	24	0
25	7	2	-24	35
26	7	3	-24	35
26.5	7	3.5	-24	35
27	7	4	-24	35
27.5	7	4.5	-24	35
28	8	1	24	35
29	8	2	-24	36
31	8	4	-24	34
31.5	8	4.5	-24	33
32	9	1	23	33
32.5	9	1.5	-23	34
32.75	9	1.75	-23	35
33	9	2	-23	31
33.5	9	2.5	-23	31
34	9	3	-23	32
34.75	9	3.75	-23	33
35	9	4	-23	32
35.25	9	4.25	-23	32
35.5	9	4.5	-23	32
35.75	9	4.75	-23	32
36	10	1	-23	33
36.25	10	1.25	-23	34
36.5	10	1.5	-23	35
36.75	10	1.75	-23	36
37	10	2	-23	35
37.25	10	2.25	-23	35
37.5	10	2.5	-23	35
37.75	10	2.75	-23	34
37.875	10	2.875	-23	35
38	10	3	-23	36
38.25	10	3.25	-23	33
38.5	10	3.5	-23	34
38.625	10	3.625	-23	32
38.75	10	3.75	-23	33
38.875	10	3.875	-23	30
39	10	4	-23	31
39.25	10	4.25	-23	31
39.5	10	4.5	-23	31
39.75	10	4.75	-23	30
39.875	10	4.875	-23	31
40	11	1	23	32
41.5	11	2.5	-23	33
41.75	11	2.75	-23	34
42	11	3	22	33
44	12	1	22	0
44.5	12	1.5	-22	33
45	12	2	-22	34
45.5	12	2.5	-22	35
46	12	3	20	36
46.5	12	3.5	-20	38
47	12	4	-20	37
47.5	12	4.5	-20	36
48	13	1	24	35
49.5	13	2.5	-24	34
50	13	3	-24	35
52	14	1	24	35
54.5	14	3.5	-24	36
55	14	4	-24	34
55.5	14	4.5	-24	33
56	15	1	23	32
57.5	15	2.5	-23	35
58	15	3	-23	35
58.25	15	3.25	-23	35
58.5	15	3.5	-23	35
58.75	15	3.75	-23	34
58.875	15	3.875	-23	35
59	15	4	22	36
60	16	1	22	33
60.25	16	1.25	-22	33
60.5	16	1.5	-22	33
60.75	16	1.75	-22	32
60.875	16	1.875	-22	33
61	16	2	-22	34
62	16	3	22	31
62.25	16	3.25	-22	31
62.5	16	3.5	-22	31
62.75	16	3.75	-22	30
62.875	16	3.875	-22	31
63	16	4	-22	32
64	17	1	22	0
64.5	17	1.5	-22	29
64.75	17	1.75	-22	30
65	17	2	-22	31
65.25	17	2.25	-22	32
65.5	17	2.5	-22	33
65.75	17	2.75	-22	34
66	17	3	22	35
66.25	17	3.25	-22	32
66.5	17	3.5	-22	33
66.75	17	3.75	-22	30
67	17	4	-22	31
68	18	1	22	0
69	18	2	-22	36
69.25	18	2.25	-22	35
69.5	18	2.5	-22	34
