**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	29	29	33
4	1	2	-29	29	33
6	1	2.5	27	-29	-33
7	1	2.75	-27	-29	34
8	1	3	26	30	35
12	2	1	22	29	36
16	2	2	0	31	-36
18	2	2.5	22	-31	35
20	2	3	24	31	33
24	3	1	21	30	32
28	3	2	25	29	34
30	3	2.5	24	-29	33
32	3	3	22	-29	-33
34	3	3.5	-22	-29	31
36	4	1	26	28	30
40	4	2	24	29	29
42	4	2.5	22	-29	31
44	4	3	24	26	-31
45	4	3.25	-24	-26	32
46	4	3.5	-24	-26	33
48	5	1	22	0	31
50	5	1.5	-22	29	34
52	5	2	0	28	-34
53	5	2.25	0	-28	33
54	5	2.5	24	26	33
56	5	3	25	27	-33
58	5	3.5	-25	-27	32
60	6	1	22	26	33
62	6	1.5	-22	-26	32
63	6	1.75	-22	-26	31
64	6	2	0	-26	30
66	6	2.5	26	-26	31
68	6	3	25	23	32
70	6	3.5	24	24	33
72	7	1	-24	26	31
74	7	1.5	28	-26	30
76	7	2	27	25	-30
77	7	2.25	-27	-25	29
78	7	2.5	26	24	29
80	7	3	-26	23	-29
82	7	3.5	25	-23	28
84	8	1	26	22	29
88	8	2	29	-22	0
92	8	3	29	0	33
93	8	3.25	28	0	-33
94	8	3.5	27	0	-33
95	8	3.75	26	0	-33
96	9	1	25	25	34
100	9	2	22	24	33
102	9	2.5	-22	24	33
106	9	3.5	29	22	31
108	10	1	-29	23	32
110	10	1.5	28	-23	-32
112	10	2	29	22	31
120	11	1	25	29	34
124	11	2	-25	25	34
126	11	2.5	-25	29	-34
128	11	3	24	-29	33
130	11	3.5	-24	28	-33
132	12	1	21	-28	32
134	12	1.5	25	27	-32
136	12	2	-25	-27	36
137	12	2.25	26	-27	-36
138	12	2.5	27	25	-36
140	12	3	24	26	35
142	12	3.5	25	25	34
144	13	1	22	29	-34
146	13	1.5	-22	-29	33
147	13	1.75	-22	28	-33
148	13	2	25	27	-33
149	13	2.25	-25	-27	32
150	13	2.5	-25	25	32
152	13	3	22	26	-32
154	13	3.5	-22	-26	31
156	14	1	29	25	32
160	14	2	27	0	-32
162	14	2.5	25	0	-32
164	14	3	-25	27	-32
166	14	3.5	29	-27	-32
168	15	1	28	26	0
170	15	1.5	26	26	0
172	15	2	27	-26	0
174	15	2.5	-27	25	0
176	15	3	26	26	0
178	15	3.5	24	-26	0
180	16	1	25	0	34
182	16	1.5	-25	29	-34
184	16	2	24	-29	33
186	16	2.5	-24	28	33
188	16	3	0	27	-33
190	16	3.5	25	-27	32
192	17	1	24	26	33
194	17	1.5	22	-26	-33
196	17	2	-22	29	31
198	17	2.5	24	-29	-31
200	17	3	25	-29	34
204	18	1	0	28	33
206	18	1.5	24	-28	-33
208	18	2	25	27	32
210	18	2.5	23	25	32
212	18	3	22	26	-32
214	18	3.5	-22	-26	31
216	19	1	23	25	32
218	19	1.5	25	-25	-32
220	19	2	22	29	0
222	19	2.5	24	-29	29
224	19	3	-24	-29	31
226	19	3.5	21	30	32
228	20	1	25	29	34
230	20	1.5	26	28	33
232	20	2	23	27	-33
234	20	2.5	0	-27	32
236	20	3	24	26	33
238	20	3.5	22	-26	31
240	21	1	26	28	30
252	22	1	29	0	31
256	22	2	29	0	29
260	22	3	28	0	30
264	23	1	29	31	29
268	23	2	-29	29	0
270	23	2.5	27	-29	36
272	23	3	26	30	-36
274	23	3.5	28	-30	35
276	24	1	27	29	36
278	24	1.5	25	-29	-36
280	24	2	24	31	33
282	24	2.5	-24	-31	35
284	24	3	26	28	-35
286	24	3.5	25	29	34
288	25	1	26	28	33
290	25	1.5	22	31	-33
292	25	2	-22	-31	29
294	25	2.5	25	30	30
296	25	3	24	29	31
298	25	3.5	21	30	32
300	26	1	22	29	34
302	26	1.5	-22	-29	33
303	26	1.75	23	28	-33
304	26	2	24	26	-33
306	26	2.5	22	29	31
308	26	3	26	-29	30
310	26	3.5	-26	28	-30
312	27	1	24	29	29
314	27	1.5	22	-29	-29
316	27	2	22	-29	0
320	27	3	0	26	31
324	28	1	22	-26	31
328	28	2	25	27	32
332	28	3	29	27	-32
336	29	1	28	26	33
338	29	1.5	26	-26	35
340	29	2	0	25	-35
342	29	2.5	25	-25	34
344	29	3	24	0	33
346	29	3.5	-24	28	-33
348	30	1	25	27	32
350	30	1.5	22	26	33
352	30	2	0	-26	35
354	30	2.5	25	25	34
356	30	3	26	24	35
358	30	3.5	28	-24	33
360	31	1	29	0	-33
362	31	1.5	-29	27	32
364	31	2	28	26	31
366	31	2.5	27	25	-31
368	31	3	-27	-25	30
369	31	3.25	25	-25	-30
370	31	3.5	26	24	33
372	32	1	28	23	-33
373	32	1.25	-28	-23	32
374	32	1.5	29	22	31
376	32	2	28	24	-31
377	32	2.25	-28	-24	30
378	32	2.5	26	-24	29
380	32	3	-26	23	-29
382	32	3.5	25	-23	28
384	33	1	26	22	29
388	33	2	22	-22	0
390	33	2.5	-22	-22	33
392	33	3	25	0	34
394	33	3.5	24	26	35
396	34	1	0	27	36
398	34	1.5	26	28	-36
399	34	1.75	-26	-28	35
400	34	2	22	29	33
402	34	2.5	24	-29	-33
403	34	2.75	-24	28	34
404	34	3	-24	26	35
406	34	3.5	22	-26	36
407	34	3.75	-22	27	-36
408	35	1	26	28	-36
409	35	1.25	-26	-28	35
410	35	1.5	25	29	34
412	35	2	-25	25	-34
413	35	2.25	24	-25	33
414	35	2.5	25	27	32
416	35	3	22	26	-32
418	35	3.5	-22	-26	31
420	36	1	29	25	32
*-	*-	*-	*-	*-	*-
