**absq	**bar	**beat	**b7	**b7
81.75	21	1.875	-22	34
82	21	2	-22	33
84	22	1	22	33
85	22	1.5	19	35
86	22	2	20	36
87	22	2.5	22	33
88	23	1	18	36
88.25	23	1.125	-18	35
88.5	23	1.25	-18	34
88.75	23	1.375	-18	33
89	23	1.5	-18	32
89.5	23	1.75	-18	31
89.75	23	1.875	-18	30
90	23	2	18	29
91	23	2.5	22	-29
91.5	23	2.75	-22	33
92	24	1	-22	33
93	24	1.5	21	34
93.5	24	1.75	20	-34
94	24	2	19	35
95	24	2.5	20	-35
96	25	1	21	-35
97	25	1.5	-21	33
97.25	25	1.625	-21	34
97.5	25	1.75	-21	35
97.75	25	1.875	-21	34
98	25	2	-21	32
100	26	1	17	31
104	27	1	17	33
106	27	2	18	-33
107	27	2.5	-18	31
107.75	27	2.875	-18	30
108	28	1	19	30
110	28	2	19	30
110.5	28	2.25	-19	33
111	28	2.5	-19	31
111.5	28	2.75	-19	30
112	29	1	20	29
114	29	2	21	0
115	29	2.5	-21	33
116	30	1	22	34
117	30	1.5	-22	33
118	30	2	19	35
119	30	2.5	20	31
119.5	30	2.75	-20	30
120	31	1	21	30
122	31	2	21	30
123	31	2.5	-21	32
124	32	1	18	34
125.5	32	1.75	-18	33
126	32	2	17	35
127.5	32	2.75	-17	34
128	33	1	20	36
129	33	1.5	18	36
129.5	33	1.75	-18	34
130	33	2	22	33
131.5	33	2.75	-22	32
132	34	1	20	32
134	34	2	21	-32
135	34	2.5	18	34
136	35	1	21	37
136.5	35	1.25	-21	36
137	35	1.5	-21	35
137.5	35	1.75	-21	34
138	35	2	22	34
138.5	35	2.25	-22	35
138.75	35	2.375	-22	34
139	35	2.5	-22	33
140	36	1	18	32
144	37	1	18	32
145	37	1.5	-18	33
146	37	2	18	34
147	37	2.5	18	34
147.5	37	2.75	19	35
148	38	1	20	36
149	38	1.5	21	37
150	38	2	22	38
151	38	2.5	20	36
152	39	1	21	37
152.75	39	1.375	-21	38
153	39	1.5	20	36
153.75	39	1.875	-20	37
154	39	2	17	33
154.5	39	2.25	-17	34
155.5	39	2.75	-17	33
156	40	1	20	34
158	40	2	20	0
158.5	40	2.25	-20	36
159	40	2.5	-20	33
159.5	40	2.75	-20	34
160	41	1	17	35
160.5	41	1.25	24	-35
161	41	1.5	22	-35
161.5	41	1.75	23	-35
162	41	2	24	-35
163	41	2.5	20	36
164	42	1	17	35
164.25	42	1.125	-17	34
164.5	42	1.25	-17	33
164.75	42	1.375	-17	32
165	42	1.5	-17	31
165.25	42	1.625	-17	28
165.5	42	1.75	-17	29
165.75	42	1.875	-17	30
166	42	2	22	31
166.25	42	2.125	-22	32
166.5	42	2.25	-22	33
166.75	42	2.375	-22	30
167	42	2.5	-22	31
167.25	42	2.625	-22	32
167.5	42	2.75	-22	33
167.75	42	2.875	-22	34
168	43	1	19	35
169.5	43	1.75	-19	33
170	43	2	22	31
171.5	43	2.75	-22	30
172	44	1	21	30
174	44	2	21	30
174.5	44	2.25	-21	35
175	44	2.5	-21	35
175.5	44	2.75	-21	35
176	45	1	23	35
178	45	2	24	-35
179	45	2.5	24	33
180	46	1	20	36
181	46	1.5	19	-36
182	46	2	18	34
183	46	2.5	19	-34
183.5	46	2.75	20	-34
184	47	1	21	-34
185	47	1.5	-21	33
185.5	47	1.75	-21	32
186	47	2	-21	32
188	48	1	17	31
191	48	2.5	17	33
192	49	1	20	36
194	49	2	18	34
195	49	2.5	-18	33
195.5	49	2.75	-18	34
196	50	1	21	32
196.25	50	1.125	-21	30
196.5	50	1.25	-21	33
196.75	50	1.375	-21	32
197	50	1.5	22	31
197.25	50	1.625	-22	33
197.5	50	1.75	-22	34
197.75	50	1.875	-22	35
198	50	2	20	36
198.25	50	2.125	-20	35
198.5	50	2.25	-20	34
198.75	50	2.375	-20	33
199	50	2.5	21	32
199.25	50	2.625	-21	28
199.5	50	2.75	-21	29
199.75	50	2.875	-21	30
200	51	1	19	31
200.25	51	1.125	-19	30
200.5	51	1.25	-19	29
200.75	51	1.375	-19	28
201	51	1.5	20	29
201.25	51	1.625	-20	30
201.5	51	1.75	-20	31
201.75	51	1.875	-20	29
202	51	2	18	34
202.25	51	2.125	-18	33
202.5	51	2.25	-18	32
202.75	51	2.375	-18	31
203	51	2.5	21	30
203.25	51	2.625	-21	31
203.5	51	2.75	-21	32
203.75	51	2.875	-21	30
204	52	1	17	33
204.25	52	1.125	-17	34
204.5	52	1.25	-17	35
204.75	52	1.375	-17	34
205	52	1.5	-17	35
205.25	52	1.625	-17	33
205.5	52	1.75	-17	34
205.75	52	1.875	-17	33
206	52	2	21	32
206.25	52	2.125	-21	33
206.5	52	2.25	-21	34
206.75	52	2.375	-21	33
207	52	2.5	-21	32
208	53	1	17	31
*-	*-	*-	*-	*-
