**absq	**bar	**beat	**b7	**b7
0	1	1	25	25
4	1	3	-25	25
8	2	1	22	24
12	2	3	22	24
16	3	1	23	25
20	3	3	21	26
21	3	3.5	-21	25
22	3	4	-21	28
24	4	1	25	-28
26	4	2	-25	27
27	4	2.5	-25	26
28	4	3	25	27
30	4	4	25	-27
32	5	1	21	28
36	5	3	0	0
38	5	4	21	28
40	6	1	25	27
42	6	2	24	26
44	6	3	25	27
46	6	4	23	25
48	7	1	22	26
52	7	3	0	0
54	7	4	22	26
56	8	1	25	27
58	8	2	25	27
60	8	3	21	28
62	8	4	21	28
64	9	1	25	29
66	9	2	23	30
68	9	3	24	29
70	9	4	25	29
72	10	1	21	28
76	10	3	0	28
78	10	4	21	-28
80	11	1	-21	28
82	11	2	21	28
84	11	3	21	-28
86	11	4	21	28
88	12	1	19	28
92	12	3	19	0
94	12	4	19	28
96	13	1	19	28
98	13	2	22	26
100	13	3	-22	27
102	13	4	21	28
104	14	1	20	29
107	14	2.5	19	28
108	14	3	18	27
109	14	3.5	-18	26
110	14	4	-18	25
112	15	1	25	27
116	15	3	22	26
120	16	1	18	25
124	16	3	21	0
126	16	4	-21	25
128	17	1	19	26
130	17	2	21	-26
132	17	3	-21	25
134	17	4	21	23
136	18	1	19	26
138	18	2	21	25
140	18	3	-21	28
141	18	3.5	22	-28
142	18	4	23	27
143	18	4.5	24	26
144	19	1	25	27
146	19	2	23	25
148	19	3	22	26
150	19	4	-22	24
152	20	1	21	25
156	20	3	0	0
158	20	4	21	28
160	21	1	25	29
162	21	2	-25	27
164	21	3	26	28
168	22	1	25	29
172	22	3	-25	25
174	22	4	22	29
176	23	1	23	27
178	23	2	21	28
180	23	3	22	26
184	24	1	18	25
190	24	4	18	-25
192	25	1	21	0
194	25	2	21	0
196	25	3	21	0
198	25	4	21	0
200	26	1	22	0
204	26	3	21	0
206	26	4	22	0
208	27	1	18	0
212	27	3	19	0
216	28	1	18	0
218	28	2	21	0
220	28	3	21	25
222	28	4	21	28
224	29	1	19	-28
226	29	2	19	28
228	29	3	22	29
230	29	4	21	30
232	30	1	23	-30
234	30	2	24	28
236	30	3	22	29
239	30	4.5	-22	28
240	31	1	25	27
241	31	1.5	-25	26
242	31	2	24	25
243	31	2.5	23	-25
244	31	3	22	26
245	31	3.5	21	-26
246	31	4	22	-26
248	32	1	18	25
256	33	1	25	27
258.667	33	2.33333	25	27
261.333	33	3.66667	25	27
264	34	1	22	26
266.667	34	2.33333	25	27
269.333	34	3.66667	23	28
272	35	1	24	29
274.667	35	2.33333	22	-29
276	35	3	-22	28
277.333	35	3.66667	25	27
278.667	35	4.33333	-25	26
280	36	1	-25	25
281.333	36	1.66667	24	-25
282.667	36	2.33333	23	29
284	36	3	22	-29
285.333	36	3.66667	23	-29
286.667	36	4.33333	-23	28
288	37	1	21	28
290.667	37	2.33333	22	-28
292	37	3	-22	27
292.667	37	3.33333	-22	26
293.333	37	3.66667	-22	27
296	38	1	21	28
302	38	4	20	0
303	38	4.5	19	0
304	39	1	18	29
307	39	2.5	-18	28
308	39	3	25	27
309	39	3.5	-25	26
310	39	4	-25	27
312	40	1	24	-27
314	40	2	-24	26
316	40	3	23	-26
318	40	4	-23	25
320	41	1	22	26
328	42	1	0	0
328	42	1	18	0
332	42	3	18	0
334	42	4	18	0
336	43	1	21	0
340	43	3	21	0
342	43	4	21	0
344	44	1	19	0
348	44	3	19	0
350	44	4	19	0
352	45	1	22	0
355	45	2.5	21	0
356	45	3	22	0
357	45	3.5	21	0
358	45	4	20	0
359	45	4.5	19	0
360	46	1	18	0
364	46	3	0	0
366	46	4	24	0
368	47	1	23	0
370	47	2	25	0
373	47	3.5	24	0
374	47	4	23	0
375	47	4.5	22	0
376	48	1	21	0
379	48	2.5	20	0
380	48	3	21	0
382	48	4	19	0
384	49	1	22	0
387	49	2.5	21	0
388	49	3	22	0
389	49	3.5	21	0
390	49	4	20	0
391	49	4.5	19	0
392	50	1	18	0
394	50	2	20	0
396	50	3	19	0
400	51	1	18	0
404	51	3	0	0
406	51	4	25	0
410	52	2	24	0
411	52	2.5	23	0
412	52	3	24	0
414	52	4	25	0
417	53	1.5	24	0
418	53	2	23	0
419	53	2.5	22	0
420	53	3	21	0
422	53	4	23	0
424	54	1	22	0
426	54	2	21	0
428	54	3	25	0
430	54	4	24	0
431	54	4.5	23	0
432	55	1	22	0
434	55	2	24	0
436	55	3	23	0
440	56	1	22	0
444	56	3	0	0
446	56	4	19	0
448	57	1	22	0
450	57	2	24	0
452	57	3	23	0
456	58	1	22	0
458	58	2	21	0
459	58	2.5	20	0
460	58	3	19	0
462	58	4	18	0
464	59	1	25	0
466	59	2	24	0
467	59	2.5	23	0
468	59	3	24	0
470	59	4	25	0
472	60	1	23	0
474	60	2	22	0
475	60	2.5	21	0
476	60	3	22	0
478	60	4	23	0
480	61	1	21	0
482	61	2	23	0
484	61	3	22	0
486	61	4	21	0
488	62	1	25	0
492	62	3	24	0
494	62	4	23	0
497	63	1.5	22	0
498	63	2	21	0
499	63	2.5	20	0
500	63	3	19	0
502	63	4	22	0
504	64	1	21	0
506	64	2	22	0
508	64	3	23	0
512	65	1	22	0
520	66	1	0	0
522	66	2	24	0
526	66	4	23	0
527	66	4.5	22	0
528	67	1	21	0
529	67	1.5	22	0
530	67	2	23	0
531	67	2.5	24	0
532	67	3	25	0
534	67	4	24	0
535	67	4.5	23	0
536	68	1	22	0
539	68	2.5	23	0
540	68	3	24	0
542	68	4	23	0
543	68	4.5	22	0
544	69	1	21	0
547	69	2.5	22	0
548	69	3	23	0
550	69	4	21	0
552	70	1	22	0
555	70	2.5	21	0
556	70	3	20	0
557	70	3.5	19	0
558	70	4	18	0
562	71	2	25	0
566	71	4	24	0
568	72	1	25	0
576	73	1	0	0
576	73	1	25	25
584	74	1	22	24
588	74	3	22	24
592	75	1	23	25
