**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	25	0	0
4	1	2	23	0	0
8	1	3	24	0	0
12	2	1	25	32	0
16	2	2	21	30	0
20	2	3	22	31	0
24	3	1	23	32	32
26	3	1.5	23	-32	-32
28	3	2	-23	28	30
30	3	2.5	22	-28	-30
31	3	2.75	21	-28	-30
32	3	3	20	29	31
36	4	1	0	30	32
38	4	1.5	21	30	-32
40	4	2	-21	-30	28
42	4	2.5	23	29	-28
43	4	2.75	-23	28	-28
44	4	3	22	27	29
47	4	3.75	-22	26	-29
48	5	1	21	28	30
50	5	1.5	-21	32	30
51	5	1.75	22	-32	-30
52	5	2	23	-32	-30
54	5	2.5	-23	31	29
55	5	2.75	24	30	28
56	5	3	25	29	27
59	5	3.75	-25	-29	26
60	6	1	26	28	28
62	6	1.5	24	-28	-28
66	6	2.5	25	0	-28
68	6	3	26	28	0
70	6	3.5	27	-28	0
71	6	3.75	-27	29	0
72	7	1	28	30	32
76	7	2	-28	30	32
78	7	2.5	27	-30	-32
80	7	3	26	31	33
84	8	1	25	32	34
88	8	2	24	33	35
94	8	3.5	-24	32	34
96	9	1	25	32	34
99	9	1.75	-25	30	32
100	9	2	0	31	33
102	9	2.5	0	32	32
104	9	3	28	-32	-32
106	9	3.5	-28	30	35
108	10	1	27	31	36
110	10	1.5	28	30	37
111	10	1.75	-28	29	-37
112	10	2	26	28	-37
114	10	2.5	28	30	36
115	10	2.75	-28	-30	35
116	10	3	25	29	34
118	10	3.5	-25	32	-34
120	11	1	-25	-32	37
122	11	1.5	26	31	36
124	11	2	28	30	-36
125	11	2.25	-28	-30	35
126	11	2.5	26	29	35
127	11	2.75	-26	28	-35
128	11	3	25	29	-35
130	11	3.5	-25	-29	34
132	12	1	21	28	35
135	12	1.75	22	-28	-35
136	12	2	23	0	-35
138	12	2.5	24	0	-35
140	12	3	-24	28	0
141	12	3.25	25	-28	0
142	12	3.5	26	-28	0
144	13	1	-26	27	0
145	13	1.25	25	-27	0
146	13	1.5	25	26	0
147	13	1.75	-25	25	0
148	13	2	-25	26	35
150	13	2.5	24	26	-35
152	13	3	25	25	34
154	13	3.5	-25	23	33
155	13	3.75	-25	-23	32
156	14	1	0	24	33
158	14	1.5	22	-24	33
159	14	1.75	-22	25	-33
160	14	2	23	23	32
162	14	2.5	21	26	30
164	14	3	22	-26	31
166	14	3.5	-22	27	-31
167	14	3.75	-22	-27	32
168	15	1	21	28	30
170	15	1.5	20	29	29
173	15	2.25	19	-29	-29
174	15	2.5	20	27	32
175	15	2.75	21	-27	-32
176	15	3	22	26	-32
178	15	3.5	-22	-26	31
180	16	1	25	25	32
183	16	1.75	-25	-25	31
184	16	2	24	0	33
186	16	2.5	23	0	-33
187	16	2.75	-23	0	32
188	16	3	-23	32	30
190	16	3.5	21	-32	-30
192	17	1	22	31	0
194	17	1.5	23	30	0
196	17	2	21	-30	32
198	17	2.5	-21	28	-32
200	17	3	0	29	31
202	17	3.5	0	30	30
204	18	1	23	28	-30
206	18	1.5	-23	-28	28
208	18	2	22	27	29
210	18	2.5	21	28	30
212	18	3	23	-28	28
214	18	3.5	-23	30	-28
215	18	3.75	24	-30	-28
216	19	1	25	29	27
218	19	1.5	23	28	28
220	19	2	-23	32	-28
222	19	2.5	21	-32	30
224	19	3	22	31	29
226	19	3.5	23	30	28
228	20	1	-23	-30	32
229	20	1.25	-23	28	-32
230	20	1.5	21	30	-32
231	20	1.75	-21	-30	31
232	20	2	22	29	31
234	20	2.5	23	28	30
236	20	3	24	-28	29
238	20	3.5	25	27	-29
240	21	1	26	28	28
242	21	1.5	24	-28	-28
245	21	2.25	25	-28	0
246	21	2.5	23	-28	28
248	21	3	-23	0	30
249	21	3.25	21	0	-30
250	21	3.5	22	0	31
252	22	1	21	28	32
254	22	1.5	-21	30	-32
256	22	2	0	31	33
258	22	2.5	21	32	32
260	22	3	23	-32	-32
262	22	3.5	24	31	35
263	22	3.75	-24	30	-35
264	23	1	25	29	-35
266	23	1.5	-25	-29	34
268	23	2	21	28	35
274	23	3.5	-21	27	35
275	23	3.75	-21	26	-35
276	24	1	0	25	-35
277	24	1.25	0	-25	34
278	24	1.5	0	-25	36
279	24	1.75	0	26	-36
280	24	2	0	27	-36
282	24	2.5	0	28	35
284	24	3	25	29	34
286	24	3.5	-25	30	-34
287	24	3.75	-25	-30	32
288	25	1	24	31	33
290	25	1.5	23	32	32
293	25	2.25	21	-32	-32
294	25	2.5	22	31	36
296	25	3	23	30	35
298	25	3.5	-23	29	37
299	25	3.75	24	28	-37
300	26	1	25	27	36
302	26	1.5	21	30	39
305	26	2.25	-21	29	38
306	26	2.5	20	31	36
309	26	3.25	21	30	37
310	26	3.5	22	29	38
312	27	1	23	28	39
314	27	1.5	-23	32	37
315	27	1.75	21	-32	-37
316	27	2	21	-32	-37
318	27	2.5	-21	31	36
319	27	2.75	-21	32	37
320	27	3	0	33	38
321	27	3.25	0	32	37
322	27	3.5	24	31	36
323	27	3.75	-24	30	35
324	28	1	25	29	34
326	28	1.5	23	28	37
328	28	2	-23	30	-37
329	28	2.25	21	-30	36
330	28	2.5	23	-30	35
331	28	2.75	24	-30	-35
332	28	3	25	29	-35
334	28	3.5	-25	-29	34
336	29	1	21	28	35
*-	*-	*-	*-	*-	*-
