**absq	**bar	**beat	**b7	**b7
0	1	1	18	0
0.5	1	1.5	-18	36
1	1	2	-18	32
1.5	1	2.5	-18	33
2	1	3	-18	34
4	2	1	25	34
6	2	3	18	0
6.5	2	3.5	-18	34
7	2	4	-18	34
7.5	2	4.5	-18	34
8	3	1	25	36
9	3	2	-25	32
9.25	3	2.25	-25	33
9.5	3	2.5	-25	34
9.75	3	2.75	-25	33
10	3	3	23	34
10.25	3	3.25	-23	33
11	3	4	-23	34
11.25	3	4.25	-23	32
12	4	1	22	33
14	4	3	-22	33
16	5	1	22	0
17	5	2	-22	33
17.5	5	2.5	-22	31
18	5	3	-22	31
19	5	4	-22	31
19.5	5	4.5	-22	30
20	6	1	22	31
21.5	6	2.5	-22	33
22	6	3	19	35
23.5	6	4.5	-19	37
24	7	1	23	34
26	7	3	-23	34
28	8	1	21	37
29	8	2	-21	35
29.5	8	2.5	-21	35
30	8	3	-21	35
31.5	8	4.5	-21	34
32	9	1	21	35
34	9	3	-21	35
36	10	1	21	35
37	10	2	-21	35
37.75	10	2.75	-21	34
38	10	3	18	36
40	11	1	25	36
42	11	3	18	0
42.5	11	3.5	-18	34
43	11	4	-18	33
43.5	11	4.5	-18	32
44	12	1	22	33
46	12	3	-22	33
47.5	12	4.5	-22	34
48	13	1	20	34
49.5	13	2.5	-20	33
50	13	3	21	33
51	13	4	-21	33
51.5	13	4.5	-21	34
51.75	13	4.75	-21	35
52	14	1	22	33
54	14	3	22	-33
56	15	1	18	32
60	16	1	25	0
60.5	16	1.5	-25	36
61	16	2	-25	32
61.5	16	2.5	-25	33
62	16	3	18	34
64	17	1	25	34
66	17	3	23	0
66.5	17	3.5	-23	34
67	17	4	-23	34
67.5	17	4.5	-23	34
68	18	1	22	36
69	18	2	-22	32
69.25	18	2.25	-22	33
69.5	18	2.5	-22	34
69.75	18	2.75	-22	33
70	18	3	-22	34
70.25	18	3.25	-22	33
71	18	4	-22	34
71.25	18	4.25	-22	32
72	19	1	22	33
74	19	3	-22	33
76	20	1	22	0
77	20	2	-22	33
77.5	20	2.5	-22	31
78	20	3	19	31
79	20	4	-19	31
79.5	20	4.5	-19	33
80	21	1	23	31
81.5	21	2.5	-23	33
82	21	3	-23	35
83.5	21	4.5	-23	37
84	22	1	21	34
86	22	3	-21	34
88	23	1	21	0
88.5	23	1.5	-21	37
89	23	2	-21	35
89.75	23	2.75	-21	34
90	23	3	-21	35
92	24	1	25	35
93.5	24	2.5	-25	35
94	24	3	18	35
94.5	24	3.5	-18	35
95	24	4	-18	35
95.75	24	4.75	-18	34
96	25	1	25	36
98	25	3	22	36
99.5	25	4.5	-22	34
100	26	1	22	34
100.5	26	1.5	-22	34
101	26	2	20	33
101.5	26	2.5	-20	32
102	26	3	21	33
104	27	1	22	33
105.5	27	2.5	-22	34
106	27	3	22	34
107	27	4	-22	33
107.5	27	4.5	-22	34
107.75	27	4.75	-22	35
108	28	1	18	33
112	29	1	0	32
*-	*-	*-	*-	*-
