**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	0	28	33
3	1	2.5	0	28	33
4	1	3	0	28	33
6	1	4	0	29	34
10	2	2	0	30	35
12	2	3	0	30	35
16	3	1	0	30	34
20	3	3	0	0	0
22	3	4	0	0	34
26	4	2	0	0	34
28	4	3	0	0	35
30	4	4	0	0	34
31	4	4.5	0	0	33
32	5	1	0	0	34
36	5	3	0	0	33
48	7	1	0	0	0
52	7	3	0	0	0
54	7	4	0	29	0
55	7	4.5	0	30	0
56	8	1	26	31	35
57	8	1.5	27	-31	36
58	8	2	28	30	37
59	8	2.5	-28	31	-37
60	8	3	27	32	36
61	8	3.5	28	-32	37
62	8	4	29	31	38
63	8	4.5	29	-31	-38
64	9	1	26	0	37
65	9	1.5	27	0	-37
66	9	2	28	0	-37
68	9	3	25	0	36
69	9	3.5	26	0	-36
70	9	4	27	29	-36
71	9	4.5	27	-29	-36
71.5	9	4.75	-27	30	-36
72	10	1	24	31	35
73	10	1.5	25	-31	-35
74	10	2	26	28	-35
75	10	2.5	-26	29	-35
76	10	3	23	30	34
77	10	3.5	24	29	-34
78	10	4	25	27	-34
79	10	4.5	-25	28	-34
80	11	1	22	29	33
82	11	2	29	31	-33
83	11	2.5	-29	31	-33
84	11	3	28	32	37
85	11	3.5	-28	-32	38
86	11	4	-28	30	39
88	12	1	27	0	36
89	12	1.5	-27	0	37
90	12	2	-27	29	38
91	12	2.5	-27	-29	36
91.5	12	2.75	-27	30	-36
92	12	3	26	31	35
93	12	3.5	-26	-31	36
94	12	4	-26	28	37
95	12	4.5	-26	29	-37
96	13	1	25	30	34
97	13	1.5	-25	30	35
98	13	2	-25	29	36
99	13	2.5	-25	-29	32
100	13	3	-25	-29	34
101	13	3.5	-25	30	35
102	13	4	24	31	36
103	13	4.5	-24	32	35
104	14	1	-24	33	36
106	14	2	23	-33	37
108	14	3	-23	32	-37
110	14	4	0	0	0
111	14	4.5	0	30	35
111.5	14	4.75	0	30	35
112	15	1	0	32	37
113	15	1.5	0	32	37
113.5	15	1.75	0	32	37
114	15	2	0	33	38
115	15	2.5	0	33	38
116	15	3	0	33	38
117	15	3.5	0	33	38
118	15	4	0	29	38
119	15	4.5	0	28	40
120	16	1	0	29	39
121	16	1.5	28	30	39
121.5	16	1.75	28	-30	-39
122	16	2	28	31	38
123	16	2.5	28	-31	-38
123.5	16	2.75	28	-31	-38
124	16	3	24	0	-38
125	16	3.5	24	0	38
126	16	4	31	0	38
127	16	4.5	29	0	38
128	17	1	27	0	38
129	17	1.5	26	0	40
130	17	2	27	0	39
131	17	2.5	28	0	39
132	17	3	24	0	38
133	17	3.5	-24	24	40
133.5	17	3.75	-24	25	-40
134	17	4	0	26	-40
135	17	4.5	0	-26	37
136	18	1	0	29	38
137	18	1.5	24	29	-38
137.5	18	1.75	25	-29	-38
138	18	2	26	-29	37
139	18	2.5	-26	28	-37
140	18	3	22	29	0
140.5	18	3.25	-22	26	0
141	18	3.5	-22	33	36
143	18	4.5	0	30	35
144	19	1	0	31	36
144.5	19	1.25	0	-31	33
145	19	1.5	24	-31	40
145.5	19	1.75	25	-31	-40
146	19	2	26	30	-40
147	19	2.5	-26	-30	37
148	19	3	22	29	38
149	19	3.5	-22	26	-38
150	19	4	-22	29	-38
152	20	1	0	28	37
154	20	2	26	30	-37
158	20	4	23	30	0
159	20	4.5	23	30	0
160	21	1	23	30	0
161	21	1.5	23	30	0
162	21	2	23	30	0
165	21	3.5	26	30	0
166	21	4	24	29	0
167	21	4.5	25	32	0
168	22	1	21	32	0
170	22	2	21	32	0
171	22	2.5	28	-32	0
172	22	3	28	0	0
173	22	3.5	-28	32	0
174	22	4	-28	32	0
175	22	4.5	28	-32	0
175.5	22	4.75	-28	32	0
176	23	1	27	32	0
177	23	1.5	29	31	0
178	23	2	26	30	0
180	23	3	22	29	0
182	23	4	-22	0	38
184	24	1	0	33	-38
186	24	2	0	-33	37
187	24	2.5	0	-33	36
188	24	3	0	-33	37
189	24	3.5	0	-33	35
190	24	4	0	32	36
191	24	4.5	0	31	-36
192	25	1	0	32	-36
194	25	2	0	30	37
195	25	2.5	0	-30	37
196	25	3	0	31	35
197	25	3.5	0	31	35
198	25	4	0	31	36
199	25	4.5	0	30	37
200	26	1	0	29	38
204	26	3	0	28	37
206	26	4	28	-28	37
209	27	1.5	24	0	38
210	27	2	25	0	36
211	27	2.5	27	0	36
213	27	3.5	25	0	37
214	27	4	26	0	35
216	28	1	26	0	35
218	28	2	-26	26	37
221	28	3.5	0	29	38
222	28	4	0	25	39
223	28	4.5	0	28	39
225	29	1.5	0	29	38
226	29	2	0	26	37
228	29	3	0	26	37
230	29	4	26	-26	37
232	30	1	29	-26	38
233	30	1.5	29	-26	38
234	30	2	26	30	37
236	30	3	22	31	36
237	30	3.5	-22	31	-36
238	30	4	26	30	35
240	31	1	24	-30	35
241	31	1.5	-24	29	-35
242	31	2	22	29	36
244	31	3	26	-29	37
245	31	3.5	-26	27	-37
245.5	31	3.75	-26	28	-37
246	31	4	-26	28	-37
248	32	1	22	29	36
252	32	3	26	0	0
254	32	4	-26	28	0
258	33	2	25	27	0
259	33	2.5	24	26	0
260	33	3	25	27	0
262	33	4	23	25	0
264	34	1	24	26	0
265	34	1.5	24	-26	0
265.5	34	1.75	-24	25	0
266	34	2	24	26	0
266.5	34	2.25	-24	27	0
267	34	2.5	23	28	0
268	34	3	22	-28	0
269	34	3.5	-22	27	0
269.5	34	3.75	-22	26	0
270	34	4	-22	27	0
272	35	1	21	28	0
274	35	2	-21	30	35
277	35	3.5	0	31	35
278	35	4	0	29	34
279	35	4.5	0	29	34
281	36	1.5	0	29	34
282	36	2	0	28	33
284	36	3	0	28	33
286	36	4	26	30	35
289	37	1.5	29	31	36
290	37	2	25	32	36
291	37	2.5	28	32	37
293	37	3.5	29	31	36
294	37	4	26	30	35
296	38	1	26	30	35
298	38	2	26	30	-35
300	38	3	29	31	0
301	38	3.5	29	31	0
302	38	4	26	30	0
304	39	1	22	29	0
306	39	2	26	28	37
308	39	3	24	28	38
310	39	4	22	29	38
312	40	1	26	30	37
320	41	1	22	31	36
*-	*-	*-	*-	*-	*-
