**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	0	0	36
2	1	2	0	0	36
3	1	2.5	0	0	36
4	1	3	0	29	38
5	1	3.5	0	-29	36
6	1	4	0	29	38
7	1	4.5	0	29	-38
8	2	1	26	33	37
9	2	1.5	-26	30	-37
10	2	2	26	33	-37
11	2	2.5	26	-33	-37
12	2	3	29	-33	0
13	2	3.5	-29	-33	36
14	2	4	29	29	36
15	2	4.5	-29	-29	36
16	3	1	28	0	37
17	3	1.5	-28	30	35
18	3	2	-28	30	39
19	3	2.5	-28	30	-39
20	3	3	24	31	38
21	3	3.5	-24	28	-38
22	3	4	-24	31	36
24	4	1	25	30	-36
25	4	1.5	-25	-30	34
26	4	2	26	-30	35
28	4	3	22	29	36
30	4	4	-22	31	-36
31	4	4.5	23	-31	-36
32	5	1	24	-31	-36
33	5	1.5	-24	32	-36
34	5	2	22	33	-36
36	5	3	26	-33	0
37	5	3.5	-26	-33	33
38	5	4	26	30	33
39	5	4.5	25	-30	34
40	6	1	24	0	35
41	6	1.5	-24	33	-35
42	6	2	-24	33	35
43	6	2.5	-24	32	35
44	6	3	0	31	38
45	6	3.5	29	-31	-38
46	6	4	29	-31	-38
47	6	4.5	30	-31	37
47.5	6	4.75	-30	-31	36
48	7	1	31	24	35
49	7	1.5	-31	24	-35
50	7	2	24	31	35
51	7	2.5	24	-31	-35
51.5	7	2.75	-24	-31	36
52	7	3	28	30	37
52.5	7	3.25	-28	29	-37
53	7	3.5	-28	30	-37
53.5	7	3.75	-28	31	-37
54	7	4	28	30	39
55	7	4.5	29	29	38
56	8	1	26	28	37
58	8	2	26	28	37
62	8	4	0	0	33
64	9	1	0	0	33
65	9	1.5	0	0	33
66	9	2	22	0	36
67	9	2.5	-22	0	33
68	9	3	22	0	36
69	9	3.5	22	0	-36
69.5	9	3.75	-22	0	36
70	9	4	26	0	37
71	9	4.5	26	0	35
72	10	1	26	0	37
73.5	10	1.75	27	0	-37
74	10	2	28	0	-37
75	10	2.5	26	0	-37
76	10	3	29	0	36
77	10	3.5	-29	29	-36
78	10	4	22	29	36
79	10	4.5	-22	29	-36
79.5	10	4.75	-22	-29	37
80	11	1	22	33	38
81	11	1.5	-22	33	38
81.5	11	1.75	23	-33	-38
82	11	2	24	26	38
83	11	2.5	22	-26	-38
83.5	11	2.75	-22	27	-38
84	11	3	26	28	37
85	11	3.5	-26	26	33
86	11	4	26	30	33
87	11	4.5	26	-30	33
88	12	1	26	30	35
89	12	1.5	26	30	33
90	12	2	29	31	33
91	12	2.5	26	30	-33
92	12	3	29	31	-33
93	12	3.5	-29	-31	36
93.5	12	3.75	30	32	-36
94	12	4	31	33	35
95	12	4.5	31	33	35
96	13	1	27	31	36
96.5	13	1.25	-27	-31	35
97	13	1.5	26	-31	36
97.5	13	1.75	25	-31	37
98	13	2	24	31	38
99	13	2.5	23	-31	-38
99.5	13	2.75	22	-31	-38
100	13	3	21	32	-38
101	13	3.5	20	-32	37
101.5	13	3.75	-20	-32	36
