**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	0	1	28	28	32	35	37
2	0	3	26	28	33	35	37
3	0	4	24	26	33	35	38
4	0	5	25	29	32	34	36
6	0	7	25	29	32	34	36
8	1	1	25	27	0	0	0
8.5	1	1.5	23	25	0	0	0
9	1	2	24	26	0	0	0
9.5	1	2.5	25	27	0	0	0
10	1	3	26	28	28	0	0
10.5	1	3.5	-26	-28	26	0	0
11	1	4	-26	-28	27	0	0
11.5	1	4.5	-26	-28	28	0	0
12	1	5	25	-28	29	0	0
13	1	6	-25	27	-29	0	0
14	1	7	0	28	30	32	0
14.5	1	7.5	0	-28	-30	30	0
15	1	8	0	-28	-30	31	0
15.5	1	8.5	0	-28	-30	32	0
16	2	1	0	0	33	33	35
16.5	2	1.5	0	0	31	-33	33
17	2	2	0	0	32	-33	34
17.5	2	2.5	0	0	33	-33	35
18	2	3	0	0	34	32	36
20	2	5	0	0	34	-32	36
21	2	6	25	32	34	30	39
22	2	7	26	28	35	30	37
23	2	8	26	28	35	31	35
24	3	1	25	32	34	29	36
25	3	2	-25	-32	34	-29	36
26	3	3	25	32	34	29	36
26.5	3	3.5	-25	-32	32	-29	34
27	3	4	-25	-32	33	-29	35
27.5	3	4.5	-25	-32	34	-29	36
28	3	5	0	30	35	32	37
28.5	3	5.5	0	28	-35	30	-37
29	3	6	0	29	-35	31	-37
29.5	3	6.5	0	30	34	32	-37
30	3	7	0	31	33	33	-37
30.5	3	7.5	0	-31	32	-33	-37
31	3	8	0	-31	33	-33	36
31.5	3	8.5	0	-31	-33	34	-36
32	4	1	0	30	-33	35	37
33	4	2	0	-30	32	34	-37
34	4	3	26	28	33	0	-37
34.5	4	3.5	25	27	-33	0	-37
35	4	4	26	28	-33	0	-37
35.5	4	4.5	27	29	-33	0	-37
36	4	5	28	30	30	32	0
36.5	4	5.5	-28	-30	29	31	0
37	4	6	-28	-30	30	32	0
37.5	4	6.5	-28	-30	31	33	0
38	4	7	25	-30	32	34	0
39	4	8	-25	29	-32	-34	39
