**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	32
4	1	3	0	25	0	0	-32
8	2	1	0	-25	29	0	34
12	2	3	0	27	-29	0	-34
15	2	4.5	0	28	-29	0	-34
16	3	1	0	29	31	36	33
20	3	3	0	27	32	-36	36
24	4	1	0	26	33	38	-36
26	4	2	0	-26	-33	-38	35
28	4	3	0	-26	33	37	35
32	5	1	0	29	-33	36	38
34	5	2	0	-29	31	-36	-38
35	5	2.5	0	-29	-31	35	37
36	5	3	25	-29	32	34	36
37	5	3.5	-25	-29	-32	33	35
38	5	4	-25	-29	-32	34	36
39	5	4.5	-25	-29	33	-34	-36
40	6	1	-25	0	34	32	-36
41	6	1.5	-25	0	-34	-32	34
42	6	2	-25	0	-34	39	37
44	6	3	27	0	-34	-39	-37
46	6	4	-27	0	-34	38	36
48	7	1	28	0	32	37	35
50	7	2	-28	0	-32	-37	34
52	7	3	29	0	31	36	33
56	8	1	0	25	34	-36	32
58	8	2	0	-25	-34	32	-32
59	8	2.5	0	-25	33	-32	-32
60	8	3	0	-25	32	34	-32
61	8	3.5	0	-25	31	-34	-32
62	8	4	0	-25	32	-34	34
63	8	4.5	0	-25	-32	35	-34
64	9	1	0	27	-32	36	-34
66	9	2	0	-27	31	-36	33
68	9	3	0	28	-31	35	32
70	9	4	0	-28	30	-35	-32
71	9	4.5	0	-28	-30	34	-32
72	10	1	22	29	31	33	31
74	10	2	-22	-29	-31	-33	29
75	10	2.5	-22	-29	30	-33	-29
76	10	3	-22	29	29	0	31
77	10	3.5	-22	-29	28	0	-31
78	10	4	-22	-29	27	0	32
80	11	1	24	-29	26	0	33
82	11	2	-24	28	-26	0	31
84	11	3	23	28	25	0	32
88	12	1	22	31	0	36	33
90	12	2	-22	-31	29	-36	-33
91	12	2.5	-22	30	-29	-36	32
92	12	3	0	29	31	-36	33
94	12	4	0	25	32	-36	34
96	13	1	0	29	33	38	31
97	13	1.5	0	-29	-33	-38	32
98	13	2	0	-29	31	-38	33
99	13	2.5	0	-29	-31	-38	34
100	13	3	0	28	32	37	35
101	13	3.5	0	29	-32	-37	-35
102	13	4	0	30	28	-37	-35
103	13	4.5	0	31	-28	-37	-35
104	14	1	25	32	29	36	34
106	14	2	-25	-32	-29	32	-34
107	14	2.5	-25	-32	-29	-32	33
108	14	3	-25	0	-29	34	32
110	14	4	-25	0	-29	35	-32
112	15	1	27	29	0	36	31
114	15	2	-27	-29	29	38	-31
116	15	3	-27	-29	31	-38	0
117	15	3.5	-27	-29	-31	37	0
118	15	4	-27	-29	32	36	0
120	16	1	26	31	33	35	0
122	16	2	-26	-31	-33	36	0
124	16	3	-26	30	-33	-36	0
126	16	4	-26	-30	-33	35	0
128	17	1	29	29	31	36	33
130	17	2	-29	31	29	-36	-33
132	17	3	-29	-31	-29	0	34
134	17	4	28	30	30	32	35
136	18	1	27	29	31	34	36
138	18	2	-27	25	32	-34	-36
139	18	2.5	26	-25	-32	35	-36
140	18	3	25	27	-32	36	0
141	18	3.5	24	-27	33	-36	0
142	18	4	25	-27	34	-36	32
143	18	4.5	-25	28	-34	-36	-32
144	19	1	-25	29	-34	-36	34
146	19	2	24	25	33	37	35
147	19	2.5	23	-25	32	-37	-35
148	19	3	22	26	31	38	36
150	19	4	-22	27	-31	36	-36
151	19	4.5	-22	-27	30	-36	-36
151.5	19	4.75	-22	-27	29	-36	-36
152	20	1	21	28	32	37	0
154	20	2	23	27	-32	-37	32
155	20	2.5	-23	26	-32	-37	-32
156	20	3	-23	25	-32	-37	34
157	20	3.5	22	-25	-32	-37	-34
158	20	4	20	29	31	36	-34
159	20	4.5	-20	-29	30	-36	35
160	21	1	-20	-29	29	-36	36
161	21	1.5	21	30	-29	35	-36
162	21	2	22	31	-29	34	-36
163	21	2.5	23	-31	-29	-34	-36
164	21	3	24	30	0	33	35
166	21	4	25	29	25	32	34
168	22	1	-25	25	27	36	-34
169	22	1.5	24	26	-27	-36	33
170	22	2	25	27	-27	-36	32
171	22	2.5	-25	25	28	-36	-32
172	22	3	22	26	29	-36	-32
174	22	4	-22	-26	-29	-36	31
176	23	1	0	25	27	36	32
178	23	2	0	29	25	-36	-32
180	23	3	25	-29	29	-36	-32
182	23	4	-25	27	-29	-36	-32
184	24	1	-25	29	0	-36	0
186	24	2	24	31	33	-36	0
188	24	3	26	30	-33	0	0
190	24	4	27	29	31	0	36
192	25	1	-27	-29	32	0	-36
194	25	2	26	30	33	0	35
196	25	3	-26	28	-33	0	37
198	25	4	24	29	33	36	38
200	26	1	25	30	32	-36	37
202	26	2	26	-30	30	35	-37
204	26	3	22	31	33	36	0
206	26	4	-22	-31	-33	38	36
207	26	4.5	-22	32	-33	-38	-36
208	27	1	26	33	-33	-38	-36
210	27	2	-26	26	-33	37	35
212	27	3	26	0	-33	35	37
214	27	4	22	29	-33	36	38
215	27	4.5	23	-29	-33	-36	-38
216	28	1	24	-29	0	33	-38
217	28	1.5	25	-29	0	-33	-38
218	28	2	26	28	33	-33	37
220	28	3	22	29	-33	31	36
222	28	4	-22	31	29	-31	-36
