**absq	**bar	**beat	**b7	**b7
0	1	1	27	0
2	1	2	31	0
3.5	1	2.75	32	0
4	1	3	29	0
5	1	3.5	30	0
6	1	4	29	0
8	2	1	29	0
9	2	1.5	-29	29
10	2	2	0	25
11	2	2.5	0	28
12.5	2	3.25	0	28
13	2	3.5	0	29
14	2	4	0	25
14.5	2	4.25	0	26
15	2	4.5	0	27
15.5	2	4.75	0	28
16	3	1	0	29
20	3	3	0	28
21	3	3.5	28	-28
22	3	4	24	0
23	3	4.5	31	0
24.5	4	1.25	31	0
25	4	1.5	30	0
26	4	2	29	0
28	4	3	28	0
29	4	3.5	-28	28
30	4	4	0	24
31	4	4.5	0	31
32.5	5	1.25	0	31
33	5	1.5	0	30
34	5	2	0	29
37	5	3.5	0	26
38	5	4	0	27
39	5	4.5	0	28
40	6	1	0	30
42	6	2	0	29
44	6	3	29	0
46	6	4	-29	25
48	7	1	0	28
49	7	1.5	30	-28
50	7	2	31	0
51	7	2.5	31	0
52.5	7	3.25	31	0
53	7	3.5	31	0
54	7	4	32	0
55	7	4.5	32	0
55.5	7	4.75	33	0
56	8	1	31	0
57	8	1.5	31	0
58	8	2	32	0
60	8	3	33	0
61	8	3.5	-33	24
62	8	4	0	27
63	8	4.5	31	-27
64	9	1	31	24
66	9	2	29	0
68	9	3	0	0
69	9	3.5	0	31
70	9	4	0	30
70.5	9	4.25	0	28
71	9	4.5	0	29
72	10	1	0	28
73	10	1.5	31	0
74	10	2	31	28
74.5	10	2.25	31	-28
75	10	2.5	29	27
75.5	10	2.75	-29	25
76	10	3	29	29
78	10	4	0	26
79	10	4.5	29	-26
80	11	1	29	0
81.5	11	1.75	30	0
82	11	2	31	0
83	11	2.5	29	0
84	11	3	29	0
85	11	3.5	-29	25
86	11	4	-29	24
87.5	11	4.75	-29	24
88	12	1	-29	24
89	12	1.5	-29	25
90	12	2	-29	26
92	12	3	29	27
94	12	4	0	0
95	12	4.5	25	29
97	13	1.5	28	28
98	13	2	28	26
99	13	2.5	24	-26
100	13	3	-24	29
101	13	3.5	25	29
102	13	4	26	29
104	14	1	26	29
108	14	3	0	0
110	14	4	0	29
111	14	4.5	0	29
111.5	14	4.75	0	30
112	15	1	0	31
113	15	1.5	31	33
114	15	2	29	32
115.5	15	2.75	30	-32
116	15	3	31	31
117	15	3.5	31	29
118	15	4	32	30
119	15	4.5	-32	30
120	16	1	29	31
120.5	16	1.25	-29	30
121	16	1.5	-29	31
121.5	16	1.75	-29	32
122	16	2	0	33
123	16	2.5	0	33
124	16	3	0	33
125	16	3.5	25	32
126	16	4	-25	32
127	16	4.5	25	32
128	17	1	26	31
129	17	1.5	-26	32
129.5	17	1.75	25	-32
130	17	2	26	-32
131	17	2.5	-26	31
132	17	3	25	32
133	17	3.5	-25	29
133.5	17	3.75	-25	29
134	17	4	0	30
135	17	4.5	0	31
135.5	17	4.75	0	31
136	18	1	0	31
137	18	1.5	0	29
138	18	2	0	0
139	18	2.5	29	0
139.5	18	2.75	29	0
140	18	3	30	0
141	18	3.5	30	32
141.5	18	3.75	31	31
142	18	4	32	30
143	18	4.5	28	30
143.5	18	4.75	-28	29
144	19	1	0	28
145	19	1.5	32	-28
145.5	19	1.75	31	-28
146	19	2	30	28
147	19	2.5	30	-28
147.5	19	2.75	29	-28
148	19	3	28	0
149	19	3.5	-28	28
149.5	19	3.75	-28	27
150	19	4	-28	26
151	19	4.5	-28	26
151.5	19	4.75	-28	25
152	20	1	28	24
153.5	20	1.75	-28	25
154	20	2	0	26
154.5	20	2.25	0	27
155	20	2.5	31	28
155.5	20	2.75	30	-28
156	20	3	29	-28
157	20	3.5	-29	27
157.5	20	3.75	-29	26
158	20	4	32	25
159	20	4.5	29	-25
160	21	1	30	25
160.5	21	1.25	31	-25
161	21	1.5	32	-25
163	21	2.5	29	25
164	21	3	0	28
165	21	3.5	30	28
166	21	4	31	24
166.5	21	4.25	-31	25
167	21	4.5	31	26
167.5	21	4.75	-31	27
168	22	1	30	28
168.5	22	1.25	29	-28
169	22	1.5	30	-28
169.5	22	1.75	31	-28
170	22	2	32	-28
171	22	2.5	28	26
172	22	3	29	25
173	22	3.5	29	-25
174	22	4	0	29
175	22	4.5	29	-29
176	23	1	29	0
177	23	1.5	32	0
178	23	2	31	0
179	23	2.5	-31	29
180	23	3	32	27
181.5	23	3.75	-32	28
182	23	4	0	29
184	24	1	0	25
185	24	1.5	29	-25
185.5	24	1.75	29	-25
186	24	2	30	0
187	24	2.5	31	0
187.5	24	2.75	31	0
188	24	3	31	0
189	24	3.5	29	0
190	24	4	0	0
191	24	4.5	0	29
191.5	24	4.75	0	29
192	25	1	0	30
193	25	1.5	32	30
193.5	25	1.75	31	31
194	25	2	30	32
195	25	2.5	30	28
195.5	25	2.75	29	-28
196	25	3	28	0
197	25	3.5	-28	32
197.5	25	3.75	-28	31
198	25	4	28	30
199	25	4.5	-28	30
199.5	25	4.75	-28	29
200	26	1	0	28
201	26	1.5	28	-28
201.5	26	1.75	27	-28
202	26	2	26	-28
203	26	2.5	26	-28
203.5	26	2.75	25	-28
204	26	3	24	28
205.5	26	3.75	25	-28
206	26	4	26	0
206.5	26	4.25	27	0
207	26	4.5	28	31
207.5	26	4.75	-28	30
208	27	1	-28	29
