**absq	**bar	**beat	**b7	**b7	**b7	**b7
0	1	1	0	32	34	36
6	1	4	0	32	34	36
8	2	1	0	31	33	36
10	2	2	0	30	32	35
12	2	3	0	29	33	38
14	2	4	0	-29	31	-38
15	2	4.5	0	28	-31	37
16	3	1	0	27	32	36
18	3	2	0	26	33	35
20	3	3	0	25	29	34
22	3	4	0	-25	32	-34
23	3	4.5	0	-25	-32	33
23.5	3	4.75	0	-25	-32	32
24	4	1	0	29	-32	33
26	4	2	0	-29	31	36
27	4	2.5	0	29	-31	-36
28	4	3	0	27	34	-36
30	4	4	0	28	33	35
32	5	1	0	30	32	34
34	5	2	0	-30	-32	32
36	5	3	0	29	-32	34
38	5	4	0	-29	31	33
40	6	1	22	0	0	-33
42	6	2	-22	29	31	33
44	6	3	25	29	32	34
48	7	1	21	30	32	35
52	7	3	24	31	33	35
54	7	4	24	31	35	33
56	8	1	26	31	35	33
58	8	2	27	31	34	36
61	8	3.5	24	31	33	35
62	8	4	25	29	32	34
64	9	1	22	29	31	33
66	9	2	22	31	33	36
70	9	4	22	31	33	36
72	10	1	25	32	34	36
76	10	3	26	30	33	35
80	11	1	27	29	31	36
82	11	2	25	27	32	36
84	11	3	25	25	34	36
86	11	4	24	26	33	36
88	12	1	23	27	-33	37
90	12	2	21	28	32	-37
92	12	3	22	26	-32	36
94	12	4	-22	-26	31	-36
96	13	1	0	25	32	34
98	13	2	25	-25	-32	-34
100	13	3	-25	29	32	34
102	13	4	25	-29	-32	-34
103	13	4.5	-25	29	32	34
104	14	1	25	29	32	34
106	14	2	28	30	32	35
109	14	3.5	28	30	32	35
110	14	4	28	30	33	35
112	15	1	27	31	34	36
116	15	3	24	31	33	35
118	15	4	26	30	33	-35
120	16	1	-26	31	-33	0
122	16	2	27	32	29	0
124	16	3	28	-32	30	0
126	16	4	-28	33	-30	0
128	17	1	29	-33	31	0
130	17	2	29	31	-31	33
132	17	3	-29	-31	29	-33
133	17	3.5	28	30	30	-33
134	17	4	27	29	31	34
135	17	4.5	-27	-29	32	-34
136	18	1	26	30	33	35
137	18	1.5	-26	-30	34	-35
138	18	2	-26	-30	35	-35
140	18	3	25	32	-35	36
142	18	4	-25	32	34	36
144	19	1	0	31	33	-36
145	19	1.5	0	-31	-33	35
146	19	2	0	32	32	34
148	19	3	0	29	-32	33
149	19	3.5	0	-29	31	-33
149.5	19	3.75	0	-29	30	-33
150	19	4	0	-29	31	-33
152	20	1	0	25	32	32
153	20	1.5	0	-25	-32	33
154	20	2	25	-25	-32	34
155	20	2.5	-25	-25	31	35
155.5	20	2.75	-25	-25	30	-35
156	20	3	-25	0	29	36
157	20	3.5	25	0	-29	-36
158	20	4	24	29	-29	-36
160	21	1	27	-29	0	0
161	21	1.5	-27	29	0	0
162	21	2	26	28	0	0
164	21	3	24	31	0	0
166	21	4	25	30	0	0
168	22	1	26	28	0	0
170	22	2	27	29	0	36
172	22	3	26	30	0	-36
174	22	4	-26	-30	33	35
176	23	1	0	29	-33	38
178	23	2	0	-29	31	-38
180	23	3	0	0	34	36
182	23	4	0	0	-34	38
184	24	1	0	0	32	37
186	24	2	0	0	34	36
188	24	3	0	0	33	35
189	24	3.5	0	0	32	34
190	24	4	0	29	31	33
191	24	4.5	0	-29	30	32
192	25	1	0	-29	31	33
193	25	1.5	0	29	-31	-33
194	25	2	0	28	30	-33
196	25	3	0	31	29	-33
198	25	4	29	-31	-29	-33
201	26	1.5	29	-31	0	0
202	26	2	28	30	32	0
204	26	3	27	29	-32	0
205	26	3.5	-27	-29	32	0
206	26	4	26	28	31	0
208	27	1	25	29	34	0
210	27	2	25	-29	-34	36
211	27	2.5	-25	25	-34	-36
212	27	3	24	26	33	-36
213	27	3.5	-24	27	-33	36
214	27	4	-24	28	-33	35
215	27	4.5	23	-28	-33	-35
216	28	1	22	-28	31	38
218	28	2	22	27	-31	-38
219	28	2.5	-22	-27	32	-38
220	28	3	21	28	33	-38
221	28	3.5	-21	-28	32	-38
221.5	28	3.75	-21	-28	31	-38
222	28	4	-21	-28	32	37
223	28	4.5	-21	-28	33	-37
224	29	1	0	0	34	36
226	29	2	0	0	33	35
228	29	3	0	25	32	34
230	29	4	0	-25	32	34
232	30	1	22	29	31	33
235	30	2.5	-22	30	-31	-33
236	30	3	-22	31	29	33
240	31	1	25	32	-29	34
243	31	2.5	-25	-32	-29	35
244	31	3	-25	-32	34	36
248	32	1	23	32	34	37
256	33	1	20	31	34	36
258	33	2	-20	27	34	36
261	33	3.5	-20	27	34	36
262	33	4	-20	27	34	36
264	34	1	0	28	32	37
266	34	2	0	27	32	36
268	34	3	0	28	32	37
270	34	4	0	29	31	36
272	35	1	0	30	32	34
274	35	2	0	-30	-32	35
276	35	3	0	29	33	36
278	35	4	27	-29	29	-36
280	36	1	28	0	30	0
282	36	2	29	0	31	0
284	36	3	25	0	29	0
285	36	3.5	26	0	-29	0
286	36	4	27	0	32	0
287	36	4.5	25	0	-32	0
288	37	1	26	0	-32	0
290	37	2	-26	0	31	0
292	37	3	25	0	32	0
294	37	4	-25	32	-32	34
296	38	1	0	31	33	35
298	38	2	0	29	-33	36
300	38	3	0	30	0	32
301	38	3.5	0	31	0	33
302	38	4	27	32	0	34
303	38	4.5	-27	-32	0	32
304	39	1	28	-32	0	33
306	39	2	29	31	0	-33
308	39	3	25	32	0	34
309	39	3.5	26	-32	0	-34
310	39	4	27	-32	0	34
311	39	4.5	25	-32	0	-34
312	40	1	26	0	31	35
314	40	2	27	0	-31	36
316	40	3	-27	0	32	-36
317	40	3.5	26	0	-32	35
318	40	4	24	0	33	35
319	40	4.5	-24	0	-33	34
319.5	40	4.75	-24	0	-33	33
320	41	1	25	0	29	34
321	41	1.5	-25	0	28	-34
322	41	2	-25	27	29	-34
323	41	2.5	-25	-27	30	32
324	41	3	24	28	31	33
326	41	4	22	29	-31	34
328	42	1	23	25	27	-34
329	42	1.5	-23	26	-27	33
330	42	2	-23	27	-27	32
331	42	2.5	-23	25	28	-32
332	42	3	22	26	29	-32
334	42	4	-22	-26	-29	31
336	43	1	25	25	29	32
344	44	1	25	29	32	34
352	45	1	24	31	33	35
356	45	3	24	31	33	35
358	45	4	28	30	32	35
360	46	1	27	29	32	36
362	46	2	28	28	32	37
364	46	3	24	28	33	38
368	47	1	21	28	32	37
369	47	1.5	-21	29	-32	-37
370	47	2	28	30	-32	37
371	47	2.5	-28	31	-32	-37
372	47	3	-28	32	35	-37
374	47	4	26	33	-35	37
376	48	1	29	-33	33	38
378	48	2	-29	31	-33	-38
380	48	3	25	32	34	36
382	48	4	-25	-32	-34	39
383	48	4.5	-25	31	33	-39
384	49	1	28	30	32	-39
385	49	1.5	-28	29	-32	38
386	49	2	-28	28	-32	37
387	49	2.5	27	-28	-32	36
388	49	3	26	30	33	35
389	49	3.5	25	-30	-33	34
390	49	4	24	31	-33	33
391	49	4.5	-24	-31	-33	32
392	50	1	27	-31	29	31
393	50	1.5	-27	30	-29	-31
394	50	2	-27	29	-29	32
396	50	3	26	-29	30	33
397	50	3.5	-26	28	-30	-33
397.5	50	3.75	-26	27	-30	-33
398	50	4	-26	28	-30	-33
400	51	1	22	29	31	-33
404	51	3	22	0	0	0
406	51	4	-22	29	31	33
408	52	1	25	29	32	34
412	52	3	24	31	33	35
414	52	4	24	31	33	35
416	53	1	24	31	33	35
418	53	2	22	31	34	36
420	53	3	24	31	33	-36
422	53	4	-24	-31	-33	35
424	54	1	25	29	32	-35
426	54	2	-25	-29	-32	34
428	54	3	28	30	0	0
430	54	4	-28	-30	32	35
434	55	2	28	30	32	35
436	55	3	28	30	32	35
440	56	1	27	31	34	36
446	56	4	27	31	34	36
448	57	1	25	32	34	36
450	57	2	25	32	34	36
452	57	3	23	32	34	37
455	57	4.5	-23	31	33	36
456	58	1	23	30	32	35
458	58	2	-23	29	32	34
460	58	3	24	28	31	-34
462	58	4	-24	-28	-31	33
464	59	1	20	27	29	34
466	59	2	-20	-27	31	-34
468	59	3	-20	0	-31	36
470	59	4	-20	27	32	-36
472	60	1	0	28	-32	37
474	60	2	0	-28	33	-37
476	60	3	0	29	-33	38
478	60	4	0	-29	34	-38
480	61	1	0	-29	33	-38
482	61	2	0	29	-33	38
483	61	2.5	0	-29	31	-38
484	61	3	0	28	32	37
486	61	4	0	-28	33	-37
487	61	4.5	0	26	-33	35
488	62	1	0	27	-33	36
489	62	1.5	0	-27	32	-36
490	62	2	0	28	32	37
493	62	3.5	0	29	31	36
494	62	4	0	27	29	36
496	63	1	0	26	30	-36
498	63	2	26	-26	30	35
500	63	3	-26	0	31	0
502	63	4	27	29	32	0
504	64	1	28	30	-32	0
506	64	2	26	28	31	33
508	64	3	25	29	32	34
510	64	4	-25	30	-32	35
512	65	1	-25	29	-32	-35
514	65	2	-25	-29	-32	34
516	65	3	24	31	33	35
518	65	4	-24	-31	33	-35
520	66	1	0	29	-33	31
521	66	1.5	0	-29	32	-31
522	66	2	0	-29	31	38
523	66	2.5	0	-29	30	-38
524	66	3	0	-29	29	-38
526	66	4	0	28	30	37
528	67	1	0	27	31	36
530	67	2	0	26	31	35
532	67	3	0	27	31	36
534	67	4	0	24	-31	33
536	68	1	0	25	29	34
538	68	2	0	-25	32	-34
540	68	3	0	29	-32	33
542	68	4	0	-29	31	-33
544	69	1	29	0	0	-33
546	69	2	-29	31	33	-33
548	69	3	28	30	33	0
550	69	4	27	29	32	0
552	70	1	28	30	32	0
554	70	2	26	28	31	0
556	70	3	25	29	32	0
558	70	4	-25	32	34	36
560	71	1	-25	32	34	37
562	71	2	-25	-32	-34	36
564	71	3	0	31	33	-36
566	71	4	0	30	32	35
568	72	1	0	31	33	35
570	72	2	0	29	31	34
572	72	3	24	28	33	35
574	72	4	-24	33	-33	38
576	73	1	21	-33	35	-38
578	73	2	-21	32	-35	37
580	73	3	22	31	33	-37
582	73	4	-22	-31	-33	36
583	73	4.5	-22	30	-33	-36
583.5	73	4.75	-22	29	-33	-36
584	74	1	26	30	33	-36
586	74	2	-26	-30	-33	35
587	74	2.5	-26	-30	-33	34
588	74	3	-26	-30	-33	35
592	75	1	22	29	33	36
594	75	2	29	-29	-33	-36
596	75	3	28	0	-33	0
598	75	4	26	33	-33	0
600	76	1	27	32	0	0
602	76	2	25	30	34	0
604	76	3	24	31	33	0
606	76	4	-24	29	31	38
608	77	1	0	28	32	37
610	77	2	0	-28	30	35
612	77	3	0	0	29	36
614	77	4	25	29	-29	34
616	78	1	29	31	0	33
618	78	2	-29	-31	29	-33
619	78	2.5	29	31	-29	-33
620	78	3	28	30	32	0
622	78	4	27	29	-32	0
623	78	4.5	-27	-29	32	0
624	79	1	-27	-29	31	0
626	79	2	26	28	31	0
