**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	26	30	0
2	1	2	29	31	0
5	1	3.5	28	30	33
6	1	4	29	31	-33
7	1	4.5	27	32	36
8	2	1	26	33	-36
9	2	1.5	-26	-33	35
10	2	2	0	0	36
11	2	2.5	29	31	34
12	2	3	-29	-31	33
13	2	3.5	28	30	-33
14	2	4	29	31	0
15	2	4.5	30	32	0
16	3	1	31	33	0
17	3	1.5	-31	-33	33
18	3	2	31	29	-33
19	3	2.5	30	30	32
20	3	3	29	31	33
21	3	3.5	-29	-31	34
22	3	4	28	32	35
24	4	1	0	0	35
25	4	1.5	25	32	34
26	4	2	26	28	33
27	4	2.5	27	29	-33
28	4	3	28	30	32
29	4	3.5	-28	-30	32
30	4	4	-28	29	33
31	4	4.5	27	32	34
32	5	1	26	-32	35
33	5	1.5	-26	31	-35
34	5	2	25	32	-35
35	5	2.5	-25	-32	34
36	5	3	0	0	33
37	5	3.5	26	28	-33
38	5	4	27	29	32
39	5	4.5	28	30	-32
40	6	1	24	31	0
41	6	1.5	24	-31	33
41.5	6	1.75	-24	30	-33
42	6	2	25	29	34
43	6	2.5	26	31	35
44	6	3	27	31	36
45	6	3.5	-27	32	-36
45.5	6	3.75	28	-32	-36
46	6	4	29	31	33
47	6	4.5	27	29	36
48	7	1	26	30	-36
49	7	1.5	-26	-30	35
50	7	2	22	31	36
51	7	2.5	-22	-31	33
51.5	7	2.75	-22	-31	32
52	7	3	0	0	31
53	7	3.5	29	0	-31
53.5	7	3.75	28	0	-31
54	7	4	27	0	0
55	7	4.5	-27	31	36
55.5	7	4.75	-27	30	35
56	8	1	27	29	34
57	8	1.5	27	31	36
57.5	8	1.75	-27	32	36
58	8	2	31	33	35
60	8	3	-31	-33	35
61	8	3.5	24	-33	-35
62	8	4	25	32	34
64	9	1	26	31	35
64.5	9	1.25	-26	30	-35
65	9	1.5	-26	33	-35
66	9	2	27	-33	36
67	9	2.5	-27	32	-36
68	9	3	26	31	-36
70	9	4	-26	30	35
72	10	1	29	31	0
74	10	2	-29	-31	33
75	10	2.5	28	30	-33
75.5	10	2.75	27	29	-33
76	10	3	26	28	-33
77	10	3.5	-26	-28	32
77.5	10	3.75	-26	-28	31
78	10	4	-26	28	30
79	10	4.5	27	29	29
80	11	1	26	-29	30
81	11	1.5	-26	28	-30
82	11	2	22	29	29
83	11	2.5	27	-29	36
84	11	3	-27	34	-36
85	11	3.5	24	33	35
85.5	11	3.75	25	32	34
86	11	4	29	31	33
87	11	4.5	30	32	32
88	12	1	29	33	31
90	12	2	22	31	33
92	12	3	23	32	35
94	12	4	24	33	-35
95	12	4.5	-24	-33	36
96	13	1	25	-33	34
98	13	2	-25	32	-34
100	13	3	22	31	33
103	13	4.5	29	31	-33
104	14	1	29	31	0
105	14	1.5	29	31	33
106	14	2	28	30	33
107	14	2.5	-28	-30	33
108	14	3	-28	-30	32
109	14	3.5	27	29	-32
110	14	4	28	30	-32
111	14	4.5	26	28	31
112	15	1	27	29	32
113.5	15	1.75	-27	-29	31
114	15	2	-27	29	32
115	15	2.5	26	31	33
116	15	3	25	-31	34
117	15	3.5	-25	30	-34
118	15	4	24	31	33
119	15	4.5	27	-31	36
120	16	1	27	0	36
121	16	1.5	27	31	36
122	16	2	26	31	35
123	16	2.5	-26	31	-35
124	16	3	-26	30	-35
125	16	3.5	25	-30	34
126	16	4	26	-30	35
127	16	4.5	24	31	33
128	17	1	27	29	34
129.5	17	1.75	26	28	-34
130	17	2	25	29	-34
131	17	2.5	24	31	33
132	17	3	28	30	32
134	17	4	28	30	32
136	18	1	31	0	33
137	18	1.5	31	0	33
137.5	18	1.75	30	0	32
138	18	2	31	0	33
139	18	2.5	29	0	34
140	18	3	28	0	35
141	18	3.5	26	0	35
142	18	4	29	31	34
143	18	4.5	-29	31	33
143.5	18	4.75	28	30	-33
144	19	1	27	31	36
145	19	1.5	-27	32	-36
146	19	2	26	33	35
147	19	2.5	26	30	35
148	19	3	29	31	34
149	19	3.5	-29	-31	33
149.5	19	3.75	-29	-31	32
150	19	4	-29	-31	33
150.5	19	4.25	-29	-31	31
151	19	4.5	27	32	34
152	20	1	28	-32	-34
153	20	1.5	-28	31	33
154	20	2	-28	-31	32
155	20	2.5	-28	30	-32
156	20	3	24	31	33
158	20	4	-24	35	-33
159	20	4.5	-24	35	-33
159.5	20	4.75	-24	35	-33
160	21	1	0	35	0
161	21	1.5	0	34	0
162	21	2	31	33	0
163	21	2.5	31	-33	0
163.5	21	2.75	31	-33	0
164	21	3	31	-33	35
165	21	3.5	30	32	35
165.5	21	3.75	-30	-32	35
166	21	4	29	31	35
167	21	4.5	-29	-31	34
168	22	1	-29	-31	33
169	22	1.5	28	30	-33
170	22	2	27	29	-33
171	22	2.5	-27	-29	32
171.5	22	2.75	-27	29	-32
172	22	3	26	30	33
173	22	3.5	-26	31	35
174	22	4	25	-31	34
175	22	4.5	-25	30	-34
176	23	1	24	31	33
177	23	1.5	24	31	33
178	23	2	25	29	32
180	23	3	26	28	30
183	23	4.5	-26	-28	30
184	24	1	0	0	31
185	24	1.5	26	0	30
186	24	2	27	0	29
187	24	2.5	26	33	28
188	24	3	25	34	29
189	24	3.5	24	33	-29
190	24	4	25	32	29
191	24	4.5	22	31	33
192	25	1	0	30	35
193	25	1.5	29	29	34
194	25	2	31	0	33
195	25	2.5	30	30	32
196	25	3	29	31	33
197	25	3.5	28	30	-33
198	25	4	29	29	33
199	25	4.5	26	28	33
200	26	1	27	29	-33
201	26	1.5	-27	-29	32
201.5	26	1.75	-27	30	-32
202	26	2	26	31	33
203	26	2.5	26	30	-33
204	26	3	27	29	0
205	26	3.5	26	-29	33
206	26	4	25	29	34
207	26	4.5	24	33	33
208	27	1	25	34	32
209	27	1.5	22	33	31
210	27	2	25	32	34
211	27	2.5	-25	31	-34
212	27	3	26	30	33
213	27	3.5	27	29	36
214	27	4	26	30	-36
215	27	4.5	-26	-30	35
