**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	27	0	0	0
3	1	1.75	0	0	27	0	0	0
4	1	2	0	0	27	0	0	0
5	1	2.25	0	0	-27	0	29	0
6	1	2.5	0	0	0	0	31	0
7	1	2.75	0	0	27	0	-31	0
7.5	1	2.875	0	0	-27	0	32	0
8	2	1	0	0	26	0	33	0
9	2	1.25	0	0	25	0	34	0
10	2	1.5	0	0	26	0	33	0
12	2	2	27	0	25	0	29	0
15	2	2.75	27	0	25	0	-29	0
16	3	1	27	0	27	0	-29	0
17	3	1.25	-27	0	-27	0	-29	29
17.5	3	1.375	-27	0	28	0	-29	-29
18	3	1.5	0	0	29	0	-29	31
19	3	1.75	27	0	-29	0	-29	-31
19.5	3	1.875	-27	0	30	0	-29	32
20	3	2	26	0	31	0	0	33
21	3	2.25	25	0	32	0	0	34
22	3	2.5	26	0	-32	0	0	33
23	3	2.75	-26	0	31	0	0	-33
24	4	1	25	0	32	27	0	29
25	4	1.25	-25	0	32	-27	0	-29
26	4	1.5	0	0	-32	-27	36	-29
27	4	1.75	18	0	32	27	-36	-29
28	4	2	20	0	32	27	-36	-29
29	4	2.25	-20	0	-32	-27	36	-29
29.5	4	2.375	21	0	-32	-27	-36	-29
30	4	2.5	22	0	31	0	36	-29
31	4	2.75	-22	0	-31	27	-36	-29
31.5	4	2.875	23	0	-31	-27	-36	-29
32	5	1	24	0	-31	26	35	0
33	5	1.25	25	0	29	25	34	0
34	5	1.5	-25	0	29	26	33	0
35	5	1.75	24	0	29	-26	-33	0
36	5	2	25	0	29	25	36	34
37	5	2.25	-25	0	29	-25	-36	-34
38	5	2.5	-25	0	29	0	-36	-34
39	5	2.75	-25	0	-29	25	-36	34
40	6	1	-25	0	-29	27	-36	34
41	6	1.25	-25	25	-29	-27	-36	-34
41.5	6	1.375	-25	-25	-29	28	-36	-34
42	6	1.5	-25	27	29	29	36	0
43	6	1.75	-25	-27	-29	-29	-36	34
43.5	6	1.875	-25	28	-29	30	-36	-34
44	6	2	0	29	0	31	-36	33
45	6	2.25	0	30	0	32	35	32
46	6	2.5	0	29	0	-32	36	33
47	6	2.75	0	-29	22	31	-36	-33
48	7	1	0	25	27	32	36	32
49	7	1.25	0	-25	-27	-32	34	-32
49.5	7	1.375	0	-25	28	-32	-34	-32
50	7	1.5	0	-25	29	0	-34	-32
51	7	1.75	0	-25	30	32	34	-32
52	7	2	0	-25	29	-32	34	0
53	7	2.25	0	-25	-29	32	-34	0
54	7	2.5	0	-25	29	32	-34	0
55	7	2.75	0	-25	29	-32	-34	29
56	8	1	0	0	-29	0	0	31
57	8	1.25	0	0	29	0	34	-31
57.5	8	1.375	0	0	-29	0	-34	32
58	8	1.5	0	0	29	31	33	33
59.5	8	1.875	0	0	-29	-31	-33	34
60	8	2	0	0	28	30	-33	35
61	8	2.25	0	0	27	29	32	36
62	8	2.5	0	0	26	30	33	-36
63	8	2.75	0	0	-26	-30	-33	35
64	9	1	25	27	29	29	32	36
67	9	1.75	25	27	-29	25	-32	-36
68	9	2	25	27	-29	27	0	-36
69.5	9	2.375	-25	-27	-29	28	0	-36
70	9	2.5	-25	0	29	29	0	-36
71	9	2.75	-25	27	-29	-29	0	-36
71.5	9	2.875	-25	-27	-29	30	0	-36
72	10	1	24	26	-29	31	0	0
73	10	1.25	23	25	28	32	0	0
74	10	1.5	22	26	29	-32	0	36
75	10	1.75	-22	-26	-29	31	0	-36
76	10	2	18	25	29	32	0	-36
77	10	2.25	-18	-25	-29	-32	0	36
78	10	2.5	-18	-25	32	0	0	36
79	10	2.75	-18	-25	-32	29	0	-36
80	11	1	21	-25	-32	30	0	-36
81	11	1.25	-21	-25	32	30	0	35
82	11	1.5	18	-25	32	29	0	-35
83	11	1.75	-18	-25	-32	-29	29	34
84	11	2	22	0	0	-29	31	33
85	11	2.25	-22	22	0	-29	-31	-33
85.5	11	2.375	-22	-22	0	-29	32	-33
86	11	2.5	22	24	31	29	33	33
87.5	11	2.875	-22	25	-31	-29	34	-33
88	12	1	0	26	30	0	35	33
89	12	1.25	0	27	29	0	36	32
90	12	1.5	0	26	30	33	-36	33
91	12	1.75	0	-26	-30	-33	35	-33
92	12	2	0	22	29	-33	36	31
93	12	2.25	0	-22	-29	33	-36	-31
94	12	2.5	0	0	-29	33	-36	0
95	12	2.75	0	22	-29	-33	-36	31
