**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	30	32	35
4	1	2	30	32	35
6	1	2.5	30	32	35
8	2	1	30	32	35
12	2	2	30	32	35
16	3	1	30	32	35
20	3	2	30	32	35
22	3	2.5	30	32	35
24	4	1	30	32	35
28	4	2	29	31	34
32	5	1	28	30	33
34	5	1.5	30	32	35
38	5	2.5	29	31	34
39	5	2.75	28	30	33
40	6	1	27	29	32
42	6	1.5	26	30	33
46	6	2.5	27	29	32
48	7	1	26	-29	-32
50	7	1.5	-26	28	31
52	7	2	25	29	32
56	8	1	0	0	0
56	8	1	30	0	35
58	8	1.5	30	0	35
60	8	2	30	0	35
64	9	1	30	0	35
66	9	1.5	30	0	35
68	9	2	30	0	35
70	9	2.5	30	0	35
74	10	1.5	30	0	35
76	10	2	29	0	34
78	10	2.5	28	0	33
80	11	1	29	0	34
84	11	2	28	0	35
88	12	1	0	0	0
92	12	2	30	0	35
96	13	1	29	0	34
98	13	1.5	30	0	35
102	13	2.5	29	0	34
103	13	2.75	28	0	33
104	14	1	27	0	32
106	14	1.5	28	0	33
110	14	2.5	27	0	32
112	15	1	26	0	-32
114	15	1.5	-26	0	31
116	15	2	25	0	32
120	16	1	0	0	0
120	16	1	30	32	35
122	16	1.5	30	32	35
124	16	2	30	32	35
126	16	2.5	30	32	35
128	17	1	30	32	35
130	17	1.5	30	32	35
132	17	2	30	32	35
136	18	1	30	32	35
140	18	2	30	32	35
144	19	1	30	32	35
148	19	2	30	32	35
152	20	1	29	31	34
154	20	1.5	28	30	33
156	20	2	27	29	32
158	20	2.5	28	32	35
160	21	1	29	-32	-35
162	21	1.5	-29	31	34
164	21	2	28	32	35
168	22	1	0	0	0
172	22	2	30	32	35
176	23	1	30	32	35
178	23	1.5	30	32	35
180	23	2	30	32	35
184	24	1	30	32	35
190	24	2.5	30	32	35
192	25	1	30	32	35
194	25	1.5	30	32	35
196	25	2	30	32	35
200	26	1	29	31	34
206	26	2.5	30	32	35
210	27	1.5	29	31	34
211	27	1.75	28	30	33
