**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	30	30
4	1	2	0	0	0	30	-30
6	1	2.5	0	0	0	28	-30
8	1	3	0	0	0	-28	32
10	1	3.5	0	0	0	27	-32
11	1	3.75	0	0	0	26	-32
12	2	1	0	0	0	27	32
16	2	2	0	0	0	26	33
22	2	3.5	0	0	0	29	31
26	3	1.5	0	0	0	28	30
27	3	1.75	0	0	0	27	29
28	3	2	0	0	0	28	30
32	3	3	0	0	0	29	29
36	4	1	0	0	0	29	0
38	4	1.5	0	0	0	27	32
42	4	2.5	0	0	0	26	31
43	4	2.75	0	0	0	25	30
44	4	3	0	0	0	26	31
48	5	1	0	0	0	25	32
50	5	1.5	0	0	0	28	30
54	5	2.5	0	0	0	27	29
55	5	2.75	0	0	0	26	28
56	5	3	0	0	0	27	29
57	5	3.25	0	0	0	28	30
58	5	3.5	0	0	0	29	31
59	5	3.75	0	0	0	30	32
60	6	1	0	0	0	31	33
62	6	1.5	0	0	0	30	32
66	6	2.5	0	0	0	29	35
67	6	2.75	0	0	0	28	-35
68	6	3	0	0	0	29	-35
70	6	3.5	0	0	0	-29	34
72	7	1	0	0	0	28	35
75	7	1.75	0	0	0	-28	34
76	7	2	0	0	0	-28	33
78	7	2.5	0	0	0	-28	32
82	7	3.5	0	0	0	28	31
83	7	3.75	0	0	0	-28	30
84	8	1	0	0	0	29	31
86	8	1.5	0	0	0	27	-31
88	8	2	0	0	0	28	30
90	8	2.5	0	0	0	26	-30
94	8	3.5	0	0	0	25	-30
95	8	3.75	0	0	0	24	-30
96	9	1	0	0	0	23	0
98	9	1.5	0	0	0	25	32
100	9	2	0	0	0	24	33
102	9	2.5	0	0	0	-24	31
104	9	3	0	0	0	23	32
106	9	3.5	0	0	0	-23	30
108	10	1	16	23	27	25	-30
110	10	1.5	-16	-23	-27	-25	29
111	10	1.75	-16	-23	-27	-25	28
112	10	2	-16	-23	-27	-25	27
