**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	0	0	33
2	1	2	0	33	35
4	1	3	0	31	-35
6	1	4	0	-31	36
8	2	1	0	30	35
10	2	2	0	31	-35
11	2	2.5	0	-31	34
12	2	3	0	-31	33
13	2	3.5	0	32	-33
14	2	4	0	33	-33
16	3	1	0	-33	34
18	3	2	0	32	-34
20	3	3	0	33	0
22	3	4	26	-33	0
24	4	1	28	0	0
26	4	2	26	33	0
28	4	3	-26	35	0
29	4	3.5	25	-35	0
30	4	4	24	33	0
32	5	1	27	-33	0
33	5	1.5	-27	32	0
34	5	2	-27	31	0
36	5	3	26	31	0
38	5	4	-26	30	0
40	6	1	0	0	0
44	6	3	0	0	0
45	6	3.5	21	0	0
46	6	4	23	0	0
47	6	4.5	24	0	0
48	7	1	25	0	0
52	7	3	0	30	0
53	7	3.5	28	-30	35
54	7	4	-28	32	37
55	7	4.5	27	33	38
55.5	7	4.75	26	-33	-38
56	8	1	25	34	39
57	8	1.5	23	35	-39
58	8	2	25	-35	-39
59	8	2.5	-25	34	-39
59.5	8	2.75	-25	33	-39
60	8	3	28	32	0
61	8	3.5	-28	30	37
62	8	4	0	33	-37
63	8	4.5	0	-33	36
63.5	8	4.75	0	-33	35
64	9	1	0	32	34
65	9	1.5	26	28	35
66	9	2	-26	30	33
67	9	2.5	25	31	-33
67.5	9	2.75	24	-31	-33
68	9	3	23	32	37
69	9	3.5	21	33	-37
70	9	4	22	-33	0
71	9	4.5	-22	32	0
71.5	9	4.75	-22	31	0
72	10	1	21	30	0
73	10	1.5	-21	33	0
74	10	2	-21	32	0
76	10	3	0	33	0
77	10	3.5	24	-33	33
78	10	4	26	0	35
79	10	4.5	27	0	36
80	11	1	28	0	37
81	11	1.5	-28	30	39
82	11	2	0	32	-39
83	11	2.5	0	33	38
83.5	11	2.75	0	-33	37
84	11	3	0	34	36
85	11	3.5	26	35	33
86	11	4	-26	-35	35
87	11	4.5	25	34	-35
87.5	11	4.75	24	33	36
88	12	1	23	34	37
89	12	1.5	-23	32	-37
90	12	2	21	33	-37
92	12	3	23	-33	-37
93	12	3.5	-23	32	-37
93.5	12	3.75	-23	31	-37
94	12	4	-23	32	-37
96	13	1	19	33	37
98	13	2	26	33	35
99	13	2.5	25	34	36
100	13	3	28	35	37
101	13	3.5	-28	-35	39
102	13	4	26	35	-39
103	13	4.5	29	33	38
104	14	1	26	33	37
106	14	2	26	33	37
107	14	2.5	-26	35	-37
108	14	3	0	33	0
109	14	3.5	22	36	38
110	14	4	25	-36	36
111	14	4.5	-25	34	39
112	15	1	23	32	-39
113	15	1.5	-23	-32	35
114	15	2	24	33	-35
115	15	2.5	22	-33	36
115.5	15	2.75	-22	34	-36
116	15	3	21	35	37
118	15	4	-21	32	-37
120	16	1	25	-32	36
123	16	2.5	-25	32	-36
124	16	3	0	32	0
125.5	16	3.75	0	31	0
126	16	4	0	30	0
127	16	4.5	0	33	0
128	17	1	0	32	0
131	17	2.5	0	-32	35
132	17	3	0	0	35
133	17	3.5	0	33	-35
133.5	17	3.75	0	-33	34
134	17	4	0	33	33
135	17	4.5	0	-33	36
135.5	17	4.75	0	34	-36
136	18	1	0	35	35
137	18	1.5	0	32	-35
138	18	2	0	33	-35
139	18	2.5	0	35	38
140.5	18	3.25	0	35	38
141	18	3.5	0	36	38
142	18	4	0	34	37
144	19	1	0	35	37
146	19	2	0	0	0
147	19	2.5	26	0	35
148	19	3	26	0	35
149.5	19	3.75	27	0	36
150	19	4	28	0	37
151	19	4.5	25	0	34
152	20	1	26	0	35
153	20	1.5	-26	33	-35
154	20	2	0	33	0
155.5	20	2.75	0	32	0
156	20	3	0	31	0
157	20	3.5	0	34	0
158	20	4	0	33	0
161	21	1.5	27	34	0
162.5	21	2.25	27	34	0
163	21	2.5	25	34	0
164	21	3	26	33	0
166	21	4	22	33	0
167	21	4.5	24	33	38
169	22	1.5	24	35	38
170	22	2	25	34	36
172	22	3	23	-34	37
174	22	4	-23	32	-37
176	23	1	22	-32	33
178	23	2	-22	31	0
179	23	2.5	-22	-31	33
180	23	3	0	0	36
181	23	3.5	0	33	-36
181.5	23	3.75	0	-33	36
182	23	4	0	34	36
183	23	4.5	0	-34	37
183.5	23	4.75	0	34	-37
184	24	1	0	34	36
185	24	1.5	0	35	-36
186	24	2	0	34	-36
188	24	3	0	35	37
189	24	3.5	21	-35	-37
190	24	4	28	0	0
191.5	24	4.75	28	0	0
192	25	1	28	0	0
193	25	1.5	27	0	0
194	25	2	28	0	35
196	25	3	24	0	-35
198	25	4	22	0	38
200	26	1	25	32	-38
202	26	2	21	33	37
204	26	3	22	-33	36
206	26	4	-22	32	-36
208	27	1	-22	31	-36
212	27	3	0	0	0
213	27	3.5	0	34	36
214	27	4	0	-34	37
215	27	4.5	0	35	-37
216	28	1	0	-35	33
217	28	1.5	0	32	35
218	28	2	0	33	-35
219	28	2.5	0	-33	36
220	28	3	0	-33	35
221	28	3.5	0	32	-35
221.5	28	3.75	0	-32	34
222	28	4	0	31	33
224	29	1	0	32	32
225	29	1.5	28	-32	-32
227	29	2.5	29	0	0
229	29	3.5	26	0	0
230	29	4	27	0	0
233	30	1.5	24	0	0
234	30	2	25	32	0
236	30	3	21	-32	0
238	30	4	0	35	0
240	31	1	22	-35	0
242	31	2	29	34	0
244	31	3	-29	33	0
245	31	3.5	-29	-33	37
246	31	4	28	-33	37
247	31	4.5	-28	-33	37
248	32	1	29	0	38
249	32	1.5	-29	33	-38
250	32	2	0	33	0
251	32	2.5	0	33	36
252	32	3	0	34	36
253	32	3.5	25	-34	36
254	32	4	25	-34	39
255	32	4.5	25	32	-39
256	33	1	23	-32	-39
257	33	1.5	-23	35	-39
258	33	2	26	-35	37
