**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	0	1	25	0	0	0	0	0
8	1	1	27	0	25	0	0	0
12	1	3	27	0	-25	0	0	0
15	1	4.5	26	0	-25	0	0	0
16	2	1	25	0	27	0	29	0
17	2	1.5	24	0	-27	0	-29	0
18	2	2	25	0	-27	0	-29	0
20	2	3	-25	0	27	0	-29	0
22	2	4	24	0	-27	0	-29	0
23	2	4.5	23	0	-27	0	-29	0
24	3	1	22	0	-27	0	31	0
26	3	2	-22	0	26	0	-31	0
27	3	2.5	-22	0	25	0	-31	0
28	3	3	-22	0	26	0	31	0
30	3	4	-22	0	27	0	-31	0
32	4	1	21	0	28	0	-31	0
34	4	2	-21	0	-28	0	30	0
35	4	2.5	-21	0	27	0	29	0
36	4	3	-21	0	26	0	30	0
38	4	4	22	0	-26	0	31	0
40	5	1	23	0	25	0	32	0
42	5	2	21	0	30	0	-32	0
44	5	3	25	0	-30	0	-32	0
45	5	3.5	-25	0	29	0	-32	0
46	5	4	26	0	28	0	31	0
48	6	1	25	0	-28	0	30	32
50	6	2	-25	0	27	0	29	-32
52	6	3	21	0	28	0	30	-32
56	7	1	25	0	0	0	29	34
60	7	3	-25	0	25	0	-29	-34
62	7	4	26	0	-25	0	-29	-34
64	8	1	27	0	-25	0	29	34
66	8	2	-27	0	26	0	-29	-34
67	8	2.5	26	0	-26	0	-29	-34
68	8	3	25	0	27	0	-29	-34
70	8	4	-25	0	-27	0	30	-34
71	8	4.5	-25	0	28	0	-30	-34
72	9	1	22	0	29	0	31	33
74	9	2	24	0	28	0	-31	-33
75	9	2.5	-24	0	-28	0	30	-33
76	9	3	-24	0	26	0	29	-33
77	9	3.5	23	0	-26	0	28	-33
78	9	4	22	0	29	0	31	-33
79	9	4.5	21	0	-29	0	-31	-33
80	10	1	20	0	-29	29	-31	0
81	10	1.5	-20	0	28	-29	32	0
82	10	2	24	0	26	-29	33	0
84	10	3	25	0	27	-29	-33	34
86	10	4	-25	0	-27	-29	32	-34
88	11	1	24	0	26	31	33	35
90	11	2	-24	0	-26	-31	26	-35
91	11	2.5	-24	0	25	-31	27	-35
92	11	3	-24	0	26	-31	28	-35
93	11	3.5	-24	0	-26	-31	26	-35
