**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	0	1	0	0	0	29	0	36
4	0	3	0	0	0	31	0	-36
8	1	1	0	0	0	32	0	36
12	1	3	0	0	0	33	0	35
16	2	1	0	25	0	29	32	36
20	2	3	0	27	0	-29	-32	-36
24	3	1	0	28	0	0	32	37
28	3	3	0	29	0	29	31	38
31	3	4.5	0	-29	0	-29	-31	37
32	4	1	0	25	0	-29	32	36
34	4	2	0	-25	0	-29	-32	35
36	4	3	0	-25	0	30	-32	34
40	5	1	0	0	0	31	33	33
42	5	2	0	0	0	-31	-33	35
44	5	3	0	25	0	29	34	36
47	5	4.5	0	-25	0	-29	33	35
48	6	1	0	-25	0	30	32	34
49	6	1.5	0	-25	0	-30	-32	33
50	6	2	0	-25	0	29	31	36
52	6	3	0	26	0	33	30	-36
54	6	4	0	-26	0	-33	-30	35
55	6	4.5	0	-26	0	32	-30	-35
56	7	1	0	27	0	31	29	36
57	7	1.5	0	-27	0	30	-29	-36
58	7	2	0	-27	0	29	31	-36
60	7	3	0	25	0	-29	32	-36
61	7	3.5	0	-25	0	28	-32	-36
62	7	4	0	-25	0	29	-32	34
63	7	4.5	0	-25	0	-29	31	-34
64	8	1	0	26	0	28	30	35
65	8	1.5	0	-26	0	-28	29	-35
66	8	2	0	25	0	29	32	34
68	8	3	0	29	0	-29	-32	33
69	8	3.5	0	-29	0	30	-32	-33
70	8	4	0	-29	0	31	31	-33
72	9	1	0	25	0	29	32	36
74	9	2	0	-25	0	34	-32	-36
76	9	3	0	0	0	-34	-32	34
78	9	4	0	0	0	32	30	35
80	10	1	0	0	0	33	31	-35
81	10	1.5	0	0	0	-33	-31	34
82	10	2	0	0	0	32	30	32
84	10	3	0	0	0	-32	29	33
86	10	4	0	29	0	31	-29	-33
88	11	1	0	27	0	29	32	32
90	11	2	0	28	0	30	-32	-32
92	11	3	0	-28	0	-30	30	-32
93	11	3.5	0	27	0	-30	-30	-32
94	11	4	0	26	0	28	31	33
95	11	4.5	0	25	0	-28	-31	-33
96	12	1	0	24	0	29	-31	-33
97	12	1.5	0	-24	0	-29	30	34
98	12	2	0	-24	0	28	28	35
99	12	2.5	0	23	0	-28	-28	-35
100	12	3	0	24	0	-28	29	33
102	12	4	0	25	0	27	-29	34
104	13	1	0	26	0	26	28	35
106	13	2	0	24	0	31	-28	-35
107	13	2.5	0	-24	0	-31	-28	34
108	13	3	0	-24	0	-31	-28	33
109	13	3.5	0	-24	0	30	-28	32
110	13	4	0	27	0	29	29	31
111	13	4.5	0	-27	0	28	-29	-31
112	14	1	0	-27	0	27	-29	-31
113	14	1.5	0	26	0	-27	30	32
114	14	2	0	24	0	28	31	33
116	14	3	0	25	0	27	29	34
118	14	4	0	-25	0	25	30	-34
120	15	1	0	22	29	26	31	33
123	15	2.5	0	-22	-29	-26	30	-33
124	15	3	0	-22	-29	0	29	31
125	15	3.5	0	-22	-29	0	28	-31
126	15	4	0	-22	-29	0	27	-31
128	16	1	0	0	29	0	-27	-31
129	16	1.5	0	0	-29	0	28	-31
130	16	2	0	0	-29	33	29	-31
132	16	3	0	0	28	35	30	32
136	17	1	25	0	29	34	29	0
138	17	2	-25	0	-29	-34	-29	36
140	17	3	-25	0	-29	32	27	-36
141	17	3.5	-25	0	-29	-32	-27	35
142	17	4	-25	0	-29	-32	-27	34
143	17	4.5	-25	0	-29	-32	-27	33
144	18	1	25	0	30	-32	-27	32
146	18	2	-25	0	-30	-32	-27	34
148	18	3	24	0	31	33	28	33
150	18	4	-24	0	-31	-33	-28	38
151	18	4.5	-24	0	30	-33	-28	-38
152	19	1	25	0	29	34	0	-38
154	19	2	-25	0	28	-34	32	37
156	19	3	-25	0	27	32	-32	36
157	19	3.5	-25	0	-27	-32	31	-36
158	19	4	-25	0	-27	-32	30	35
159	19	4.5	-25	0	-27	-32	29	34
160	20	1	26	0	26	0	28	35
161	20	1.5	-26	0	-26	0	-28	34
162	20	2	-26	0	28	0	30	33
163	20	2.5	-26	0	-28	0	-30	32
164	20	3	27	0	29	0	29	31
166	20	4	-27	25	-29	0	34	29
167	20	4.5	26	-25	28	0	-34	-29
168	21	1	25	-25	27	0	-34	-29
169	21	1.5	-25	-25	26	0	-34	30
170	21	2	24	26	29	0	33	31
172	21	3	23	27	-29	0	32	32
174	21	4	-23	25	28	0	31	-32
175	21	4.5	-23	-25	-28	0	30	-32
176	22	1	22	26	29	0	31	0
177	22	1.5	-22	-26	-29	0	30	0
178	22	2	24	-26	-29	0	29	31
179	22	2.5	-24	-26	-29	0	28	-31
180	22	3	25	25	-29	0	27	29
182	22	4	-25	-25	27	29	25	-29
183	22	4.5	24	-25	-27	-29	-25	-29
184	23	1	23	-25	28	30	-25	32
185	23	1.5	22	-25	-28	-30	26	-32
186	23	2	25	-25	27	-30	27	-32
187	23	2.5	-25	-25	-27	29	-27	-32
188	23	3	-25	0	26	30	28	33
190	23	4	24	0	-26	31	-28	-33
192	24	1	25	0	29	29	0	34
194	24	2	-25	0	-29	32	27	-34
195	24	2.5	-25	0	-29	31	-27	-34
196	24	3	-25	0	27	30	25	-34
197	24	3.5	-25	0	-27	29	-25	-34
198	24	4	23	0	28	30	-25	33
199	24	4.5	-23	0	-28	-30	-25	32
200	25	1	24	0	-28	28	28	33
201	25	1.5	-24	0	27	-28	-28	32
202	25	2	23	0	25	30	-28	32
204	25	3	22	0	26	31	29	-32
206	25	4	-22	26	-26	29	-29	31
208	26	1	25	27	25	-29	29	32
210	26	2	-25	25	-25	34	-29	-32
212	26	3	-25	27	-25	-34	-29	-32
214	26	4	-25	-27	-25	33	-29	-32
215	26	4.5	-25	-27	-25	32	-29	-32
216	27	1	-25	27	-25	32	-29	-32
232	28	1	0	0	0	0	0	0
232	28	1	0	0	0	27	29	0
234	28	2	0	25	0	-27	-29	0
235	28	2.5	0	-25	0	26	-29	0
236	28	3	0	-25	0	27	-29	0
237	28	3.5	0	-25	0	28	-29	0
238	28	4	0	24	0	29	-29	0
240	29	1	0	25	0	-29	30	0
242	29	2	0	26	0	28	-30	0
244	29	3	0	27	0	29	29	0
246	29	4	0	-27	0	27	-29	0
247	29	4.5	0	28	0	-27	-29	0
248	30	1	0	29	0	31	0	33
250	30	2	0	-29	0	-31	29	-33
251	30	2.5	0	-29	0	30	-29	-33
252	30	3	0	0	0	31	-29	-33
253	30	3.5	0	0	0	32	-29	-33
254	30	4	0	0	0	33	28	-33
256	31	1	0	25	0	-33	29	34
258	31	2	0	-25	0	32	30	-34
260	31	3	0	22	0	33	31	33
262	31	4	0	24	0	-33	-31	-33
263	31	4.5	0	-24	0	34	-31	-33
264	32	1	0	-24	0	35	-31	0
265	32	1.5	0	25	0	-35	-31	0
266	32	2	0	26	0	-35	-31	33
267	32	2.5	0	27	0	-35	-31	-33
268	32	3	0	28	0	0	30	-33
270	32	4	0	21	0	0	-30	32
272	33	1	0	24	0	0	29	33
274	33	2	0	25	0	32	-29	34
276	33	3	0	26	0	30	28	35
278	33	4	0	-26	0	33	-28	-35
279	33	4.5	0	27	0	-33	29	-35
280	34	1	0	28	0	-33	30	-35
281	34	1.5	0	-28	0	32	-30	-35
282	34	2	0	26	0	33	31	-35
284	34	3	0	27	0	31	29	34
286	34	4	0	-27	0	29	32	-34
287	34	4.5	0	28	0	-29	-32	-34
288	35	1	0	29	0	-29	-32	33
289	35	1.5	0	-29	0	30	-32	-33
290	35	2	0	-29	0	31	31	-33
291	35	2.5	0	-29	0	29	-31	-33
292	35	3	0	0	0	30	32	32
295	35	4.5	0	0	0	31	-32	33
296	36	1	0	0	0	32	0	34
298	36	2	0	0	0	30	28	35
300	36	3	0	0	0	31	29	33
302	36	4	0	0	0	-31	-29	36
303	36	4.5	0	0	0	32	-29	-36
304	37	1	0	26	0	33	30	-36
306	37	2	0	-26	0	26	-30	35
308	37	3	0	24	0	-26	29	36
310	37	4	0	25	0	27	-29	-36
312	38	1	0	-25	0	-27	32	0
314	38	2	0	24	0	26	-32	32
315	38	2.5	0	23	0	25	-32	-32
316	38	3	0	22	0	29	-32	33
318	38	4	0	-22	0	-29	31	-33
320	39	1	0	25	0	-29	32	34
322	39	2	0	-25	0	30	-32	-34
324	39	3	0	0	0	31	29	33
327	39	4.5	0	0	0	32	-29	-33
328	40	1	0	0	0	33	-29	36
330	40	2	0	25	0	34	-29	-36
332	40	3	0	-25	0	-34	30	-36
334	40	4	0	26	0	33	-30	35
335	40	4.5	0	-26	0	32	-30	-35
336	41	1	0	27	0	31	29	36
339	41	2.5	0	26	0	-31	-29	-36
339.5	41	2.75	0	25	0	-31	-29	-36
340	41	3	0	24	0	0	-29	33
342	41	4	0	-24	0	31	28	-33
343	41	4.5	0	25	0	-31	27	-33
344	42	1	0	26	0	30	28	-33
346	42	2	0	24	0	31	-28	-33
348	42	3	0	25	0	29	27	34
351	42	4.5	0	-25	0	30	28	-34
352	43	1	22	24	0	31	29	33
355	43	2.5	-22	25	0	-31	-29	-33
356	43	3	-22	26	0	-31	0	-33
358	43	4	-22	27	0	-31	29	32
359	43	4.5	-22	-27	0	-31	-29	31
360	44	1	23	-27	0	0	-29	32
362	44	2	-23	26	0	0	28	-32
363	44	2.5	-23	25	0	0	-28	-32
364	44	3	22	26	0	0	29	31
365	44	3.5	-22	25	0	0	-29	-31
366	44	4	-22	24	0	0	-29	-31
367	44	4.5	-22	23	0	0	30	32
368	45	1	0	22	26	0	31	33
370	45	2	22	24	-26	0	-31	-33
374	45	4	21	23	-26	0	0	33
376	46	1	22	24	27	0	0	-33
378	46	2	23	25	-27	0	0	32
380	46	3	24	22	26	29	0	33
382	46	4	-24	24	-26	-29	0	-33
383	46	4.5	-24	-24	-26	-29	0	34
384	47	1	-24	-24	0	28	0	35
386	47	2	-24	23	26	-28	0	-35
387	47	2.5	-24	22	-26	29	0	-35
388	47	3	23	21	-26	30	0	0
390	47	4	-23	-21	25	-30	0	0
392	48	1	22	0	26	31	29	0
394	48	2	-22	0	27	-31	-29	0
396	48	3	21	0	28	30	32	0
399	48	4.5	22	0	-28	31	-32	0
400	49	1	23	0	-28	32	-32	0
402	49	2	24	0	-28	31	33	0
404	49	3	22	0	27	-31	34	0
406	49	4	25	0	-27	30	-34	0
407	49	4.5	-25	0	-27	29	-34	0
408	50	1	-25	0	26	30	35	33
410	50	2	24	26	-26	31	-35	-33
412	50	3	25	27	25	29	34	36
