**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	22	0	0	0	0	36
2	1	3	-22	22	0	0	0	0
3	1	4	-22	-22	0	0	0	29
4	2	1	19	0	26	0	0	31
5	2	2	-19	19	-26	0	0	31
5.5	2	2.5	-19	-19	-26	0	0	31
6	2	3	21	21	0	0	0	30
7	2	4	21	21	23	0	0	-30
7.5	2	4.5	-21	21	-23	0	0	-30
8	3	1	20	20	25	29	0	29
9	3	2	-20	-20	25	-29	0	-29
9.5	3	2.5	-20	-20	25	-29	0	-29
10	3	3	19	19	24	0	33	0
11	3	4	-19	-19	-24	26	-33	33
12	4	1	21	0	23	28	0	-33
13	4	2	-21	0	-23	28	30	32
13.5	4	2.5	-21	0	-23	28	-30	33
14	4	3	18	25	0	27	32	34
14.5	4	3.5	-18	-25	0	25	-32	-34
15	4	4	-18	-25	0	29	32	-34
15.5	4	4.5	-18	-25	0	-29	32	-34
16	5	1	22	22	0	-29	31	33
16.5	5	1.5	-22	23	0	-29	-31	-33
17	5	2	24	24	26	28	-31	-33
17.5	5	2.5	-24	-24	-26	29	-31	-33
18	5	3	21	21	-26	30	30	0
19	5	4	-21	-21	25	23	30	35
19.5	5	4.5	-21	-21	26	-23	-30	-35
20	6	1	25	0	27	0	-30	-35
21	6	2	-25	0	-27	25	29	34
21.5	6	2.5	-25	0	-27	-25	30	35
22	6	3	22	0	26	-25	31	36
23	6	4	-22	0	-26	24	-31	-36
23.5	6	4.5	-22	0	-26	25	-31	-36
24	7	1	26	0	28	26	30	35
25	7	2	-26	26	-28	26	-30	-35
27	7	4	25	25	27	0	30	0
27.5	7	4.5	26	26	28	0	-30	0
28	8	1	27	27	29	0	-30	0
29	8	2	-27	-27	-29	0	29	0
29.5	8	2.5	-27	-27	-29	0	30	0
30	8	3	26	26	-29	0	31	0
31	8	4	-26	-26	28	0	30	0
32	9	1	22	0	29	0	29	0
32.5	9	1.5	-22	0	24	0	-29	33
33	9	2	-22	0	25	0	-29	34
33.5	9	2.5	-22	0	26	0	-29	35
34	9	3	20	0	27	0	0	36
34.5	9	3.5	-20	0	-27	0	29	-36
35	9	4	19	0	26	0	30	35
35.5	9	4.5	-19	19	-26	0	31	-35
36	10	1	20	20	25	0	32	34
36.5	10	1.5	21	21	-25	0	-32	-34
37	10	2	22	22	22	0	31	33
38	10	3	-22	-22	0	0	30	0
38.5	10	3.5	-22	-22	0	26	-30	0
39	10	4	21	21	0	27	-30	0
39.5	10	4.5	-21	-21	0	28	-30	0
40	11	1	20	20	0	29	31	0
40.5	11	1.5	-20	-20	22	-29	-31	0
41	11	2	19	19	23	28	-31	0
41.5	11	2.5	-19	-19	24	-28	-31	0
42	11	3	18	18	25	27	0	0
43	11	4	-18	-18	26	28	0	0
44	12	1	-18	-18	27	29	0	0
45	12	2	-18	-18	-27	29	0	0
46	12	3	21	21	28	30	0	0
47	12	4	-21	-21	-28	29	0	0
47.5	12	4.5	-21	-21	-28	28	0	0
48	13	1	18	25	-28	29	0	0
49	13	2	-18	-25	27	-29	0	0
49.5	13	2.5	-18	-25	26	-29	0	0
50	13	3	-18	-25	27	-29	0	0
52	14	1	21	21	28	28	0	0
55	14	4	-21	-21	-28	-28	0	32
56	15	1	21	0	0	0	0	35
58	15	3	24	0	0	0	0	33
59	15	4	22	0	0	24	0	-33
60	16	1	20	0	0	27	0	34
60.5	16	1.5	-20	0	0	-27	0	31
61	16	2	-20	0	0	27	0	32
61.5	16	2.5	-20	0	0	-27	0	33
62	16	3	18	0	0	0	0	34
63	16	4	-18	0	0	27	0	-34
63.5	16	4.5	-18	0	0	-27	0	33
64	17	1	21	0	0	30	0	32
64.5	17	1.5	-21	0	0	-30	0	32
65	17	2	-21	0	0	30	0	33
65.5	17	2.5	-21	0	0	-30	0	34
66	17	3	17	0	0	0	0	35
67	17	4	-17	0	0	28	0	-35
67.5	17	4.5	-17	0	0	-28	0	34
68	18	1	-17	0	0	31	0	33
68.5	18	1.5	-17	0	0	-31	0	33
69	18	2	-17	0	0	31	0	34
69.5	18	2.5	-17	0	0	-31	0	35
70	18	3	20	0	0	0	0	36
72	19	1	18	0	0	0	0	-36
73	19	2	-18	0	0	0	0	34
74	19	3	22	0	0	0	0	33
76	20	1	25	0	0	0	0	32
77	20	2	-25	25	27	0	29	32
78	20	3	21	21	28	0	30	32
78.5	20	3.5	-21	21	28	0	30	32
79	20	4	21	21	28	0	30	32
79.5	20	4.5	-21	21	28	0	30	32
80	21	1	24	24	28	0	31	33
81	21	2	-24	-24	-28	28	-31	-33
82	21	3	-24	-24	-28	24	-31	-33
83	21	4	20	20	27	24	29	34
84	22	1	20	20	24	0	29	34
86	22	3	18	18	25	0	30	0
87	22	4	-18	-18	-25	27	29	0
87.5	22	4.5	-18	-18	-25	-27	-29	29
88	23	1	19	19	23	26	-29	33
89	23	2	-19	-19	-23	-26	28	-33
89.5	23	2.5	-19	-19	-23	-26	27	-33
90	23	3	-19	-19	-23	26	28	30
92	24	1	22	22	22	0	29	31
96	25	1	20	0	0	0	0	0
97	25	2	-20	0	0	29	0	0
98	25	3	-20	0	27	-29	0	0
99	25	4	-20	0	-27	28	0	0
99.5	25	4.5	-20	0	-27	27	0	0
100	26	1	17	0	-27	28	0	0
101	26	2	-17	0	26	-28	0	0
101.5	26	2.5	-17	0	25	-28	0	0
102	26	3	-17	0	26	-28	0	0
103	26	4	-17	0	-26	28	0	0
104	27	1	18	0	-26	27	0	0
104.5	27	1.5	-18	0	-26	27	0	0
105	27	2	-18	0	25	27	0	0
105.5	27	2.5	-18	0	-25	26	0	0
106	27	3	-18	0	25	27	0	0
106.5	27	3.5	-18	0	25	-27	0	0
107	27	4	-18	0	25	-27	0	0
107.5	27	4.5	-18	0	24	-27	0	0
108	28	1	23	0	25	-27	0	0
109	28	2	-23	0	-25	28	0	0
109.5	28	2.5	-23	0	26	-28	0	0
110	28	3	22	0	24	26	29	0
111	28	4	-22	0	-24	-26	30	0
112	29	1	22	22	0	0	31	0
113	29	2	23	23	0	0	30	0
113.5	29	2.5	-23	-23	0	0	29	0
114	29	3	24	24	0	0	28	0
114.5	29	3.5	-24	-24	0	0	29	0
115	29	4	23	23	0	0	30	0
115.5	29	4.5	22	22	0	0	31	0
116	30	1	21	21	0	0	32	0
116.5	30	1.5	22	22	0	0	-32	0
117	30	2	23	23	0	0	-32	0
117.5	30	2.5	24	24	0	0	31	0
118	30	3	25	25	0	0	30	0
118.5	30	3.5	-25	-25	0	0	29	0
119	30	4	-25	-25	0	0	29	0
119.5	30	4.5	24	24	0	0	-29	0
120	31	1	23	23	0	0	-29	0
121	31	2	-23	-23	0	0	28	0
122	31	3	22	22	0	0	29	0
124	32	1	0	0	0	0	0	0
125	32	2	22	22	24	26	29	33
126	32	3	18	18	25	27	29	32
126.5	32	3.5	18	18	25	27	29	32
127	32	4	18	18	25	27	29	32
127.5	32	4.5	21	21	25	28	28	30
128	33	1	17	17	24	26	28	31
129	33	2	17	17	24	26	28	31
130	33	3	0	0	0	0	0	0
131	33	4	0	0	0	28	0	0
132	34	1	24	0	0	-28	0	0
133	34	2	-24	24	0	27	0	33
