**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	25	32	34	36
8	2	1	0	0	0	0	25	32	34	36
12	2	3	0	0	0	0	28	32	35	37
16	3	1	0	0	0	0	25	32	34	36
18	3	2	0	0	0	0	26	30	33	35
20	3	3	0	0	0	0	29	31	33	36
21	3	3.5	0	0	0	0	-29	-31	32	37
22	3	4	0	0	0	0	-29	-31	33	38
23	3	4.5	0	0	0	0	-29	32	34	-38
24	4	1	0	0	0	0	28	33	35	-38
26	4	2	0	0	0	0	-28	32	-35	37
27	4	2.5	0	0	0	0	-28	31	-35	-37
28	4	3	21	28	30	32	-28	32	35	37
30	4	4	-21	-28	-30	-32	-28	28	-35	-37
32	5	1	21	28	30	32	0	0	0	0
34	5	2	21	28	30	32	0	0	0	0
36	5	3	24	28	31	33	0	0	0	0
40	6	1	21	28	30	32	0	0	0	0
42	6	2	22	26	29	31	0	0	0	0
44	6	3	26	-26	28	30	0	0	0	0
45	6	3.5	-26	-26	29	-30	0	0	0	0
46	6	4	-26	28	30	-30	0	0	0	0
47	6	4.5	-26	-28	31	29	0	0	0	0
47.5	6	4.75	-26	-28	-31	28	0	0	0	0
48	7	1	25	-28	32	30	0	0	0	0
50	7	2	-25	27	-32	29	0	0	0	0
51	7	2.5	-25	26	-32	-29	0	0	0	0
52	7	3	-25	27	29	32	25	32	34	36
55	7	4.5	-25	-27	-29	-32	25	32	34	36
56	8	1	0	0	0	0	28	32	37	35
58	8	2	0	0	0	0	28	32	35	37
60	8	3	0	0	0	0	25	32	34	36
64	9	1	22	0	29	33	29	31	33	36
66	9	2	-22	29	-29	-33	29	31	33	36
67	9	2.5	22	-29	29	33	-29	-31	-33	-36
68	9	3	25	27	29	34	25	32	32	36
70	9	4	25	29	32	34	-25	-32	-32	-36
72	10	1	21	30	-32	35	0	0	0	0
73	10	1.5	22	-30	31	-35	0	0	0	0
74	10	2	23	28	30	32	0	0	0	0
75	10	2.5	24	-28	-30	-32	0	0	0	0
76	10	3	25	-28	29	32	0	0	0	0
78	10	4	25	27	29	-32	0	0	0	0
79	10	4.5	-25	-27	-29	31	0	0	0	0
80	11	1	21	28	32	30	0	0	0	0
81	11	1.5	-21	-28	-32	29	0	0	0	0
82	11	2	-21	-28	-32	30	28	32	37	35
