**absq	**bar	**beat	**b7	**b7
0	1	1	25	0
1	1	2	-25	29
2	1	3	-25	27
4	2	1	25	30
6	2	3	24	28
8	3	1	23	-28
9	3	2	-23	28
9.5	3	2.5	-23	28
10	3	3	-23	21
10.5	3	3.5	-23	21
10.75	3	3.75	-23	28
11	3	4	-23	25
11.75	3	4.75	-23	26
12	4	1	22	27
14	4	3	22	26
15	4	4	21	-26
16	5	1	20	0
17	5	2	-20	27
17.5	5	2.5	-20	27
17.75	5	2.75	-20	28
18	5	3	20	29
18.5	5	3.5	-20	29
19	5	4	21	30
19.5	5	4.5	-21	29
20	6	1	22	31
20.25	6	1.25	-22	32
20.5	6	1.5	-22	30
20.75	6	1.75	-22	31
21	6	2	-22	29
21.25	6	2.25	-22	29
21.5	6	2.5	-22	29
21.75	6	2.75	-22	29
22	6	3	23	25
22.25	6	3.25	-23	25
22.5	6	3.5	-23	25
22.75	6	3.75	-23	25
23	6	4	-23	25
23.25	6	4.25	-23	25
23.5	6	4.5	-23	25
23.875	6	4.875	-23	26
24	7	1	25	27
26	7	3	24	26
26.25	7	3.25	-24	27
26.5	7	3.5	-24	28
26.75	7	3.75	-24	27
27	7	4	-24	28
27.125	7	4.125	-24	27
27.25	7	4.25	-24	26
27.375	7	4.375	-24	27
27.5	7	4.5	-24	28
27.625	7	4.625	-24	29
27.75	7	4.75	-24	26
28	8	1	24	29
28.125	8	1.125	-24	28
28.25	8	1.25	-24	29
28.375	8	1.375	-24	27
28.5	8	1.5	-24	30
28.625	8	1.625	-24	29
28.75	8	1.75	-24	30
28.875	8	1.875	-24	28
29	8	2	24	31
29.125	8	2.125	-24	30
29.25	8	2.25	-24	29
29.375	8	2.375	-24	30
29.5	8	2.5	-24	31
29.625	8	2.625	-24	32
29.75	8	2.75	-24	29
29.875	8	2.875	-24	31
30	8	3	-24	30
30.125	8	3.125	-24	31
30.25	8	3.25	-24	28
30.375	8	3.375	-24	30
30.5	8	3.5	-24	28
30.625	8	3.625	-24	29
30.75	8	3.75	-24	27
31.25	8	4.25	-24	28
31.375	8	4.375	-24	29
31.5	8	4.5	-24	30
31.625	8	4.625	-24	29
31.75	8	4.75	-24	28
31.875	8	4.875	-24	29
32	9	1	20	27
34.5	9	3.5	-20	29
35	9	4	-20	31
35.75	9	4.75	-20	29
36	10	1	24	28
36.5	10	1.5	-24	29
36.75	10	1.75	-24	30
37	10	2	-24	31
38	10	3	21	-31
39	10	4	-21	30
40	11	1	25	-30
41	11	2	-25	30
41.5	11	2.5	-25	30
42	11	3	25	30
42.5	11	3.5	-25	30
43.5	11	4.5	-25	30
43.75	11	4.75	-25	29
44	12	1	26	29
44.75	12	1.75	-26	30
45	12	2	-26	29
45.75	12	2.75	-26	30
46	12	3	26	31
48	13	1	25	29
49	13	2	24	-29
50	13	3	23	0
50.5	13	3.5	-23	30
51	13	4	-23	28
51.75	13	4.75	-23	27
52	14	1	24	26
52.5	14	1.5	-24	26
54	14	3	21	0
54.5	14	3.5	-21	30
55	14	4	-21	30
55.5	14	4.5	-21	30
56	15	1	22	30
57	15	2	18	31
58	15	3	19	31
59	15	4	-19	30
59.25	15	4.25	-19	30
59.5	15	4.5	-19	30
59.75	15	4.75	-19	29
60	16	1	22	29
61	16	2	21	-29
62	16	3	20	0
62.5	16	3.5	-20	29
63	16	4	-20	27
63.75	16	4.75	-20	26
64	17	1	20	25
64.5	17	1.5	-20	25
66	17	3	21	0
66.5	17	3.5	-21	26
67	17	4	-21	26
67.5	17	4.5	-21	26
68	18	1	22	26
68.25	18	1.25	-22	27
68.375	18	1.375	-22	28
68.5	18	1.5	-22	29
68.625	18	1.625	-22	30
68.75	18	1.75	-22	31
68.875	18	1.875	-22	30
69	18	2	-22	29
69.125	18	2.125	-22	30
69.25	18	2.25	-22	28
69.375	18	2.375	-22	29
69.5	18	2.5	-22	27
69.625	18	2.625	-22	28
69.75	18	2.75	-22	26
69.875	18	2.875	-22	27
70	18	3	22	28
70.125	18	3.125	-22	27
70.25	18	3.25	-22	26
70.375	18	3.375	-22	27
70.5	18	3.5	-22	25
71.25	18	4.25	-22	26
71.5	18	4.5	-22	26
72	19	1	18	25
76	20	1	0	0
76	20	1	25	0
77	20	2	-25	27
77.5	20	2.5	-25	27
78	20	3	-25	24
79.5	20	4.5	-25	23
79.75	20	4.75	-25	24
80	21	1	25	25
80.5	21	1.5	-25	25
80.75	21	1.75	-25	27
81	21	2	-25	26
81.25	21	2.25	-25	26
81.5	21	2.5	-25	26
81.75	21	2.75	-25	25
82	21	3	24	29
82.25	21	3.25	-24	28
82.5	21	3.5	-24	28
82.75	21	3.75	-24	28
83	21	4	-24	28
83.25	21	4.25	-24	31
83.5	21	4.5	-24	30
83.75	21	4.75	-24	30
84	22	1	23	30
85	22	2	-23	29
85.125	22	2.125	-23	29
85.25	22	2.25	-23	29
85.375	22	2.375	-23	28
85.5	22	2.5	-23	28
85.625	22	2.625	-23	28
85.75	22	2.75	-23	28
85.875	22	2.875	-23	26
86	22	3	-23	25
87.5	22	4.5	-23	26
88	23	1	22	26
90	23	3	22	26
91	23	4	21	-26
92	24	1	20	0
92.5	24	1.5	-20	29
93	24	2	-20	29
93.5	24	2.5	-20	30
94	24	3	20	-30
95	24	4	21	30
95.75	24	4.75	-21	29
96	25	1	22	29
96.5	25	1.5	-22	31
97	25	2	-22	27
98	25	3	23	32
98.25	25	3.25	-23	31
98.5	25	3.5	-23	30
98.75	25	3.75	-23	29
99	25	4	-23	30
99.25	25	4.25	-23	29
99.5	25	4.5	-23	28
99.75	25	4.75	-23	27
100	26	1	25	30
100.25	26	1.25	-25	29
100.5	26	1.5	-25	28
100.75	26	1.75	-25	27
101	26	2	-25	28
101.25	26	2.25	-25	27
101.5	26	2.5	-25	26
101.75	26	2.75	-25	25
102	26	3	24	26
102.25	26	3.25	-24	24
102.5	26	3.5	-24	25
102.75	26	3.75	-24	26
103	26	4	-24	27
103.125	26	4.125	-24	28
103.25	26	4.25	-24	29
103.375	26	4.375	-24	30
103.5	26	4.5	-24	31
103.625	26	4.625	-24	32
103.75	26	4.75	-24	33
103.875	26	4.875	-24	34
104	27	1	24	28
104.75	27	1.75	-24	29
105	27	2	-24	30
105.25	27	2.25	-24	27
106	27	3	-24	28
106.25	27	3.25	-24	28
106.5	27	3.5	-24	28
106.75	27	3.75	-24	28
107	27	4	-24	28
107.25	27	4.25	-24	28
107.5	27	4.5	-24	28
107.75	27	4.75	-24	27
108	28	1	20	27
110.5	28	3.5	-20	27
111	28	4	-20	28
111.5	28	4.5	-20	29
112	29	1	24	26
112.5	29	1.5	-24	28
113	29	2	-24	30
113.5	29	2.5	-24	31
114	29	3	21	32
115.5	29	4.5	-21	28
116	30	1	25	25
120	31	1	26	-25
122	31	3	-26	25
122.25	31	3.25	-26	25
122.5	31	3.5	-26	25
122.75	31	3.75	-26	25
123	31	4	-26	25
123.75	31	4.75	-26	24
124	32	1	25	25
125	32	2	24	-25
126	32	3	23	0
126.5	32	3.5	-23	30
126.75	32	3.75	-23	29
127	32	4	-23	28
127.25	32	4.25	-23	27
127.5	32	4.5	-23	26
127.75	32	4.75	-23	25
128	33	1	24	26
128.75	33	1.75	-24	25
129	33	2	-24	24
129.5	33	2.5	-24	24
130	33	3	21	0
131	33	4	-21	32
131.25	33	4.25	-21	31
132	34	1	22	31
132.25	34	1.25	-22	30
133	34	2	18	30
133.25	34	2.25	-18	29
134	34	3	19	29
135.5	34	4.5	-19	28
136	35	1	22	29
137	35	2	21	-29
138	35	3	20	0
138.5	35	3.5	-20	29
138.75	35	3.75	-20	28
139	35	4	-20	27
139.25	35	4.25	-20	26
139.5	35	4.5	-20	27
139.75	35	4.75	-20	26
140	36	1	21	25
140.75	36	1.75	-21	24
141	36	2	-21	23
141.5	36	2.5	-21	23
142	36	3	21	0
143	36	4	-21	30
143.25	36	4.25	-21	30
144	37	1	22	29
144.25	37	1.25	-22	28
145	37	2	-22	28
145.25	37	2.25	-22	27
146	37	3	22	27
146.5	37	3.5	-22	26
146.75	37	3.75	-22	26
147	37	4	-22	26
147.25	37	4.25	-22	26
147.5	37	4.5	-22	26
147.75	37	4.75	-22	26
148	38	1	18	25
*-	*-	*-	*-	*-
