**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	0	1	0	26	33	0	35
2	0	3	0	30	32	0	34
3.5	0	4.5	0	28	35	0	37
4	0	5	0	32	34	0	36
5	0	6	0	33	33	0	35
6	0	7	0	32	34	0	36
8	1	1	0	28	35	0	37
10	1	3	0	31	33	0	35
11	1	4	0	29	34	0	36
12	1	5	0	28	35	0	37
14	1	7	0	32	34	0	36
15	1	8	0	-32	-34	0	34
16	2	1	0	30	32	0	34
16.5	2	1.5	0	-30	-32	0	34
17	2	2	0	30	32	0	35
17.5	2	2.5	0	30	32	0	-35
18	2	3	0	31	33	0	-35
19	2	4	0	29	34	0	36
20	2	5	0	28	35	0	37
20.5	2	5.5	0	-28	34	0	-37
21	2	6	0	-28	33	0	-37
21.5	2	6.5	0	29	-33	0	36
21.75	2	6.75	0	-29	-33	0	35
22	2	7	23	30	-33	37	34
22.5	2	7.5	-23	-30	-33	-37	33
23	2	8	23	-30	32	37	34
23.5	2	8.5	23	-30	-32	37	-34
24	3	1	24	26	33	35	33
25	3	2	22	-26	33	38	-33
25.5	3	2.5	-22	-26	34	-38	-33
26	3	3	21	0	35	37	0
27	3	4	-21	0	33	-37	0
27.5	3	4.5	22	0	-33	36	0
27.75	3	4.75	-22	0	-33	35	0
28	3	5	23	0	32	34	37
28.5	3	5.5	-23	0	-32	33	-37
29	3	6	-23	30	-32	34	37
29.5	3	6.5	-23	-30	-32	-34	37
30	3	7	26	30	33	33	35
30.5	3	7.5	-26	30	-33	-33	-35
31	3	8	-26	28	-33	-33	38
32	4	1	26	-28	33	35	37
33	4	2	26	31	33	35	33
33.5	4	2.5	26	-31	33	35	-33
34	4	3	27	29	31	36	0
35	4	4	25	30	32	34	0
36	4	5	24	-30	33	33	0
36.5	4	5.5	-24	29	-33	-33	0
37	4	6	-24	29	-33	-33	0
37.5	4	6.5	25	-29	32	-33	0
37.75	4	6.75	-25	-29	31	-33	0
38	4	7	26	-29	30	33	37
38.5	4	7.5	-26	-29	29	-33	-37
39	4	8	-26	28	30	-33	37
39.5	4	8.5	-26	-28	-30	-33	37
40	5	1	22	29	29	0	38
41	5	2	-22	-29	-29	0	36
42	5	3	26	0	30	37	35
43	5	4	26	0	28	37	-35
