**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	18	22	0	0	0	0
4	1	3	-18	23	0	0	0	0
6	1	4	-18	25	0	0	0	0
8	2	1	19	-25	0	0	0	0
10	2	2	-19	24	0	0	0	0
12	2	3	21	25	0	0	0	0
15	2	4.5	-21	24	0	0	0	0
16	3	1	-21	23	0	0	25	0
18	3	2	-21	22	0	0	-25	0
19	3	2.5	-21	21	0	0	-25	0
20	3	3	20	22	0	0	-25	0
22	3	4	21	23	0	0	-25	0
24	4	1	-21	-23	0	0	26	0
26	4	2	22	24	0	0	-26	0
28	4	3	23	25	0	0	28	0
30	4	4	24	26	0	0	-28	0
32	5	1	23	25	0	0	-28	32
34	5	2	21	23	0	0	-28	-32
36	5	3	-21	-23	0	0	28	-32
37	5	3.5	22	24	0	0	-28	-32
38	5	4	23	25	0	0	27	-32
40	6	1	19	24	0	28	28	33
42	6	2	-19	23	0	-28	-28	-33
43	6	2.5	-19	-23	0	-28	29	-33
44	6	3	-19	26	0	-28	30	35
46	6	4	-19	-26	0	-28	31	-35
48	7	1	0	25	25	29	32	-35
50	7	2	0	-25	-25	-29	-32	34
51	7	2.5	0	-25	-25	-29	-32	33
52	7	3	0	0	-25	-29	-32	34
56	8	1	24	0	26	31	28	35
60	8	3	-24	28	-26	-31	-28	33
62	8	4	24	-28	-26	-31	26	-33
64	9	1	24	28	28	31	26	-33
66	9	2	-24	26	-28	-31	-26	32
67	9	2.5	-24	-26	-28	-31	-26	31
68	9	3	-24	26	-28	-31	24	33
71	9	4.5	-24	25	-28	-31	-24	-33
71.5	9	4.75	-24	24	-28	-31	-24	-33
72	10	1	21	23	28	0	25	32
75	10	2.5	22	-23	-28	0	-25	-32
76	10	3	23	21	-28	32	-25	30
80	11	1	22	24	0	-32	26	0
82	11	2	-22	-24	0	31	-26	0
84	11	3	-22	-24	29	31	-26	33
86	11	4	-22	25	-29	-31	-26	-33
88	12	1	19	26	-29	30	0	-33
90	12	2	-19	-26	28	-30	0	-33
92	12	3	0	-26	28	-30	30	33
96	13	1	18	0	27	0	29	34
98	13	2	-18	25	-27	0	-29	-34
100	13	3	-18	25	-27	29	27	32
104	14	1	21	23	0	30	28	-32
107	14	2.5	-21	-23	0	-30	29	-32
108	14	3	19	21	26	-30	30	35
110	14	4	-19	-21	-26	28	-30	-35
112	15	1	18	25	27	29	0	-35
114	15	2	-18	-25	-27	-29	32	34
115	15	2.5	-18	-25	-27	-29	-32	33
116	15	3	-18	-25	-27	-29	32	34
118	15	4	-18	-25	25	-29	-32	-34
119	15	4.5	-18	-25	-25	-29	-32	33
119.5	15	4.75	-18	-25	-25	-29	-32	34
120	16	1	0	0	26	28	30	35
122	16	2	0	0	-26	-28	-30	28
124	16	3	0	26	-26	-28	28	30
126	16	4	0	-26	-26	-28	-28	31
127	16	4.5	0	-26	-26	-28	29	-31
128	17	1	0	27	25	0	30	32
130	17	2	0	-27	-25	0	29	-32
132	17	3	0	-27	-25	0	32	0
134	17	4	0	-27	-25	0	-32	29
136	18	1	21	28	0	0	-32	30
139	18	2.5	-21	-28	0	0	-32	31
