**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	30
2	1	1.5	0	0	0	30	-30
4	1	2	0	0	30	-30	32
5	1	2.25	0	0	-30	29	-32
6	1	2.5	0	0	-30	28	-32
7	1	2.75	0	0	29	27	-32
8	2	1	0	0	28	26	33
9	2	1.25	0	0	27	-26	-33
10	2	1.5	0	0	26	-26	-33
12	2	2	0	23	-26	30	34
14	2	2.5	23	-23	25	32	-34
15	2	2.75	-23	-23	24	-32	-34
16	3	1	-23	25	23	-32	30
17	3	1.25	22	-25	-23	31	-30
18	3	1.5	21	-25	-23	30	-30
19	3	1.75	20	-25	-23	29	-30
20	3	2	19	26	-23	28	-30
22	3	2.5	18	-26	-23	27	-30
23	3	2.75	17	-26	-23	26	-30
24	4	1	16	27	-23	25	-30
28	4	2	16	27	23	25	-30
32	5	1	19	28	23	26	-30
35	5	1.75	19	28	23	26	-30
36	5	2	18	27	23	27	-30
38	5	2.5	19	26	23	28	-30
39	5	2.75	-19	-26	26	-28	-30
40	6	1	23	27	-26	30	0
41	6	1.25	-23	-27	25	-30	0
41.5	6	1.375	-23	-27	24	-30	0
42	6	1.5	-23	-27	25	-30	0
44	6	2	22	29	26	31	0
46	6	2.5	-22	-29	-26	-31	36
48	7	1	18	29	27	0	-36
50	7	1.5	-18	-29	-27	0	35
52	7	2	-18	-29	-27	32	34
54	7	2.5	19	28	28	-32	-34
56	8	1	20	27	29	-32	34
58	8	1.5	-20	-27	-29	31	33
60	8	2	21	27	25	30	32
62	8	2.5	-21	26	24	-30	-32
64	9	1	-21	25	23	30	-32
66	9	1.5	20	-25	27	29	-32
68	9	2	19	26	30	28	0
70	9	2.5	-19	30	-30	28	0
71	9	2.75	-19	-30	28	-28	0
72	10	1	23	-30	27	32	30
74	10	1.5	28	0	26	0	-30
75	10	1.75	-28	0	-26	28	-30
76	10	2	-28	26	0	30	37
77	10	2.25	26	-26	0	28	-37
78	10	2.5	25	30	23	27	0
79	10	2.75	-25	-30	-23	-27	34
80	11	1	26	-30	30	26	35
80.5	11	1.125	-26	-30	-30	27	-35
81	11	1.25	-26	28	-30	28	33
81.5	11	1.375	-26	-28	-30	29	-33
82	11	1.5	23	27	0	30	32
83	11	1.75	-23	-27	27	-30	-32
84	11	2	26	26	28	0	33
84.5	11	2.125	-26	27	-28	0	-33
85	11	2.25	24	28	26	26	-33
85.5	11	2.375	-24	29	-26	-26	-33
86	11	2.5	23	30	25	27	0
87.5	11	2.875	-23	-30	-25	28	0
88	12	1	22	0	26	29	0
90	12	1.5	-22	0	-26	26	0
92	12	2	21	25	28	30	35
94.6667	12	2.66667	18	25	29	32	34
96	13	1	22	26	29	31	33
100	13	2	23	25	27	0	30
102	13	2.5	20	24	27	0	29
104	14	1	20	24	27	0	29
108	14	2	19	26	23	28	30
110	14	2.5	19	26	23	28	30
114	15	1.5	19	26	23	28	30
116	15	2	19	26	23	28	30
120	16	1	19	26	23	28	30
124	16	2	22	26	22	29	31
126	16	2.5	20	27	24	29	31
127	16	2.75	20	27	24	29	31
128	17	1	20	27	24	29	31
132	17	2	20	27	24	29	31
136	18	1	24	28	26	31	0
140	18	2	24	28	26	31	0
142	18	2.5	-24	0	-26	-31	31
143	18	2.75	-24	28	-26	-31	-31
144	19	1	0	26	0	0	35
145	19	1.25	24	28	26	0	-35
146	19	1.5	26	24	31	28	-35
147	19	1.75	24	-24	31	-28	-35
148	19	2	21	25	30	32	35
152	20	1	18	0	29	32	0
153	20	1.25	-18	25	-29	-32	34
154	20	1.5	-18	27	-29	-32	36
155	20	1.75	-18	25	-29	-32	34
156	20	2	0	22	0	0	33
157	20	2.25	0	-22	29	31	-33
158	20	2.5	0	-22	31	33	-33
159	20	2.75	0	-22	29	31	-33
160	21	1	0	26	28	30	33
162	21	1.5	0	-26	28	30	-33
163	21	1.75	19	-26	-28	-30	-33
164	21	2	22	0	0	0	0
165	21	2.25	-22	22	29	31	33
166	21	2.5	0	25	29	32	34
167	21	2.75	18	-25	-29	-32	-34
168	22	1	21	0	0	0	0
169	22	1.25	-21	21	28	30	32
170	22	1.5	0	25	27	29	32
171	22	1.75	18	-25	-27	-29	-32
172	22	2	21	-25	0	0	0
