**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	24	24	0
4	1	3	24	-24	0
6	1	4	24	-24	0
8	2	1	-24	24	0
10	2	2	23	-24	0
11	2	2.5	22	-24	0
12	2	3	21	25	0
13	2	3.5	20	-25	0
14	2	4	21	-25	0
18	3	2	20	-25	0
19	3	2.5	19	-25	0
20	3	3	18	25	0
21	3	3.5	17	-25	0
22	3	4	18	-25	0
24	4	1	17	26	24
26	4	2	24	-26	-24
27	4	2.5	-24	25	-24
28	4	3	-24	24	-24
29	4	3.5	25	23	-24
30	4	4	26	24	-24
32	5	1	-26	-24	24
34	5	2	25	23	-24
35	5	2.5	24	22	-24
36	5	3	23	21	25
37	5	3.5	22	20	-25
38	5	4	23	21	-25
41	6	1.5	21	-21	-25
42	6	2	24	20	-25
43	6	2.5	-24	19	-25
44	6	3	-24	18	25
45	6	3.5	-24	17	-25
46	6	4	23	18	-25
48	7	1	24	17	26
49	7	1.5	-24	18	-26
50	7	2	-24	19	-26
51	7	2.5	-24	20	-26
52	7	3	0	21	-26
54	7	4	0	22	-26
56	8	1	17	-22	24
58	8	2	-17	21	-24
59	8	2.5	-17	20	25
60	8	3	-17	19	26
61	8	3.5	-17	-19	27
62	8	4	-17	24	28
64	9	1	17	-24	-28
66	9	2	-17	24	27
67	9	2.5	-17	-24	26
68	9	3	18	22	27
70	9	4	-18	25	-27
71	9	4.5	-18	-25	28
72	10	1	-18	-25	29
74	10	2	-18	24	28
75	10	2.5	-18	23	-28
76	10	3	18	22	-28
78	10	4	-18	-22	27
80	11	1	19	21	28
84	11	3	-19	24	0
88	12	1	21	23	25
92	12	3	-21	-23	26
96	13	1	22	0	-26
98	13	2	-22	0	24
102	13	4	20	0	23
103	13	4.5	-20	0	22
104	14	1	-20	0	22
106	14	2	19	0	25
107	14	2.5	18	0	-25
108	14	3	19	21	-25
110	14	4	-19	-21	24
112	15	1	18	22	25
113	15	1.5	19	-22	-25
114	15	2	20	-22	-25
