**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	29	0	0	0
1	1	1.5	0	0	-29	0	31	33
2	1	2	0	0	29	0	31	33
3.5	1	2.75	0	0	26	0	31	33
4	1	3	0	0	28	0	30	32
5	1	3.5	0	0	29	0	29	31
6	1	4	0	0	26	0	28	30
8	2	1	0	0	26	0	28	30
9	2	1.5	0	0	22	26	29	31
11	2	2.5	0	0	25	27	29	32
12	2	3	0	0	24	28	31	33
14	2	4	0	0	24	28	31	33
15	2	4.5	0	0	22	29	31	33
16	3	1	0	0	23	27	30	32
18	3	2	0	0	23	27	30	32
19	3	2.5	0	0	23	27	30	32
20	3	3	0	0	26	28	30	33
21	3	3.5	0	0	25	29	32	34
22	3	4	0	0	28	30	32	35
24	4	1	0	0	24	31	33	35
25	4	1.5	0	0	24	31	33	35
27	4	2.5	0	0	25	29	32	34
28	4	3	0	0	26	28	30	33
29	4	3.5	0	0	27	29	29	32
30	4	4	0	0	26	-29	30	33
31	4	4.5	0	0	-26	28	-30	-33
32	5	1	0	0	22	29	31	33
33	5	1.5	0	0	-22	-29	29	31
34	5	2	22	24	0	0	-29	-31
34.5	5	2.25	-22	-24	0	0	30	32
35	5	2.5	-22	-24	24	26	31	33
35.5	5	2.75	23	25	-24	-26	-31	-33
36	5	3	24	26	-24	-26	-31	-33
36.5	5	3.25	-24	-26	25	27	-31	-33
37	5	3.5	-24	-26	26	28	31	33
38	5	4	24	26	0	-28	-31	-33
38.5	5	4.25	-24	-26	0	-28	32	34
39	5	4.5	-24	-26	26	28	33	35
39.5	5	4.75	25	27	-26	-28	-33	-35
40	6	1	26	28	-26	-28	-33	-35
40.5	6	1.25	-26	-28	27	29	-33	-35
41	6	1.5	-26	-28	28	30	33	35
42	6	2	26	28	0	-30	-33	-35
42.5	6	2.25	-26	-28	0	-30	34	36
43	6	2.5	-26	-28	0	30	35	37
43.5	6	2.75	27	29	0	-30	-35	-37
44	6	3	28	30	0	-30	-35	-37
44.5	6	3.25	-28	-30	0	31	-35	-37
45	6	3.5	25	27	0	32	34	36
