**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	0	0	32
2	1	2	0	0	31
3	1	2.5	0	0	32
4.5	1	3.25	0	0	33
5	1	3.5	0	0	31
6	1	4	0	0	30
7	1	4.5	0	32	-30
8	2	1	0	-32	29
9	2	1.5	0	31	-29
10	2	2	0	32	0
10.5	2	2.25	0	33	0
11	2	2.5	0	31	0
12	2	3	0	30	0
13	2	3.5	0	-30	32
14	2	4	0	29	31
15	2	4.5	0	29	-31
15.5	2	4.75	0	-29	31
16	3	1	0	30	32
17	3	1.5	0	-30	28
17.5	3	1.75	0	30	-28
18	3	2	0	29	29
20	3	3	0	-29	25
21	3	3.5	0	32	-25
22	3	4	0	31	0
24	4	1	0	32	0
26	4	2	25	29	32
28	4	3	25	29	32
32	5	1	-25	28	30
34	5	2	25	-28	-30
36	5	3	25	27	29
38	5	4	22	27	29
40	6	1	-22	26	29
42	6	2	29	-26	-29
44	6	3	27	25	29
46	6	4	29	0	27
48	7	1	28	0	30
49	7	1.5	27	0	29
50.5	7	2.25	27	0	29
51	7	2.5	27	0	29
52	7	3	27	0	29
53	7	3.5	28	0	25
54	7	4	28	0	26
55.5	7	4.75	-28	0	26
56	8	1	29	0	27
56.5	8	1.25	-29	0	28
57	8	1.5	27	0	29
58.5	8	2.25	26	0	-29
59	8	2.5	25	0	28
60	8	3	26	0	29
62	8	4	0	29	31
64	9	1	0	25	32
65	9	1.5	0	29	31
66.5	9	2.25	0	29	31
67	9	2.5	0	29	31
68	9	3	0	29	31
69	9	3.5	0	27	32
70	9	4	0	28	30
71	9	4.5	0	30	32
72	10	1	0	29	31
74	10	2	0	25	32
76	10	3	24	26	0
78	10	4	25	27	29
79	10	4.5	24	26	-29
80	11	1	-24	-26	26
80.5	11	1.25	24	26	-26
81	11	1.5	24	26	29
82	11	2	24	26	-29
82.5	11	2.25	-24	-26	29
83	11	2.5	25	27	29
84	11	3	23	25	28
85	11	3.5	25	25	27
86	11	4	24	26	29
88	12	1	25	25	-29
89	12	1.5	-25	-25	30
90	12	2	-25	0	29
92	12	3	0	0	28
93	12	3.5	25	0	-28
94	12	4	26	0	-28
95	12	4.5	25	28	-28
96	13	1	26	31	0
97	13	1.5	-26	30	0
98	13	2	26	29	0
99	13	2.5	28	28	0
100	13	3	-28	31	0
101	13	3.5	27	-31	0
102	13	4	28	30	0
103	13	4.5	28	30	0
104.5	14	1.25	27	31	0
105	14	1.5	25	32	0
106	14	2	26	28	0
107	14	2.5	28	28	0
108	14	3	27	29	0
110	14	4	28	30	0
112	15	1	25	0	29
114	15	2	21	0	30
115	15	2.5	25	0	29
116.5	15	3.25	25	0	29
117	15	3.5	25	0	29
118	15	4	25	0	29
119	15	4.5	23	0	30
120	16	1	24	0	28
121	16	1.5	26	0	28
122	16	2	25	0	29
124	16	3	25	0	29
125	16	3.5	25	0	-29
126	16	4	28	0	0
127	16	4.5	27	0	27
128	17	1	26	0	28
129	17	1.5	25	0	29
130	17	2	28	0	30
131.5	17	2.75	27	0	29
132	17	3	26	0	28
134	17	4	25	0	29
135	17	4.5	25	0	32
136.5	18	1.25	26	0	30
137	18	1.5	27	0	29
138	18	2	28	0	30
139	18	2.5	30	0	32
140	18	3	29	0	-32
141	18	3.5	-29	0	31
142	18	4	25	0	32
143	18	4.5	-25	27	29
144	19	1	0	27	29
145.5	19	1.75	0	26	29
146	19	2	0	27	25
147	19	2.5	0	28	32
148	19	3	0	26	31
150	19	4	0	26	31
151	19	4.5	0	27	32
152.5	20	1.25	0	27	32
153	20	1.5	0	27	29
154	20	2	0	26	29
155	20	2.5	0	27	29
156	20	3	0	28	30
157.5	20	3.75	0	28	30
158	20	4	0	26	29
159	20	4.5	0	27	29
160	21	1	0	26	28
162	21	2	0	24	29
163	21	2.5	27	29	25
164	21	3	27	29	32
165.5	21	3.75	26	29	33
166	21	4	27	25	32
167	21	4.5	28	25	32
168	22	1	26	29	31
170	22	2	26	29	31
171	22	2.5	26	31	33
172.5	22	3.25	26	31	33
173	22	3.5	26	31	33
174	22	4	26	30	33
175	22	4.5	26	29	26
176	23	1	25	29	27
178	23	2	-25	30	28
180	23	3	0	29	26
182	23	4	23	27	25
184	24	1	24	29	29
186	24	2	25	-29	-29
187	24	2.5	-25	-29	28
187.5	24	2.75	-25	-29	27
188	24	3	26	-29	26
190	24	4	22	-29	-26
192	25	1	22	29	25
*-	*-	*-	*-	*-	*-
