**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	26	26	0
6	1	2.5	25	-26	0
7	1	2.75	24	-26	0
8	2	1	23	27	0
12	2	2	23	28	0
16	3	1	22	29	33
20	3	2	22	31	-33
24	4	1	25	30	34
28	4	2	26	30	35
32	5	1	22	29	36
36	5	2	0	-29	38
38	5	2.5	22	27	-38
40	6	1	26	28	37
42	6	1.5	-26	-28	37
43	6	1.75	27	29	-37
44	6	2	28	30	-37
46	6	2.5	29	31	36
47	6	2.75	-29	-31	35
48	7	1	30	32	34
50	7	1.5	31	33	33
53	7	2.25	29	-33	-33
54	7	2.5	30	32	37
56	8	1	28	33	-37
57	8	1.25	-28	-33	36
58	8	1.5	29	31	36
60	8	2	26	30	-36
62	8	2.5	-26	-30	35
64	9	1	0	29	36
66	9	1.5	27	-29	-36
69	9	2.25	26	-29	0
70	9	2.5	25	-29	0
72	10	1	24	0	38
75	10	1.75	23	0	-38
76	10	2	22	0	-38
78	10	2.5	21	0	37
80	11	1	22	31	36
82	11	1.5	24	-31	-36
84	11	2	-24	-31	35
85	11	2.25	25	-31	-35
86	11	2.5	26	30	-35
88	12	1	24	29	36
90	12	1.5	22	-29	38
92	12	2	23	28	-38
93	12	2.25	-23	-28	37
94	12	2.5	-23	-28	39
96	13	1	22	29	-39
97	13	1.25	-22	-29	38
98	13	1.5	-22	31	37
99	13	1.75	-22	-31	36
100	13	2	0	-31	35
101	13	2.25	0	30	-35
102	13	2.5	0	32	37
105	14	1.25	0	31	36
106	14	1.5	0	30	38
107	14	1.75	0	29	-38
108	14	2	0	28	37
110	14	2.5	0	27	-37
111	14	2.75	0	28	-37
112	15	1	22	29	33
114	15	1.5	-22	31	-33
115	15	1.75	-22	-31	34
116	15	2	26	30	35
118	15	2.5	27	29	36
120	16	1	25	-29	-36
121	16	1.25	-25	-29	35
122	16	1.5	26	28	33
124	16	2	24	29	-33
125	16	2.25	-24	-29	34
126	16	2.5	25	27	33
127	16	2.75	-25	-27	32
127.5	16	2.875	-25	-27	31
128	17	1	26	28	30
131	17	1.75	27	29	-30
132	17	2	28	30	0
135	17	2.75	29	-30	0
136	18	1	30	26	35
140	18	2	26	0	-35
142	18	2.5	-26	0	36
144	19	1	0	28	37
148	19	2	27	29	38
152	20	1	28	30	37
154	20	1.5	-28	32	37
156	20	2	29	31	-37
158	20	2.5	-29	-31	36
160	21	1	26	30	37
164	21	2	-26	-30	35
166	21	2.5	22	29	36
168	22	1	-22	31	-36
