**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	18	0	0
1	1	2	-18	31	33
2	1	3	-18	32	34
4	2	1	18	0	0
4.5	2	1.5	-18	0	36
5	2	2	-18	0	34
5.75	2	2.75	-18	0	36
6	2	3	-18	0	32
6.5	2	3.5	-18	34	-32
7	2	4	-18	32	32
7.75	2	4.75	-18	33	-32
8	3	1	18	34	0
8.25	3	1.25	-18	35	0
8.5	3	1.5	-18	36	0
8.75	3	1.75	-18	35	0
9	3	2	-18	34	0
9.25	3	2.25	-18	33	0
9.5	3	2.5	-18	32	0
9.75	3	2.75	-18	31	0
10	3	3	-18	32	0
11	3	4	-18	32	0
11.5	3	4.5	-18	-32	31
12	4	1	18	0	32
13	4	2	-18	0	32
13.5	4	2.5	-18	0	33
14	4	3	-18	0	34
15.5	4	4.5	-18	35	0
16	5	1	18	36	0
16.5	5	1.5	-18	36	0
16.75	5	1.75	-18	35	0
17	5	2	-18	34	0
17.5	5	2.5	-18	33	0
18	5	3	-18	34	0
19	5	4	-18	32	36
20	6	1	21	0	37
21	6	2	-21	35	-37
22	6	3	-21	37	0
22.5	6	3.5	-21	-37	39
23	6	4	-21	-37	37
23.75	6	4.75	-21	-37	39
24	7	1	21	0	35
24.5	7	1.5	-21	39	-35
25	7	2	-21	37	35
25.75	7	2.75	-21	39	-35
26	7	3	-21	35	0
26.5	7	3.5	-21	-35	37
27	7	4	-21	35	35
27.75	7	4.75	-21	-35	36
28	8	1	21	0	37
28.25	8	1.25	-21	0	38
28.5	8	1.5	-21	37	39
28.75	8	1.75	-21	-37	38
29	8	2	-21	35	37
29.25	8	2.25	-21	-35	36
29.5	8	2.5	-21	-35	35
29.75	8	2.75	-21	36	34
30	8	3	-21	37	35
30.25	8	3.25	-21	38	-35
30.5	8	3.5	-21	39	-35
30.75	8	3.75	-21	38	-35
31	8	4	-21	37	-35
31.25	8	4.25	-21	36	34
31.5	8	4.5	-21	35	35
31.75	8	4.75	-21	34	36
32	9	1	21	35	37
32.75	9	1.75	-21	34	36
33	9	2	-21	34	36
33.75	9	2.75	-21	33	35
34	9	3	18	34	36
36	10	1	18	0	0
37.5	10	2.5	-18	0	29
38	10	3	-18	0	30
39	10	4	-18	0	30
39.5	10	4.5	-18	0	31
40	11	1	18	0	32
41.5	11	2.5	-18	31	33
42	11	3	-18	32	34
43	11	4	-18	32	34
43.5	11	4.5	-18	33	35
44	12	1	18	34	36
44.75	12	1.75	-18	33	35
45	12	2	-18	32	34
45.25	12	2.25	-18	31	33
45.5	12	2.5	-18	32	34
45.75	12	2.75	-18	33	31
46	12	3	-18	34	32
46.25	12	3.25	-18	35	33
46.5	12	3.5	-18	36	34
46.75	12	3.75	-18	35	33
47	12	4	-18	34	32
47.25	12	4.25	-18	33	31
47.5	12	4.5	-18	34	32
47.75	12	4.75	-18	32	30
48	13	1	22	33	31
49.5	13	2.5	-22	34	-31
50	13	3	19	35	0
50.5	13	3.5	-19	35	0
50.75	13	3.75	-19	34	0
51	13	4	-19	33	0
51.5	13	4.5	-19	-33	34
51.75	13	4.75	-19	32	-34
52	14	1	19	33	35
52.5	14	1.5	-19	-33	35
52.75	14	1.75	-19	-33	34
53	14	2	-19	33	33
53.5	14	2.5	-19	36	-33
53.75	14	2.75	-19	-36	32
54	14	3	-19	36	33
54.5	14	3.5	-19	36	-33
54.75	14	3.75	-19	35	34
55	14	4	-19	36	35
55.75	14	4.75	-19	35	-35
56	15	1	18	36	-35
57	15	2	-18	-36	34
58	15	3	21	35	35
59.5	15	4.5	-21	30	-35
60	16	1	20	31	0
60.5	16	1.5	-20	32	0
61	16	2	19	33	0
61.5	16	2.5	-19	-33	30
62	16	3	19	33	31
62.5	16	3.5	-19	34	32
63	16	4	-19	35	33
63.5	16	4.5	-19	36	-33
64	17	1	19	37	33
64.5	17	1.5	-19	-37	35
65	17	2	-19	-37	36
65.5	17	2.5	-19	-37	37
66	17	3	22	-37	38
67	17	4	-22	35	-38
68	18	1	20	36	-38
69	18	2	-20	-36	36
70	18	3	19	36	37
70.5	18	3.5	-19	36	-37
71	18	4	-19	35	-37
71.5	18	4.5	-19	34	-37
72	19	1	-19	35	37
72.5	19	1.5	-19	-35	37
73	19	2	-19	-35	37
73.5	19	2.5	-19	-35	38
74	19	3	17	0	36
75	19	4	-17	33	-36
76	20	1	18	34	0
77	20	2	-18	-34	36
78	20	3	21	-34	37
79	20	4	-21	34	-37
79.5	20	4.5	-21	33	-37
80	21	1	21	32	-37
81	21	2	-21	31	37
81.5	21	2.5	-21	-31	36
82	21	3	-21	30	35
82.25	21	3.25	-21	29	-35
82.5	21	3.5	-21	30	-35
82.75	21	3.75	-21	31	-35
83	21	4	-21	32	34
84	22	1	22	-32	33
85	22	2	-22	31	-33
86	22	3	18	32	32
87.5	22	4.5	-18	29	-32
88	23	1	18	30	0
88.5	23	1.5	-18	31	29
