**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	32
3	1	2.5	0	0	0	0	32
4	1	3	0	0	0	28	32
6	1	4	0	0	0	-28	32
7	1	4.5	0	0	0	28	-32
8	2	1	0	0	0	28	30
10	2	2	0	0	0	28	30
12	2	3	0	0	0	26	31
14	2	4	0	0	0	26	31
16	3	1	0	0	0	27	29
18	3	2	0	0	0	27	-29
20	3	3	0	0	0	25	-29
24	4	1	0	0	0	0	31
26	4	2	0	0	0	29	-31
28	4	3	0	0	0	-29	31
30	4	4	0	0	0	28	33
32	5	1	0	0	0	27	-33
33	5	1.5	0	0	0	-27	32
34	5	2	0	0	0	28	32
36	5	3	0	0	0	26	-32
38	5	4	0	0	0	-26	31
40	6	1	0	0	0	25	32
42	6	2	0	25	0	-25	-32
44	6	3	0	23	0	0	-32
46	6	4	0	21	0	28	-32
48	7	1	0	25	0	29	0
50	7	2	0	-25	0	30	32
52	7	3	0	24	0	31	33
54	7	4	0	25	0	29	34
56	8	1	0	26	0	28	35
58	8	2	0	24	0	29	33
60	8	3	0	25	0	27	32
62	8	4	0	24	0	28	33
64	9	1	0	22	0	29	31
66	9	2	0	23	0	27	32
68	9	3	0	24	0	26	33
70	9	4	0	22	0	-26	31
71	9	4.5	0	-22	0	27	-31
72	10	1	0	21	0	28	30
74	10	2	0	22	0	26	31
76	10	3	0	23	0	25	32
78	10	4	0	21	0	28	30
80	11	1	0	25	0	29	29
82	11	2	0	-25	0	30	32
84	11	3	0	24	0	31	33
86	11	4	0	23	0	32	34
88	12	1	0	26	0	-32	35
89	12	1.5	0	-26	0	31	-35
90	12	2	0	-26	0	31	-35
91	12	2.5	0	-26	0	30	34
92	12	3	0	25	0	32	34
94	12	4	0	-25	0	30	-34
95	12	4.5	0	26	0	-30	-34
96	13	1	0	27	25	29	-34
97	13	1.5	0	26	-25	-29	-34
98	13	2	0	25	-25	-29	-34
99	13	2.5	0	24	25	-29	-34
100	13	3	21	23	25	0	0
102	13	4	-21	23	25	0	0
103	13	4.5	21	-23	-25	0	0
104	14	1	21	25	23	0	0
106	14	2	21	25	23	0	0
108	14	3	19	26	24	0	0
110	14	4	19	26	-24	0	0
112	15	1	20	25	22	0	0
114	15	2	19	26	24	0	0
116	15	3	22	26	-24	0	0
118	15	4	-22	26	24	0	0
119	15	4.5	22	-26	-24	0	0
120	16	1	22	26	24	0	0
122	16	2	22	26	24	0	0
124	16	3	22	24	-24	0	0
126	16	4	-22	-24	26	29	0
127	16	4.5	22	-24	-26	-29	0
128	17	1	21	0	-26	30	0
129	17	1.5	-21	0	25	-30	0
130	17	2	20	22	25	29	32
132	17	3	19	23	-25	28	33
134	17	4	-19	21	24	26	35
136	18	1	18	22	25	29	34
138	18	2	-18	-22	-25	-29	36
140	18	3	0	22	-25	0	-36
141	18	3.5	0	-22	-25	0	35
142	18	4	18	-22	-25	29	34
143	18	4.5	-18	-22	-25	-29	33
144	19	1	21	0	0	30	32
146	19	2	19	0	0	30	35
148	19	3	20	0	0	29	34
150	19	4	18	0	0	-29	36
151	19	4.5	-18	0	0	28	-36
152	20	1	-18	0	0	27	-36
154	20	2	19	0	0	26	35
156	20	3	23	0	0	-26	34
157	20	3.5	-23	0	0	25	-34
158	20	4	-23	0	0	25	33
159	20	4.5	-23	0	0	-25	32
160	21	1	22	0	0	-25	33
162	21	2	-22	29	0	24	-33
164	21	3	18	-29	0	25	32
166	21	4	21	30	0	-25	-32
168	22	1	-21	30	0	28	0
169	22	1.5	22	-30	0	-28	0
170	22	2	23	-30	25	27	0
172	22	3	21	30	25	28	0
174	22	4	23	-30	25	-28	32
176	23	1	22	0	26	29	31
178	23	2	23	30	25	27	32
180	23	3	19	30	26	28	35
182	23	4	26	30	-26	-28	-35
183	23	4.5	-26	-30	27	29	34
184	24	1	-26	26	28	30	33
185	24	1.5	-26	-26	27	-30	32
186	24	2	24	-26	26	29	33
187	24	2.5	-24	-26	25	-29	-33
188	24	3	22	0	24	-29	-33
189	24	3.5	-22	0	-24	28	-33
189.5	24	3.75	-22	0	-24	27	-33
190	24	4	23	23	25	28	32
192	25	1	22	24	26	29	-32
194	25	2	-22	-24	-26	-29	31
195	25	2.5	-22	22	-26	-29	-31
196	25	3	18	22	25	0	32
198	25	4	-18	-22	-25	29	-32
200	26	1	0	26	0	30	35
202	26	2	0	-26	0	30	-35
203	26	2.5	0	26	0	-30	35
204	26	3	0	26	0	26	35
206	26	4	0	26	0	30	35
208	27	1	0	25	0	-30	34
210	27	2	0	24	0	31	33
212	27	3	0	22	0	-31	-33
213	27	3.5	0	-22	0	30	-33
214	27	4	0	24	0	29	36
215	27	4.5	0	-24	0	28	-36
216	28	1	0	25	0	27	-36
218	28	2	0	26	0	28	35
220	28	3	0	25	0	29	-35
221	28	3.5	0	-25	0	-29	34
222	28	4	0	-25	0	-29	34
223	28	4.5	0	-25	0	-29	33
224	29	1	21	0	25	30	35
228	29	3	-21	23	-25	30	0
232	30	1	23	-23	25	32	34
236	30	3	-23	21	-25	-32	35
238	30	4	-23	-21	-25	32	-35
240	31	1	22	24	26	-32	36
242	31	2	-22	-24	-26	31	-36
243	31	2.5	-22	-24	-26	30	-36
244	31	3	-22	22	-26	31	-36
248	32	1	18	22	25	32	34
251	32	2.5	19	-22	-25	-32	35
252	32	3	20	0	-25	-32	36
254	32	4	21	21	-25	-32	37
256	33	1	-21	23	-25	30	-37
258	33	2	20	-23	-25	-30	36
259	33	2.5	19	24	-25	-30	35
260	33	3	23	25	-25	-30	34
264	34	1	0	21	0	-30	33
266	34	2	19	-21	26	-30	-33
268	34	3	19	21	28	-30	-33
270	34	4	19	23	-28	-30	-33
271	34	4.5	-19	-23	27	-30	-33
272	35	1	21	-23	26	0	0
274	35	2	20	22	25	0	0
276	35	3	19	-22	-25	0	0
278	35	4	-19	21	24	28	33
280	36	1	18	22	25	27	34
282	36	2	21	23	-25	30	32
284	36	3	-21	21	0	-30	33
286	36	4	20	22	25	29	34
288	37	1	23	23	-25	27	-34
289	37	1.5	-23	-23	-25	-27	33
290	37	2	-23	-23	25	28	32
292	37	3	22	24	26	29	-32
294	37	4	-22	-24	-26	-29	31
296	38	1	0	23	25	27	32
298	38	2	23	-23	-25	-27	-32
299	38	2.5	-23	-23	-25	28	-32
300	38	3	22	0	24	29	0
302	38	4	21	0	23	30	0
304	39	1	22	0	24	26	0
306	39	2	-22	0	-24	29	0
308	39	3	23	0	25	-29	0
310	39	4	-23	0	-25	28	0
312	40	1	22	0	24	29	33
314	40	2	-22	26	-24	31	-33
316	40	3	-22	26	-24	-31	33
318	40	4	-22	-26	-24	30	33
319	40	4.5	-22	27	-24	-30	-33
320	41	1	0	28	0	30	32
322	41	2	0	21	0	30	32
324	41	3	0	-21	0	28	-32
325	41	3.5	0	-21	0	27	-32
326	41	4	0	24	0	28	33
327	41	4.5	0	-24	0	29	-33
328	42	1	0	23	0	30	32
330	42	2	0	24	0	28	33
332	42	3	0	22	0	-28	-33
333	42	3.5	0	-22	0	27	-33
333.5	42	3.75	0	-22	0	26	-33
334	42	4	0	-22	0	27	32
335	42	4.5	0	-22	0	-27	31
336	43	1	21	25	0	28	30
340	43	3	21	-25	0	0	-30
342	43	4	-21	-25	0	28	-30
344	44	1	22	0	24	26	0
347	44	2.5	-22	0	24	27	0
348	44	3	22	0	24	26	0
350	44	4	-22	0	24	29	0
352	45	1	23	0	25	-29	0
354	45	2	-23	0	-25	28	0
356	45	3	22	0	26	29	0
358	45	4	-22	0	-26	-29	31
360	46	1	0	0	0	25	30
362	46	2	0	0	0	29	31
365	46	3.5	0	0	0	28	30
366	46	4	0	0	0	28	29
367	46	4.5	0	0	0	-28	28
368	47	1	0	0	0	-28	29
370	47	2	25	0	0	27	-29
372	47	3	26	0	0	28	28
374	47	4	-26	0	0	28	35
375	47	4.5	24	0	0	-28	-35
376	48	1	24	0	0	31	33
378	48	2	25	0	0	29	34
380	48	3	26	0	0	28	35
382	48	4	24	0	0	29	33
384	49	1	23	25	28	30	32
386	49	2	21	-25	-28	-30	-32
388	49	3	-21	-25	-28	30	32
390	49	4	21	25	28	-30	-32
392	50	1	21	25	28	-30	-32
394	50	2	-21	-25	-28	30	32
396	50	3	-21	-25	-28	30	32
400	51	1	-21	23	28	-30	-32
404	51	3	19	-23	-28	30	33
406	51	4	-19	23	28	-30	-33
408	52	1	-19	23	28	-30	-33
410	52	2	19	-23	28	30	33
412	52	3	21	23	28	30	32
414	52	4	21	-23	-28	30	32
416	53	1	19	21	28	31	33
418	53	2	-19	28	-28	-31	-33
420	53	3	18	29	27	32	34
422	53	4	-18	-29	-27	32	-34
424	54	1	21	30	26	-32	35
426	54	2	-21	-30	-26	31	-35
427	54	2.5	-21	-30	-26	30	-35
428	54	3	22	29	-26	31	33
432	55	1	18	29	25	32	34
440	56	1	0	0	0	0	0
440	56	1	18	25	25	29	32
444	56	3	18	25	25	29	32
446	56	4	21	23	25	30	32
450	57	2	21	23	28	30	32
452	57	3	23	25	27	30	32
453	57	3.5	-23	24	-27	-30	-32
454	57	4	23	23	28	30	32
455	57	4.5	-23	22	-28	-30	-32
456	58	1	19	21	-28	30	33
457	58	1.5	-19	-21	27	-30	-33
458	58	2	-19	28	26	-30	-33
459	58	2.5	-19	-28	25	-30	-33
460	58	3	22	26	24	29	33
462	58	4	-22	29	24	-29	-33
464	59	1	18	-29	25	27	32
466	59	2	25	29	-25	-27	-32
468	59	3	-25	-29	27	0	-32
469	59	3.5	-25	28	-27	0	-32
470	59	4	25	27	-27	0	-32
471	59	4.5	-25	26	-27	0	-32
472	60	1	25	25	27	29	0
476	60	3	22	29	26	31	33
478	60	4	-22	29	-26	-31	-33
480	61	1	19	28	26	-31	35
482	61	2	-19	26	-26	30	-35
483	61	2.5	-19	-26	-26	29	-35
484	61	3	19	28	-26	30	-35
486	61	4	-19	-28	-26	28	-35
487	61	4.5	-19	29	-26	-28	-35
488	62	1	0	30	28	-28	32
489	62	1.5	0	-30	-28	29	-32
490	62	2	0	-30	-28	30	-32
491	62	2.5	0	-30	-28	31	-32
492	62	3	0	0	27	32	32
494	62	4	0	0	26	31	33
498	63	2	0	0	29	30	32
499	63	2.5	0	0	-29	29	31
500	63	3	0	0	-29	30	32
502	63	4	0	0	28	-30	-32
504	64	1	22	26	29	31	31
507	64	2.5	22	26	28	-31	-31
508	64	3	22	29	27	0	-31
509	64	3.5	-22	-29	26	0	-31
510	64	4	22	29	26	0	-31
512	65	1	24	29	-26	0	0
514	65	2	23	28	25	28	0
516	65	3	24	31	26	-28	0
518	65	4	22	-31	-26	29	31
520	66	1	21	30	0	30	32
522	66	2	-21	23	0	28	33
524	66	3	0	24	0	29	-33
526	66	4	0	23	0	30	32
528	67	1	0	22	0	31	31
530	67	2	0	-22	0	-31	33
531	67	2.5	0	23	0	30	-33
532	67	3	0	24	0	29	-33
533	67	3.5	0	-24	0	28	-33
534	67	4	0	25	0	30	32
536	68	1	0	26	0	-30	31
537	68	1.5	0	-26	0	29	-31
538	68	2	0	27	0	29	30
539	68	2.5	0	-27	0	-29	29
540	68	3	0	26	0	-29	30
542	68	4	19	-26	0	28	-30
544	69	1	22	24	0	29	29
546	69	2	-22	-24	26	-29	-29
547	69	2.5	21	-24	-26	-29	-29
548	69	3	20	22	29	0	-29
549	69	3.5	19	-22	-29	0	-29
550	69	4	18	25	-29	0	-29
551	69	4.5	-18	-25	28	0	-29
552	70	1	-18	-25	27	0	0
553	70	1.5	-18	24	26	0	0
554	70	2	21	23	25	0	0
555	70	2.5	-21	22	-25	0	0
556	70	3	-21	21	26	0	0
557	70	3.5	20	-21	-26	0	0
558	70	4	18	25	27	0	0
560	71	1	19	24	28	0	0
562	71	2	20	22	29	0	0
564	71	3	19	23	-29	0	0
565	71	3.5	-19	-23	28	0	0
566	71	4	-19	-23	28	0	0
567	71	4.5	-19	-23	27	0	0
568	72	1	0	22	29	0	31
572	72	3	22	0	26	29	-31
576	73	1	18	25	27	29	32
580	73	3	21	23	28	30	32
584	74	1	19	-23	-28	30	33
586	74	2	-19	23	-28	-30	-33
588	74	3	22	22	29	31	33
592	75	1	23	25	27	30	-33
594	75	2	-23	-25	-27	-30	32
596	75	3	23	23	27	-30	32
600	76	1	19	23	26	30	33
604	76	3	-19	0	-26	-30	35
608	77	1	23	25	0	30	-35
612	77	3	-23	-25	25	-30	34
