**absq	**bar	**beat	**b7	**b7
0	1	1	25	36
2	1	3	-25	36
3	1	4	-25	36
4	2	1	25	36
6.5	2	3.5	-25	34
7	2	4	-25	34
7.5	2	4.5	-25	34
8	3	1	25	34
10	3	3	-25	32
10.5	3	3.5	-25	33
11	3	4	-25	34
11.5	3	4.5	-25	35
12	4	1	24	36
12.5	4	1.5	-24	35
13	4	2	-24	35
13.5	4	2.5	-24	35
14	4	3	-24	35
16	5	1	20	34
20	6	1	20	0
21	6	2	-20	34
22	6	3	-20	34
23	6	4	-20	34
24	7	1	20	34
27	7	4	-20	34
28	8	1	23	34
30	8	3	-23	37
32	9	1	25	-37
33	9	2	-25	36
34	9	3	24	36
34.5	9	3.5	-24	37
34.75	9	3.75	-24	38
35	9	4	-24	35
36	10	1	17	35
40	11	1	20	34
44	12	1	24	0
45	12	2	-24	33
46	12	3	-24	33
46.5	12	3.5	-24	33
47	12	4	-24	33
47.5	12	4.5	-24	34
48	13	1	28	35
49	13	2	-28	35
50	13	3	26	-35
51	13	4	-26	34
51.5	13	4.5	-26	35
52	14	1	25	36
54	14	3	-25	36
56	15	1	25	34
59	15	4	-25	32
60	16	1	23	32
61	16	2	-23	32
61.5	16	2.5	-23	32
62	16	3	-23	32
63	16	4	-23	35
64	17	1	22	-35
65	17	2	-22	36
65.25	17	2.25	-22	33
65.5	17	2.5	-22	34
65.75	17	2.75	-22	31
66	17	3	22	32
66.25	17	3.25	-22	29
66.5	17	3.5	-22	30
68	18	1	21	28
68.25	18	1.25	-21	29
68.5	18	1.5	-21	30
68.75	18	1.75	-21	31
69	18	2	23	32
69.25	18	2.25	-23	31
69.5	18	2.5	-23	32
69.75	18	2.75	-23	28
70	18	3	22	29
70.25	18	3.25	-22	30
70.5	18	3.5	-22	31
70.75	18	3.75	-22	32
71	18	4	-22	33
71.25	18	4.25	-22	32
71.5	18	4.5	-22	33
71.75	18	4.75	-22	29
72	19	1	22	30
72.25	19	1.25	-22	31
72.5	19	1.5	-22	32
72.75	19	1.75	-22	33
73	19	2	-22	34
73.25	19	2.25	-22	33
73.5	19	2.5	-22	34
73.75	19	2.75	-22	32
74	19	3	-22	33
74.25	19	3.25	-22	34
74.5	19	3.5	-22	35
74.75	19	3.75	-22	36
75	19	4	-22	35
75.25	19	4.25	-22	36
75.5	19	4.5	-22	34
75.75	19	4.75	-22	35
76	20	1	22	34
76.25	20	1.25	-22	35
76.5	20	1.5	-22	33
76.75	20	1.75	-22	34
77	20	2	-22	33
77.25	20	2.25	-22	34
77.5	20	2.5	-22	32
78	20	3	15	33
80	21	1	18	32
84	22	1	24	0
85	22	2	-24	33
86	22	3	-24	33
86.5	22	3.5	-24	33
87	22	4	-24	33
87.5	22	4.5	-24	34
88	23	1	28	35
89	23	2	-28	35
90	23	3	26	-35
91	23	4	-26	34
91.5	23	4.5	-26	35
92	24	1	25	36
94	24	3	-25	36
96	25	1	25	32
99	25	4	-25	29
100	26	1	-25	29
101	26	2	-25	29
101.5	26	2.5	-25	30
102	26	3	23	30
103	26	4	-23	35
104	27	1	22	35
105	27	2	-22	36
105.25	27	2.25	-22	35
105.5	27	2.5	-22	34
105.75	27	2.75	-22	33
106	27	3	-22	32
106.25	27	3.25	-22	31
106.5	27	3.5	-22	32
106.75	27	3.75	-22	29
107	27	4	-22	30
108	28	1	21	28
108.25	28	1.25	-21	29
108.5	28	1.5	-21	28
108.75	28	1.75	-21	29
109	28	2	-21	30
109.25	28	2.25	-21	31
109.5	28	2.5	-21	30
109.75	28	2.75	-21	31
110	28	3	23	32
110.25	28	3.25	-23	33
110.5	28	3.5	-23	32
110.75	28	3.75	-23	31
111	28	4	-23	32
111.25	28	4.25	-23	31
111.5	28	4.5	-23	32
111.75	28	4.75	-23	28
112	29	1	22	29
112.25	29	1.25	-22	30
112.5	29	1.5	-22	29
112.75	29	1.75	-22	30
113	29	2	-22	31
113.25	29	2.25	-22	32
113.5	29	2.5	-22	31
113.75	29	2.75	-22	32
114	29	3	22	33
114.25	29	3.25	-22	34
114.5	29	3.5	-22	33
114.75	29	3.75	-22	32
115	29	4	-22	33
115.25	29	4.25	-22	32
115.5	29	4.5	-22	33
115.75	29	4.75	-22	29
116	30	1	21	30
116.25	30	1.25	-21	31
116.5	30	1.5	-21	30
116.75	30	1.75	-21	31
117	30	2	-21	32
117.25	30	2.25	-21	33
117.5	30	2.5	-21	32
117.75	30	2.75	-21	33
118	30	3	20	34
118.25	30	3.25	-20	35
118.5	30	3.5	-20	34
118.75	30	3.75	-20	33
119	30	4	-20	34
119.25	30	4.25	-20	33
119.5	30	4.5	-20	34
119.75	30	4.75	-20	32
120	31	1	22	33
120.25	31	1.25	-22	34
120.5	31	1.5	-22	35
120.75	31	1.75	-22	36
121	31	2	-22	33
121.25	31	2.25	-22	34
121.5	31	2.5	-22	33
121.75	31	2.75	-22	34
122	31	3	-22	32
123	31	4	-22	33
124	32	1	18	32
128	33	1	0	0
128	33	1	18	32
131	33	4	-18	32
131.5	33	4.5	-18	32
132	34	1	18	34
133.5	34	2.5	-18	32
134	34	3	-18	32
135	34	4	-18	29
136	35	1	17	-29
137	35	2	-17	28
137.5	35	2.5	-17	27
138	35	3	-17	28
140	36	1	20	27
144	37	1	20	29
145	37	2	-20	29
146	37	3	-20	29
147	37	4	-20	29
147.5	37	4.5	-20	29
148	38	1	20	31
150	38	3	23	-31
151	38	4	-23	32
152	39	1	21	30
153.5	39	2.5	-21	28
