**absq	**bar	**beat	**b7	**b7
8	2	1	30	0
10	2	2	26	0
11	2	2.5	33	0
12	2	3	32	0
13	2	3.5	30	0
14	2	4	33	0
15.5	2	4.75	32	0
16	3	1	31	26
18	3	2	30	28
19	3	2.5	-30	28
20	3	3	0	29
21	3	3.5	0	30
22	3	4	0	28
24	4	1	0	28
26	4	2	30	-28
29	4	3.5	29	0
30	4	4	29	0
32	5	1	30	0
34	5	2	30	28
36	5	3	29	-28
37	5	3.5	-29	27
38	5	4	-29	27
40	6	1	25	28
42	6	2	-25	32
44	6	3	0	32
46	6	4	29	-32
47	6	4.5	-29	31
48	7	1	28	30
49	7	1.5	-28	29
50	7	2	-28	30
51	7	2.5	27	-30
52	7	3	26	29
54	7	4	26	29
56	8	1	30	-29
58	8	2	-30	28
60	8	3	-30	27
64	9	1	30	26
68	9	3	0	0
72	10	1	0	0
80	11	1	0	0
82	11	2	0	30
84	11	3	0	32
88	12	1	0	31
90	12	2	0	30
94	12	4	0	29
96	13	1	0	30
98	13	2	30	-30
100	13	3	31	0
101	13	3.5	31	0
102	13	4	30	0
103	13	4.5	28	0
104	14	1	29	0
106	14	2	28	0
107	14	2.5	-28	30
108	14	3	0	31
109	14	3.5	0	31
110	14	4	0	30
111	14	4.5	0	28
112	15	1	0	29
114	15	2	0	28
116	15	3	0	0
120	16	1	0	0
122	16	2	32	0
126	16	4	31	0
128	17	1	30	0
132	17	3	30	26
134	17	4	29	-26
136	18	1	28	-26
138	18	2	-28	27
140	18	3	-28	28
142	18	4	27	-28
144	19	1	26	28
145.5	19	1.75	25	-28
146	19	2	24	28
148	19	3	25	28
152	20	1	0	28
154	20	2	0	28
156	20	3	0	28
157	20	3.5	0	29
158	20	4	28	30
159	20	4.5	-28	31
160	21	1	28	32
161	21	1.5	29	-32
162	21	2	30	-32
163	21	2.5	30	-32
164	21	3	29	-32
166	21	4	29	25
168	22	1	0	25
169	22	1.5	25	-25
170	22	2	27	32
171	22	2.5	27	-32
172	22	3	26	30
174	22	4	27	30
176	23	1	0	0
178	23	2	0	30
182	23	4	0	31
184	24	1	0	30
188	24	3	0	30
190	24	4	0	30
192	25	1	0	28
195	25	2.5	0	27
196	25	3	0	26
198	25	4	0	27
199	25	4.5	30	-27
200	26	1	30	0
201	26	1.5	28	0
202	26	2	29	0
204	26	3	30	0
206	26	4	31	0
207	26	4.5	33	0
209	27	1.5	32	0
211	27	2.5	31	0
212	27	3	30	0
216	28	1	30	0
219	28	2.5	-30	30
220	28	3	0	30
221	28	3.5	28	31
222	28	4	29	32
223	28	4.5	25	-32
224	29	1	28	33
225	29	1.5	26	-33
226	29	2	30	32
228	29	3	26	31
230	29	4	28	32
231	29	4.5	-28	31
232	30	1	-28	30
233	30	1.5	29	29
234	30	2	30	28
235	30	2.5	31	-28
236	30	3	32	-28
238	30	4	25	30
240	31	1	29	26
241.5	31	1.75	29	-26
242	31	2	29	-26
244	31	3	-29	30
245	31	3.5	28	-30
246	31	4	27	-30
248	32	1	26	30
*-	*-	*-	*-	*-
