**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	159	1	0	0	0	0	32
4	159	3	0	0	0	28	30
8	160	1	0	0	0	26	31
11	160	2.5	0	0	0	-26	30
12	160	3	0	0	0	27	29
14	160	4	0	0	0	-27	31
15	160	4.5	0	0	0	26	-31
16	161	1	0	0	0	25	34
18	161	2	0	0	0	24	33
20	161	3	0	0	0	27	32
21	161	3.5	0	0	0	-27	31
22	161	4	0	0	0	26	31
24	162	1	0	0	0	25	-31
25	162	1.5	0	0	0	-25	30
26	162	2	0	0	0	28	30
27	162	2.5	0	0	0	-28	29
27.5	162	2.75	0	0	0	-28	28
28	162	3	0	0	25	-28	29
30	162	4	0	0	-25	27	29
32	163	1	21	0	23	28	28
34	163	2	-21	0	-23	-28	32
36	163	3	19	0	24	0	33
38	163	4	-19	0	-24	28	-33
39	163	4.5	-19	0	23	-28	-33
40	164	1	20	0	22	29	31
42	164	2	-20	0	24	29	-31
43	164	2.5	19	0	-24	-29	-31
44	164	3	18	0	27	-29	0
45	164	3.5	-18	0	-27	27	0
46	164	4	17	0	26	28	31
48	165	1	20	0	25	29	32
49	165	1.5	-20	0	24	-29	-32
50	165	2	19	0	24	28	33
52	165	3	18	0	-24	27	34
54	165	4	18	0	23	25	34
56	166	1	17	28	24	26	33
58	166	2	-17	-28	-24	-26	35
59	166	2.5	-17	-28	-24	27	-35
60	166	3	17	26	0	28	-35
61	166	3.5	-17	-26	0	-28	34
62	166	4	-17	-26	24	-28	33
63	166	4.5	-17	-26	-24	-28	32
64	167	1	20	27	-24	29	31
66	167	2	18	-27	25	-29	34
67	167	2.5	19	26	-25	-29	-34
68	167	3	20	25	22	29	-34
69	167	3.5	21	-25	-22	-29	-34
70	167	4	22	24	-22	-29	33
72	168	1	20	27	0	-29	32
73	168	1.5	-20	-27	0	-29	31
74	168	2	17	26	24	28	31
76	168	3	21	25	25	28	-31
78	168	4	-21	25	28	-28	30
80	169	1	17	24	26	-28	31
83	169	2.5	-17	-24	27	-28	-31
84	169	3	-17	-24	28	26	-31
86	169	4	-17	-24	28	-26	-31
87	169	4.5	-17	-24	-28	27	-31
88	170	1	-17	-24	26	28	-31
104	172	1	0	0	0	31	0
108	172	3	24	0	0	29	0
110	172	4	-24	0	0	28	0
112	173	1	22	0	0	29	0
114	173	2	21	0	0	30	0
116	173	3	22	24	0	31	0
119	173	4.5	23	-24	0	-31	0
120	174	1	24	22	0	-31	0
122	174	2	25	21	0	30	0
124	174	3	-25	22	0	29	0
125	174	3.5	24	-22	0	-29	0
126	174	4	24	-22	0	-29	0
127	174	4.5	-24	23	0	-29	0
128	175	1	-24	24	0	28	0
130	175	2	23	25	0	-28	0
132	175	3	24	24	28	26	0
134	175	4	17	24	-28	-26	0
135	175	4.5	18	-24	-28	27	0
136	176	1	19	-24	26	28	0
137	176	1.5	20	-24	-26	-28	0
138	176	2	21	23	25	-28	0
140	176	3	17	24	26	-28	35
143	176	4.5	-17	25	27	-28	-35
144	177	1	0	26	28	0	33
146	177	2	0	27	29	0	32
148	177	3	0	26	-29	24	33
149	177	3.5	0	-26	28	-24	-33
150	177	4	0	-26	28	-24	-33
151	177	4.5	0	-26	-28	-24	34
152	178	1	0	0	-28	26	35
154	178	2	0	0	27	25	36
156	178	3	0	0	28	26	-36
157	178	3.5	0	0	-28	-26	35
158	178	4	0	24	-28	-26	35
159	178	4.5	0	-24	27	27	-35
160	179	1	0	26	26	28	-35
162	179	2	0	27	25	29	34
164	179	3	0	28	24	-29	33
165	179	3.5	0	-28	-24	28	-33
166	179	4	0	-28	26	28	31
168	180	1	0	29	25	-28	32
170	180	2	0	-29	25	27	32
172	180	3	21	28	-25	28	30
173	180	3.5	-21	-28	24	-28	-30
174	180	4	-21	-28	23	25	-30
175	180	4.5	-21	-28	22	-25	-30
176	181	1	19	-28	21	26	31
178	181	2	18	27	22	27	32
180	181	3	19	26	21	28	31
181	181	3.5	-19	-26	-21	-28	30
182	181	4	-19	-26	28	-28	33
183	181	4.5	20	25	-28	-28	-33
183.5	181	4.75	-20	24	-28	-28	-33
184	182	1	21	23	-28	-28	32
185	182	1.5	-21	-23	27	-28	-32
186	182	2	17	24	26	-28	31
188	182	3	21	25	25	-28	-31
190	182	4	-21	-25	28	-28	30
192	183	1	17	24	26	28	31
*-	*-	*-	*-	*-	*-	*-	*-
