**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	0	32	0
2	1	1.5	0	34	0
3.5	1	1.875	0	33	0
4	1	2	0	32	36
5	1	2.25	0	32	-36
6	1	2.5	0	31	38
7	1	2.75	0	29	-38
7.5	1	2.875	0	-29	37
8	2	1	0	0	36
9	2	1.25	29	0	36
10	2	1.5	30	0	35
11	2	1.75	31	0	33
12	2	2	32	0	0
13	2	2.25	30	32	0
14	2	2.5	29	33	0
15	2	2.75	-29	34	36
16	3	1	28	35	37
17.5	3	1.375	-28	36	38
18	3	1.5	0	37	39
19	3	1.75	0	35	37
20	3	2	0	-35	36
21	3	2.25	0	34	-36
22	3	2.5	0	35	35
23	3	2.75	28	-35	-35
24	4	1	29	0	0
25	4	1.25	30	32	0
26	4	1.5	31	33	0
27	4	1.75	29	34	36
28	4	2	28	35	37
29	4	2.25	-28	33	-37
29.5	4	2.375	29	-33	38
30	4	2.5	30	32	39
31	4	2.75	-30	35	37
31.5	4	2.875	31	-35	-37
32	5	1	32	-35	36
33	5	1.25	-32	34	-36
34	5	1.5	28	35	35
35	5	1.75	-28	35	-35
37	5	2.25	0	34	39
38	5	2.5	0	33	-39
39	5	2.75	0	-33	38
40	6	1	0	32	37
41	6	1.25	0	33	-37
42	6	1.5	0	31	36
43	6	1.75	0	32	37
44	6	2	0	33	35
45	6	2.25	0	-33	36
46	6	2.5	0	32	37
47	6	2.75	0	35	-37
48	7	1	0	-35	36
49	7	1.25	0	34	39
50	7	1.5	0	33	-39
51	7	1.75	0	-33	38
52	7	2	0	32	39
53	7	2.25	28	-32	37
55	7	2.75	27	32	36
56	8	1	26	-32	35
57	8	1.25	-26	31	33
58	8	1.5	25	30	34
59	8	1.75	26	-30	35
60	8	2	24	29	-35
61	8	2.25	25	30	34
62	8	2.5	26	28	35
63	8	2.75	-26	29	-35
64	9	1	25	30	0
65	9	1.25	28	-30	32
66	9	1.5	-28	29	33
67	9	1.75	27	32	34
68	9	2	26	-32	35
69	9	2.25	-26	31	-35
70	9	2.5	25	32	34
72	10	1	32	0	0
73	10	1.25	32	0	0
74	10	1.5	32	0	36
75	10	1.75	29	0	36
75.5	10	1.875	30	0	-36
76	10	2	31	0	36
77	10	2.25	-31	0	33
77.5	10	2.375	-31	0	34
78	10	2.5	31	33	35
79	10	2.75	-31	33	-35
80	11	1	0	33	35
81	11	1.25	0	31	-35
81.5	11	1.375	0	32	-35
82	11	1.5	31	33	0
