**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	0	1	0	0	28	0	0
4	0	2	0	28	-28	0	0
6	0	2.5	0	-28	28	0	0
8	1	1	28	-28	26	0	0
10	1	1.5	-28	28	-26	0	0
12	1	2	-28	26	24	0	35
14	1	2.5	28	-26	-24	0	-35
16	2	1	26	24	28	0	-35
18	2	1.5	-26	-24	-28	0	35
20	2	2	24	28	28	0	33
22	2	2.5	-24	-28	31	0	-33
24	3	1	27	29	-31	0	31
25	3	1.25	-27	-29	30	0	-31
26	3	1.5	-27	-29	29	0	-31
27	3	1.75	26	-29	28	0	-31
28	3	2	25	27	29	0	34
30	3	2.5	-25	-27	30	0	-34
32	4	1	24	28	31	35	33
35	4	1.75	-24	-28	-31	-35	31
36	4	2	-24	26	0	-35	31
38	4	2.5	-24	-26	28	35	-31
39	4	2.75	-24	24	-28	-35	-31
40	5	1	-24	24	29	33	0
42	5	1.5	-24	-24	28	-33	31
44	5	2	-24	0	26	31	35
46	5	2.5	-24	24	28	-31	-35
47	5	2.75	-24	-24	-28	-31	36
48	6	1	21	28	-28	32	37
50	6	1.5	-21	-28	27	-32	38
51	6	1.75	-21	-28	26	-32	-38
52	6	2	-21	-28	25	-32	-38
54	6	2.5	-21	-28	-25	-32	37
56	7	1	24	26	0	33	38
58	7	1.5	-24	-26	24	31	-38
59	7	1.75	-24	-26	-24	32	-38
60	7	2	-24	24	28	33	-38
61	7	2.25	-24	-24	-28	34	-38
62	7	2.5	-24	-24	-28	35	-38
63	7	2.75	-24	-24	29	-35	-38
64	8	1	0	21	30	-35	0
66	8	1.5	0	-21	31	34	0
67	8	1.75	0	-21	-31	33	0
68	8	2	25	-21	-31	32	0
70	8	2.5	-25	-21	30	-32	0
72	9	1	22	24	31	31	0
74	9	1.5	-22	26	30	-31	31
75	9	1.75	-22	-26	29	-31	-31
76	9	2	24	-26	28	-31	33
78	9	2.5	-24	25	31	-31	-33
79	9	2.75	-24	24	-31	-31	34
80	10	1	21	25	-31	0	35
82	10	1.5	-21	-25	30	0	-35
84	10	2	22	0	31	33	31
86	10	2.5	-22	24	33	-33	38
88	11	1	24	26	-33	-33	-38
89	11	1.25	-24	-26	32	-33	-38
90	11	1.5	-24	-26	31	33	37
91	11	1.75	-24	27	-31	-33	36
92	11	2	21	28	-31	32	37
93	11	2.25	-21	-28	-31	-32	36
94	11	2.5	-21	-28	30	-32	35
95	11	2.75	-21	-28	-30	-32	34
96	12	1	0	24	31	31	33
98	12	1.5	22	31	24	-31	-33
99	12	1.75	-22	-31	-24	-31	31
100	12	2	24	-31	26	0	35
102	12	2.5	-24	30	-26	33	-35
103	12	2.75	-24	29	27	-33	-35
104	13	1	21	30	28	-33	-35
106	13	1.5	-21	-30	-28	32	-35
108	13	2	0	31	24	33	0
110	13	2.5	22	30	31	31	0
111	13	2.75	-22	29	-31	-31	0
112	14	1	24	28	-31	33	0
114	14	1.5	-24	26	30	-33	35
115	14	1.75	-24	-26	29	34	-35
116	14	2	21	25	30	35	-35
118	14	2.5	-21	-25	-30	-35	35
120	15	1	0	24	26	31	-35
122	15	1.5	24	22	33	38	36
124	15	2	26	24	-33	-38	35
126	15	2.5	-26	-24	-33	37	-35
127	15	2.75	27	-24	-33	36	-35
128	16	1	28	21	32	37	35
132	16	2	24	0	31	38	33
134	16	2.5	-24	22	-31	31	36
136	17	1	-24	24	-31	33	35
138	17	1.5	-24	-24	29	-33	38
139	17	1.75	-24	25	-29	34	-38
140	17	2	0	26	28	35	-38
141	17	2.25	0	-26	-28	-35	37
142	17	2.5	0	27	31	31	36
144	18	1	0	26	-31	33	-36
146	18	1.5	0	-26	30	-33	35
147	18	1.75	0	-26	29	-33	34
148	18	2	0	-26	30	-33	35
152	19	1	0	27	29	31	36
156	19	2	0	25	0	32	-36
158	19	2.5	25	27	29	-32	-36
160	20	1	-25	-27	-29	29	0
162	20	1.5	25	-27	-29	-29	36
164	20	2	22	26	31	29	-36
166	20	2.5	-22	29	-31	-29	36
168	21	1	22	-29	-31	31	33
170	21	1.5	-22	-29	30	-31	-33
171	21	1.75	-22	-29	29	-31	-33
172	21	2	24	26	28	-31	33
174	21	2.5	-24	-26	-28	30	-33
175	21	2.75	-24	-26	-28	29	-33
176	22	1	-24	26	0	28	35
178	22	1.5	23	-26	28	-28	-35
179	22	1.75	22	-26	-28	-28	-35
180	22	2	21	28	30	0	-35
182	22	2.5	-21	-28	-30	28	34
183	22	2.75	-21	-28	-30	-28	33
184	23	1	0	-28	-30	30	32
186	23	1.5	21	27	29	-30	-32
187	23	1.75	-21	26	28	-30	-32
188	23	2	23	25	27	-30	0
190	23	2.5	-23	-25	-27	29	32
191	23	2.75	-23	-25	-27	28	-32
192	24	1	-23	0	30	27	34
194	24	1.5	22	25	-30	-27	-34
195	24	1.75	21	-25	-30	28	-34
196	24	2	20	27	29	29	-34
197	24	2.25	21	-27	-29	30	-34
198	24	2.5	22	26	-29	31	-34
199	24	2.75	23	25	-29	-31	-34
200	25	1	24	24	28	-31	33
202	25	1.5	-24	-24	-28	30	-33
203	25	1.75	-24	25	-28	29	-33
204	25	2	-24	26	-28	28	-33
205	25	2.25	-24	27	-28	-28	-33
206	25	2.5	-24	28	-28	31	-33
208	26	1	21	-28	-28	-31	32
210	26	1.5	-21	27	-28	30	-32
211	26	1.75	-21	26	-28	29	-32
212	26	2	-21	25	-28	30	-32
216	27	1	24	24	28	31	33
219	27	1.75	-24	25	-28	-31	-33
220	27	2	-24	26	28	31	-33
222	27	2.5	22	27	29	-31	31
224	28	1	22	26	-29	-31	31
225	28	1.25	-22	-26	28	-31	-31
226	28	1.5	-22	29	26	29	-31
228	28	2	20	-29	27	29	34
229	28	2.25	-20	28	-27	-29	-34
230	28	2.5	-20	27	-27	-29	-34
231	28	2.75	-20	26	-27	-29	-34
232	29	1	23	25	-27	32	-34
