**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	24	28	31
4	1	3	24	0	0	-24	-28	-31
6	1	4	-24	0	0	25	-28	-31
8	2	1	-24	0	0	26	29	-31
10	2	2	25	0	0	27	-29	-31
12	2	3	26	0	0	28	31	-31
15	2	4.5	27	0	0	-28	-31	-31
16	3	1	25	0	0	-28	-31	32
18	3	2	-25	0	0	27	30	-32
19	3	2.5	-25	0	0	26	29	-32
20	3	3	-25	0	0	27	30	-32
24	4	1	24	24	0	28	31	33
28	4	3	17	-24	0	-28	-31	-33
32	5	1	-17	24	0	21	-31	33
34	5	2	18	-24	0	-21	-31	-33
36	5	3	19	24	0	-21	-31	-33
38	5	4	-19	-24	0	-21	30	32
39	5	4.5	-19	-24	0	-21	-30	33
40	6	1	20	25	0	22	29	32
42	6	2	-20	-25	0	-22	-29	31
44	6	3	21	-25	0	23	28	-31
46	6	4	-21	-25	0	-23	-28	30
48	7	1	17	24	28	21	31	31
52	7	3	-17	-24	-28	-21	-31	35
56	8	1	0	25	28	-21	30	-35
58	8	2	0	-25	-28	-21	-30	34
59	8	2.5	0	-25	-28	-21	-30	33
60	8	3	0	-25	28	-21	-30	32
62	8	4	0	-25	-28	-21	29	35
63	8	4.5	0	-25	-28	-21	28	-35
64	9	1	0	-25	29	0	32	-35
66	9	2	0	-25	-29	0	-32	34
67	9	2.5	0	-25	-29	0	-32	33
68	9	3	0	-25	-29	0	-32	34
72	10	1	0	26	28	28	30	35
76	10	3	24	-26	-28	-28	28	0
78	10	4	-24	-26	-28	27	-28	0
80	11	1	-24	-26	29	26	0	31
82	11	2	23	-26	-29	25	0	-31
84	11	3	22	-26	-29	24	26	-31
86	11	4	21	-26	-29	23	-26	-31
88	12	1	20	0	-29	22	27	-31
92	12	3	-20	0	-29	29	-27	32
96	13	1	19	26	30	28	28	33
100	13	3	-19	-26	-30	-28	26	-33
102	13	4	-19	-26	-30	27	-26	-33
103	13	4.5	-19	-26	-30	-27	27	-33
104	14	1	-19	-26	-30	26	28	-33
106	14	2	-19	-26	-30	25	29	-33
107	14	2.5	-19	-26	-30	24	-29	-33
108	14	3	-19	26	-30	23	-29	-33
110	14	4	-19	-26	-30	26	28	-33
112	15	1	0	27	0	0	29	31
116	15	3	18	-27	0	22	-29	32
120	16	1	21	25	30	23	28	-32
122	16	2	-21	-25	-30	-23	-28	31
124	16	3	-21	-25	-30	25	-28	30
126	16	4	-21	-25	-30	-25	-28	29
128	17	1	-21	-25	-30	-25	-28	28
130	17	2	-21	-25	-30	24	-28	-28
132	17	3	-21	-25	30	23	-28	35
134	17	4	-21	-25	-30	22	-28	-35
136	18	1	19	24	31	21	-28	-35
138	18	2	-19	-24	-31	-21	-28	34
140	18	3	17	-24	-31	24	-28	33
142	18	4	-17	-24	-31	-24	-28	32
144	19	1	20	-24	29	-24	0	31
146	19	2	-20	-24	-29	22	27	-31
147	19	2.5	19	-24	-29	-22	-27	-31
148	19	3	20	-24	-29	22	-27	34
149	19	3.5	21	-24	-29	-22	-27	-34
150	19	4	22	-24	-29	-22	26	-34
151	19	4.5	-22	-24	-29	-22	25	-34
152	20	1	-22	-24	-29	0	24	33
153	20	1.5	21	-24	-29	0	-24	-33
154	20	2	20	-24	-29	0	31	34
155	20	2.5	19	-24	-29	0	-31	-34
156	20	3	20	-24	-29	22	-31	-34
157	20	3.5	-20	-24	-29	-22	29	33
158	20	4	-20	-24	-29	-22	31	34
159	20	4.5	-20	-24	-29	-22	-31	32
160	21	1	21	0	28	23	30	33
162	21	2	-21	0	-28	-23	-30	32
164	21	3	-21	0	-28	21	30	-32
165	21	3.5	-21	0	-28	-21	-30	30
166	21	4	-21	0	-28	28	-30	33
167	21	4.5	-21	0	-28	-28	29	-33
168	22	1	-21	0	-28	-28	30	-33
169	22	1.5	-21	0	-28	27	-30	32
170	22	2	-21	0	-28	26	28	31
172	22	3	-21	0	-28	25	-28	-31
173	22	3.5	-21	0	-28	-25	27	-31
174	22	4	-21	0	-28	-25	25	30
176	23	1	17	0	-28	0	26	31
