**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	22	0	0	0	0
4	1	3	0	24	0	0	0	0
8	2	1	18	25	0	0	0	0
12	2	3	20	24	0	0	0	0
16	3	1	21	0	0	0	25	0
18	3	2	-21	23	0	0	-25	0
20	3	3	20	24	0	0	27	0
23	3	4.5	-20	25	0	0	-27	0
24	4	1	0	26	0	0	28	0
26	4	2	19	-26	0	0	-28	0
27	4	2.5	-19	25	0	0	-28	0
28	4	3	20	24	0	0	27	29
29	4	3.5	-20	23	0	0	-27	-29
30	4	4	-20	25	0	0	-27	-29
31	4	4.5	21	-25	0	0	-27	-29
32	5	1	22	24	0	0	0	31
34	5	2	24	22	0	0	26	-31
36	5	3	23	0	0	0	27	32
38	5	4	-23	25	0	0	-27	-32
39	5	4.5	22	-25	0	0	28	-32
40	6	1	20	27	22	0	29	31
42	6	2	-20	-27	-22	0	27	-31
44	6	3	0	28	24	0	-27	-31
46	6	4	0	-28	-24	0	26	-31
48	7	1	0	27	25	0	27	0
50	7	2	21	25	-25	0	28	30
52	7	3	22	22	24	26	26	31
53	7	3.5	-22	23	-24	-26	-26	-31
54	7	4	-22	24	-24	-26	29	-31
55	7	4.5	21	22	-24	-26	-29	32
56	8	1	19	23	0	28	28	33
58	8	2	21	23	23	-28	26	33
60	8	3	20	22	24	29	27	36
62	8	4	-20	22	-24	-29	-27	34
63	8	4.5	19	-22	25	-29	-27	-34
64	9	1	17	24	26	28	26	35
65	9	1.5	-17	-24	27	-28	-26	-35
66	9	2	19	-24	28	-28	-26	34
67	9	2.5	-19	-24	-28	-28	-26	33
68	9	3	18	25	-28	0	0	34
69	9	3.5	-18	-25	27	0	0	-34
70	9	4	-18	-25	25	27	22	-34
71	9	4.5	-18	-25	-25	-27	-22	35
72	10	1	17	21	26	28	24	33
73	10	1.5	18	-21	-26	-28	-24	-33
74	10	2	19	24	-26	-28	21	35
75	10	2.5	20	-24	-26	29	-21	-35
76	10	3	21	23	25	30	-21	35
77	10	3.5	-21	-23	-25	31	22	-35
78	10	4	-21	-23	-25	32	23	-35
79	10	4.5	22	22	-25	-32	24	-35
