**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	25	0	0
4	1	3	0	0	29	0	0
10	2	2	0	0	27	0	0
12	2	3	21	0	28	0	0
16	3	1	25	0	27	0	0
19	3	2.5	-25	0	28	0	0
20	3	3	-25	0	29	0	0
22	3	4	23	0	30	0	0
24	4	1	24	0	26	28	0
26	4	2	-24	0	28	-28	0
28	4	3	23	0	-28	32	0
30	4	4	-23	0	27	-32	0
31	4	4.5	24	0	26	-32	0
32	5	1	25	0	27	-32	0
34	5	2	26	0	28	30	0
36	5	3	22	0	29	31	0
37	5	3.5	23	0	-29	-31	0
38	5	4	24	0	26	-31	0
39	5	4.5	25	0	27	-31	0
40	6	1	26	0	28	30	0
41	6	1.5	27	0	29	-30	0
42	6	2	28	0	30	-30	0
43	6	2.5	-28	0	-30	31	0
44	6	3	-28	0	-30	32	0
45	6	3.5	27	0	29	-32	0
46	6	4	26	0	28	33	0
48	7	1	25	0	27	29	32
50	7	2	21	0	28	32	-32
52	7	3	22	0	26	-32	36
54	7	4	-22	0	-26	31	-36
56	8	1	25	0	27	32	-36
58	8	2	-25	0	30	-32	34
59	8	2.5	23	0	-30	-32	-34
60	8	3	26	28	-30	0	35
62	8	4	-26	-28	29	0	-35
63	8	4.5	-26	-28	28	0	-35
64	9	1	25	32	29	0	34
65	9	1.5	-25	-32	28	0	-34
66	9	2	-25	-32	27	29	-34
67	9	2.5	24	-32	26	-29	-34
68	9	3	23	-32	25	30	-34
70	9	4	-23	30	-25	-30	35
72	10	1	22	31	0	33	36
74	10	2	-22	-31	29	-33	-36
76	10	3	26	30	-29	33	37
78	10	4	-26	-30	28	-33	-37
79	10	4.5	-26	-30	27	-33	-37
80	11	1	0	-30	28	-33	37
82	11	2	0	31	29	-33	36
83	11	2.5	0	-31	-29	-33	35
84	11	3	0	32	25	32	34
85	11	3.5	0	-32	-25	-32	35
86	11	4	0	-32	-25	34	36
87	11	4.5	0	31	-25	-34	-36
88	12	1	0	30	26	33	-36
