**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	26	28	30	33	0
2	1	2	-26	-28	-30	-33	37
4	1	3	23	27	30	32	-37
6	1	4	-23	-27	-30	-32	34
7	1	4.5	23	27	30	32	34
8	2	1	23	27	30	32	34
9	2	1.5	26	26	30	33	35
10	2	2	25	29	32	34	36
14	2	4	25	29	29	32	34
15	2	4.5	-25	27	-29	-32	-34
16	3	1	0	25	0	0	0
17	3	1.5	21	-25	30	32	35
18	3	2	21	-25	28	30	32
20	3	3	-21	25	-28	-30	-32
22	3	4	21	0	28	30	32
23	3	4.5	-21	30	-28	-30	-32
24	4	1	0	28	0	0	0
25	4	1.5	28	-28	30	32	37
26	4	2	24	-28	31	33	35
27	4	2.5	-24	28	-31	-33	-35
27.5	4	2.75	-24	-28	-31	33	-35
28	4	3	-24	28	-31	33	-35
29	4	3.5	24	26	31	31	35
30	4	4	24	28	31	33	35
31	4	4.5	26	-28	30	-33	33
32	5	1	23	27	30	-33	34
34	5	2	23	23	30	32	34
35	5	2.5	19	-23	30	33	35
36	5	3	21	-23	28	30	32
38	5	4	18	25	29	-30	34
40	6	1	19	21	28	-30	33
41	6	1.5	-19	-21	26	-30	-33
42	6	2	-19	24	29	31	-33
43	6	2.5	-19	23	-29	-31	-33
43.5	6	2.75	-19	22	-29	-31	-33
44	6	3	-19	26	-29	30	-33
46	6	4	-19	-26	28	-30	-33
48	7	1	22	26	29	31	33
52	7	3	0	0	0	0	0
53	7	3.5	22	26	29	31	33
54	7	4	22	-26	31	33	36
55	7	4.5	-22	29	-31	-33	-36
56	8	1	25	-29	32	29	34
57	8	1.5	-25	27	-32	-29	-34
58	8	2	0	0	0	0	0
59	8	2.5	23	27	32	30	34
60	8	3	23	-27	30	32	37
61	8	3.5	-23	30	-30	-32	-37
62	8	4	26	-30	-30	33	35
63	8	4.5	-26	26	30	-33	-35
64	9	1	22	-26	31	33	36
65	9	1.5	-22	29	-31	-33	33
66	9	2	23	25	30	32	35
67	9	2.5	-23	-25	32	-32	-35
68	9	3	25	29	-32	32	-35
69	9	3.5	-25	-29	31	-32	34
69.5	9	3.75	-25	-29	30	-32	33
70	9	4	-25	-29	29	-32	34
72	10	1	21	28	30	32	35
74	10	2	24	-28	28	31	33
75	10	2.5	24	-28	28	31	33
76	10	3	24	0	28	31	33
78	10	4	22	0	29	31	34
79	10	4.5	21	0	30	32	35
80	11	1	22	29	26	31	33
81	11	1.5	-22	29	-26	-31	-33
82	11	2	25	29	25	32	34
83	11	2.5	-25	-29	29	-32	-34
84	11	3	0	27	-29	0	0
85	11	3.5	23	30	32	32	35
86	11	4	22	26	-32	33	36
87	11	4.5	-22	-26	31	-33	-36
88	12	1	18	25	32	34	36
92	12	3	0	0	0	0	0
93	12	3.5	0	28	0	35	37
94	12	4	0	30	0	-35	-37
95	12	4.5	0	26	0	34	36
95.5	12	4.75	0	-26	0	33	35
96	13	1	0	30	0	32	34
96.5	13	1.25	0	-30	0	30	-34
97	13	1.5	0	-30	0	31	-34
97.5	13	1.75	0	23	0	32	34
98	13	2	0	26	0	33	35
98.5	13	2.25	0	27	0	32	36
98.75	13	2.375	0	-27	0	31	-36
99	13	2.5	0	28	0	30	37
99.5	13	2.75	0	26	0	31	35
100	13	3	0	25	0	32	34
102	13	4	0	25	0	29	34
103	13	4.5	0	28	0	30	32
103.5	13	4.75	0	28	0	30	32
104	14	1	0	28	0	30	32
105	14	1.5	0	27	0	29	32
105.5	14	1.75	0	26	0	30	33
106	14	2	0	30	0	32	34
107	14	2.5	0	27	0	-32	-34
107.5	14	2.75	0	-27	0	32	36
108	14	3	0	28	0	30	32
109	14	3.5	0	-28	0	30	32
110	14	4	0	-28	0	31	33
111	14	4.5	0	28	0	-31	-33
112	15	1	0	27	0	-31	32
114	15	2	0	28	0	30	-32
115	15	2.5	0	-28	30	-30	-32
115.5	15	2.75	0	28	-30	-30	-32
116	15	3	0	25	27	0	0
117	15	3.5	23	25	27	0	32
118	15	4	21	26	28	0	30
119	15	4.5	21	-26	-28	0	30
120	16	1	22	-26	-28	0	31
121	16	1.5	-22	-26	27	0	-31
121.5	16	1.75	-22	-26	26	0	-31
122	16	2	-22	25	27	0	-31
123	16	2.5	-22	24	-27	0	-31
124	16	3	21	26	28	0	-31
126	16	4	-21	25	-28	0	30
127	16	4.5	-21	-25	-28	32	-30
127.5	16	4.75	-21	-25	-28	32	-30
128	17	1	0	0	0	32	0
129	17	1.5	0	28	30	32	35
129.5	17	1.75	0	28	30	33	35
130	17	2	0	28	30	30	35
130.5	17	2.25	0	-28	-30	31	-35
131	17	2.5	0	28	30	32	35
131.5	17	2.75	0	30	32	31	34
131.75	17	2.875	0	-30	-32	32	-34
132	17	3	0	26	30	33	35
132.5	17	3.25	0	27	-30	32	-35
133	17	3.5	0	28	-30	32	-35
133.5	17	3.75	0	27	-30	-32	-35
133.75	17	3.875	0	28	-30	-32	-35
134	17	4	0	29	29	-32	33
135	17	4.5	0	22	29	31	-33
135.5	17	4.75	0	-22	29	-31	-33
136	18	1	25	0	29	32	0
136.5	18	1.25	25	0	-29	-32	0
137	18	1.5	25	0	29	-32	34
137.5	18	1.75	-25	0	30	-32	34
138	18	2	-25	0	27	0	34
138.5	18	2.25	-25	0	28	0	-34
139	18	2.5	25	0	29	0	34
139.5	18	2.75	26	0	28	0	35
139.75	18	2.875	-26	0	29	0	-35
140	18	3	23	0	30	0	32
140.5	18	3.25	24	0	-30	0	33
141	18	3.5	25	0	-30	30	34
141.5	18	3.75	24	0	-30	30	33
141.75	18	3.875	25	0	-30	-30	34
142	18	4	26	0	28	30	35
143	18	4.5	-26	28	-28	30	-35
143.5	18	4.75	25	28	-28	30	34
144	19	1	24	28	0	26	33
144.5	19	1.25	-24	-28	0	27	-33
145	19	1.5	-24	28	0	28	-33
145.5	19	1.75	-24	29	0	27	-33
145.75	19	1.875	-24	-29	0	28	-33
146	19	2	-24	26	0	29	-33
146.5	19	2.25	-24	27	0	-29	-33
147	19	2.5	-24	28	0	-29	-33
148	19	3	25	-28	0	-29	32
149	19	3.5	-25	27	0	-29	-32
150	19	4	0	28	0	30	-32
152	20	1	0	0	0	0	0
153	20	1.5	0	28	30	32	35
154	20	2	0	-28	32	-32	37
155	20	2.5	26	27	28	33	-37
155.5	20	2.75	-26	26	-28	-33	-37
156	20	3	-26	28	30	-33	-37
156.5	20	3.25	-26	-28	28	-33	-37
157	20	3.5	25	-28	27	30	33
157.5	20	3.75	24	-28	26	-30	-33
158	20	4	23	0	27	32	37
158.5	20	4.25	-23	0	-27	30	-37
159	20	4.5	-23	27	-27	31	-37
159.5	20	4.75	23	-27	30	32	-37
160	21	1	26	28	28	33	0
160.5	21	1.25	27	29	27	-33	0
161	21	1.5	28	30	26	-33	0
161.5	21	1.75	26	28	28	31	0
162	21	2	25	29	27	32	0
164	21	3	25	29	27	32	0
165	21	3.5	21	28	30	32	35
165.5	21	3.75	21	25	30	32	35
166	21	4	21	25	30	32	35
167	21	4.5	20	27	29	32	32
167.5	21	4.75	19	28	28	30	33
168	22	1	23	25	27	30	34
170	22	2	20	-25	29	32	-34
171	22	2.5	-20	25	-29	-32	36
172	22	3	0	28	0	30	32
173	22	3.5	0	-28	0	30	32
174	22	4	0	-28	0	31	33
175	22	4.5	0	28	0	-31	-33
176	23	1	0	27	0	-31	32
177	23	1.5	0	-27	0	30	-32
177.5	23	1.75	0	-27	0	29	-32
178	23	2	0	28	0	30	-32
179	23	2.5	0	28	30	-30	-32
180	23	3	0	25	27	29	0
181	23	3.5	25	25	27	-29	32
182	23	4	21	26	28	0	30
183	23	4.5	21	-26	-28	0	30
184	24	1	22	-26	-28	0	31
185	24	1.5	-22	-26	27	0	-31
185.5	24	1.75	-22	-26	26	0	-31
186	24	2	-22	25	27	0	-31
187	24	2.5	-22	24	-27	0	-31
188	24	3	21	26	28	0	-31
190	24	4	-21	25	-28	0	30
191	24	4.5	-21	-25	-28	32	-30
191.5	24	4.75	-21	-25	-28	32	-30
192	25	1	0	0	0	32	0
193	25	1.5	0	28	30	32	35
193.5	25	1.75	0	28	30	33	35
194	25	2	0	28	30	30	35
194.5	25	2.25	0	-28	-30	31	-35
195	25	2.5	0	28	30	32	35
195.5	25	2.75	0	30	32	31	34
195.75	25	2.875	0	-30	-32	32	-34
196	25	3	0	26	30	33	35
196.5	25	3.25	0	27	-30	32	-35
197	25	3.5	0	28	-30	32	-35
197.5	25	3.75	0	27	-30	-32	-35
197.75	25	3.875	0	28	-30	-32	-35
198	25	4	0	29	29	-32	33
199	25	4.5	0	22	29	31	-33
199.5	25	4.75	0	-22	29	-31	-33
200	26	1	25	0	29	32	0
200.5	26	1.25	25	0	-29	-32	0
201	26	1.5	25	0	29	-32	34
201.5	26	1.75	-25	0	30	-32	34
202	26	2	-25	0	27	0	34
202.5	26	2.25	-25	0	28	0	-34
203	26	2.5	25	0	29	0	34
203.5	26	2.75	26	0	28	0	35
203.75	26	2.875	-26	0	29	0	-35
204	26	3	23	0	30	0	32
204.5	26	3.25	24	0	-30	0	33
205	26	3.5	25	30	-30	32	34
205.5	26	3.75	24	-30	-30	-32	33
205.75	26	3.875	25	-30	-30	-32	34
206	26	4	26	26	-30	30	35
206.5	26	4.25	-26	27	-30	-30	36
207	26	4.5	-26	28	-30	-30	37
207.5	26	4.75	25	27	-30	31	-37
207.75	26	4.875	24	26	-30	-31	-37
208	27	1	23	27	-30	32	-37
208.5	27	1.25	-23	23	-30	31	-37
208.75	27	1.375	-23	-23	-30	32	-37
209	27	1.5	-23	30	-30	33	36
209.5	27	1.75	-23	-30	-30	-33	35
210	27	2	-23	-30	-30	-33	34
210.5	27	2.25	-23	29	-30	-33	-34
210.75	27	2.375	-23	28	-30	-33	-34
211	27	2.5	-23	27	-30	32	-34
212	27	3	19	26	30	33	35
*-	*-	*-	*-	*-	*-	*-	*-
