**absq	**bar	**beat	**b7	**b7
9	2	1.5	32	0
10	2	2	31	0
11	2	2.5	31	0
12	2	3	32	0
13	2	3.5	25	32
14	2	4	29	31
15	2	4.5	-29	31
16	3	1	29	32
17	3	1.5	-29	25
18	3	2	0	29
20	3	3	0	25
22	3	4	30	-25
24	4	1	29	0
26	4	2	29	32
28	4	3	32	30
30	4	4	-32	28
32	5	1	0	32
33	5	1.5	25	-32
34	5	2	29	0
35	5	2.5	29	0
36	5	3	27	0
37	5	3.5	28	0
38	5	4	29	0
40	6	1	30	0
41	6	1.5	-30	28
42	6	2	0	29
43	6	2.5	32	30
44	6	3	29	27
45	6	3.5	30	28
46	6	4	29	29
47	6	4.5	25	-29
48	7	1	32	28
52	7	3	30	0
54	7	4	30	28
56	8	1	30	28
57.5	8	1.75	30	28
58	8	2	30	28
59	8	2.5	30	30
60	8	3	28	30
61.5	8	3.75	29	-30
62	8	4	30	30
63	8	4.5	26	-30
64	9	1	30	0
65	9	1.5	30	0
65.5	9	1.75	30	0
66	9	2	30	0
67	9	2.5	32	0
68	9	3	32	0
70	9	4	32	0
72	10	1	0	26
73	10	1.5	0	26
74	10	2	0	26
75	10	2.5	0	26
75.5	10	2.75	0	25
76	10	3	0	28
77	10	3.5	0	27
78	10	4	0	28
79	10	4.5	0	30
80	11	1	0	29
82	11	2	29	-29
84	11	3	27	-29
85	11	3.5	28	-29
86	11	4	29	25
87	11	4.5	30	-25
88	12	1	31	0
89	12	1.5	32	0
90	12	2	-32	22
91	12	2.5	31	-22
92	12	3	32	25
93	12	3.5	-32	26
94	12	4	-32	27
95	12	4.5	-32	28
96	13	1	0	29
100	13	3	0	28
102	13	4	0	28
104	14	1	0	27
105	14	1.5	0	28
106	14	2	0	27
107	14	2.5	0	26
108	14	3	0	25
109	14	3.5	0	26
110	14	4	0	27
112	15	1	0	26
113	15	1.5	26	28
114	15	2	26	28
115	15	2.5	27	27
116	15	3	28	26
117.5	15	3.75	28	-26
118	15	4	28	-26
119	15	4.5	28	-26
120	16	1	29	-26
121	16	1.5	30	-26
122	16	2	31	-26
124	16	3	29	26
126	16	4	0	0
127	16	4.5	29	26
128	17	1	30	26
129	17	1.5	31	26
130	17	2	30	26
131	17	2.5	29	-26
131.5	17	2.75	-29	27
132	17	3	28	28
133	17	3.5	26	29
134	17	4	26	30
135	17	4.5	33	30
136	18	1	33	31
138	18	2	33	29
139	18	2.5	-33	29
140	18	3	0	28
142	18	4	0	29
144	19	1	29	26
145.333	19	1.66667	29	26
146.667	19	2.33333	29	29
148	19	3	29	27
150.667	19	4.33333	29	29
152	20	1	32	28
160	21	1	32	29
161	21	1.5	25	32
162	21	2	28	33
163.5	21	2.75	28	33
164	21	3	26	33
165	21	3.5	29	32
166	21	4	29	31
168	22	1	29	32
170	22	2	0	0
171	22	2.5	25	0
172	22	3	28	0
173.5	22	3.75	28	0
174	22	4	26	0
175	22	4.5	29	0
176	23	1	29	0
177	23	1.5	-29	29
177.5	23	1.75	29	-29
178	23	2	26	29
179	23	2.5	27	-29
179.5	23	2.75	-27	29
180	23	3	26	29
181	23	3.5	27	27
181.5	23	3.75	28	-27
182	23	4	29	26
184	24	1	29	25
*-	*-	*-	*-	*-
