**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	31	1	23	27	0	30	32
4	31	3	26	28	0	30	33
6	32	1	25	29	0	32	34
10	32	3	21	30	0	32	35
12	33	1	25	29	0	32	34
15	33	2.5	-25	28	0	31	35
16	33	3	25	27	0	29	36
18	34	1	0	28	30	30	32
20	34	2	0	26	-30	28	35
22	34	3	0	-26	31	-28	-35
24	35	1	23	25	32	30	34
26	35	2	-23	-25	-32	-30	35
28	35	3	24	0	33	28	35
30	36	1	25	0	32	30	34
32	36	2	-25	0	-32	29	-34
33	36	2.5	-25	0	31	-29	-34
34	36	3	26	0	30	-29	33
35	36	3.5	-26	0	-30	28	-33
36	37	1	24	0	31	28	-33
38	37	2	25	0	29	-28	32
40	37	3	-25	0	-29	27	-32
42	38	1	26	28	28	28	30
44	38	2	26	-28	-28	30	33
46	38	3	25	29	0	32	34
48	39	1	28	30	0	32	35
50	39	2	-28	-30	0	33	-35
52	39	3	29	31	0	-33	33
54	40	1	30	32	0	32	35
56	40	2	-30	-32	0	30	34
57	40	2.5	29	31	0	-30	-34
58	40	3	28	30	0	0	-34
59	40	3.5	-28	-30	0	0	33
60	41	1	29	31	31	0	33
62	41	2	27	29	-31	0	36
64	41	3	-27	-29	32	0	-36
66	42	1	26	28	33	30	0
68	42	2	26	28	-33	-30	0
70	42	3	25	29	34	32	39
72	43	1	28	30	35	32	37
73	43	1.5	27	-30	-35	-32	-37
74	43	2	26	31	-35	33	35
75	43	2.5	25	-31	34	-33	-35
76	43	3	24	-31	33	-33	36
77	43	3.5	-24	30	-33	-33	-36
78	44	1	25	29	34	32	-36
80	44	2	23	-29	32	-32	37
82	44	3	-23	28	-32	30	-37
84	45	1	22	29	31	0	33
86	45	2	22	-29	31	33	33
88	45	3	25	-29	32	32	34
90	46	1	22	-29	33	31	33
92	46	2	25	-29	34	32	32
94	46	3	-25	-29	-34	-32	36
95	46	3.5	24	-29	33	33	-36
96	47	1	25	29	32	34	-36
98	47	2	22	-29	-32	33	36
100	47	3	-22	0	31	-33	-36
102	48	1	25	27	32	29	0
104	48	2	25	-27	-32	29	36
106	48	3	21	28	-32	28	37
108	49	1	25	29	-32	27	36
112	49	3	21	30	-32	28	35
114	50	1	25	29	32	29	34
115	50	1.5	-25	28	-32	-29	-34
116	50	2	-25	27	-32	-29	32
117	50	2.5	24	26	-32	-29	-32
118	50	3	23	27	-32	-29	39
119	50	3.5	22	-27	-32	-29	38
120	51	1	21	28	-32	30	37
121	51	1.5	-21	-28	-32	-30	36
122	51	2	-21	-28	-32	-30	35
126	52	1	25	27	32	29	36
*-	*-	*-	*-	*-	*-	*-	*-
